Child_ID,SoC_variant,theta,p_gen,true_prior,run_number,seed,attempts,unique_key_box_pairs,revisit_attempts,revisit_rate,attempts_before_abandoning_color_matching,color_matching_abandoned,boxes_opened,solved,final_theta,trajectory_file
D032,SoC-Gen,"(19, 1)",0.9,0.02,1,7609593895975455356,34,34,0,0.0,0,True,5,True,0.950268817204301,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_001.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,2,8607462670700934568,18,18,0,0.0,2,True,5,True,0.9523809523809523,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_002.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,3,5699218019239158155,38,38,0,0.0,0,True,5,True,0.9523578651459298,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_003.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,4,3740903945125262175,32,32,0,0.0,2,True,5,True,0.9437751004016065,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_004.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,5,8909558297936684010,22,22,0,0.0,1,True,5,True,0.9533333333333333,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_005.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,6,8065914700388393199,20,20,0,0.0,0,True,5,True,0.9586206896551724,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_006.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,7,2024970829751797800,29,29,0,0.0,1,True,5,True,0.9373333333333334,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_007.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,8,645886992069251792,32,32,0,0.0,1,True,5,True,0.9440000000000001,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_008.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,9,8312330014936272498,28,27,1,0.037037037037037035,0,True,5,True,0.9306666666666666,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_009.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,10,6982949925926777490,23,23,0,0.0,1,True,5,True,0.9369948233509079,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_010.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,11,3871841837564210644,17,17,0,0.0,2,True,5,True,0.9571930009764853,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_011.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,12,3716977558169011890,25,25,0,0.0,0,True,5,True,0.9498644986449865,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_012.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,13,6427610856075469136,35,35,0,0.0,0,True,5,True,0.9481017770597738,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_013.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,14,4246064213694644816,20,20,0,0.0,1,True,5,True,0.957503551921899,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_014.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,15,1706313485999657441,31,31,0,0.0,0,True,5,True,0.9426666666666667,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_015.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,16,4469402381677640544,38,37,1,0.02702702702702703,0,True,5,True,0.9351480141661642,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_016.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,17,5505041352961699432,35,33,2,0.058823529411764705,1,True,5,True,0.9292389853137517,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_017.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,18,3472999293840835613,33,32,1,0.03125,0,True,5,True,0.9329378109452736,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_018.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,19,8920599151365876050,26,26,0,0.0,1,True,5,True,0.9563934759757214,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_019.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,20,2134591818212444190,36,33,3,0.08571428571428572,1,True,5,True,0.9320905459387484,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_020.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,21,2494290674970206549,29,29,0,0.0,0,True,5,True,0.938753959873284,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_021.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,22,1942706497906396577,30,30,0,0.0,0,True,5,True,0.9465293107677214,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_022.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,23,2489617325446230242,29,29,0,0.0,0,True,5,True,0.9467872217001749,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_023.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,24,6884676994354853374,22,22,0,0.0,1,True,5,True,0.9573590096286106,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_024.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,25,7115597515986684638,28,28,0,0.0,0,True,5,True,0.9497282608695652,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_025.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,26,4095060574293342594,18,18,0,0.0,1,True,5,True,0.9497282608695652,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_026.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,27,4611217237508672207,45,41,4,0.09090909090909091,0,True,5,True,0.9549180327868851,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_027.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,28,5732993325176878461,29,28,1,0.03571428571428571,2,True,5,True,0.9547339322736698,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_028.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,29,996254079283467100,40,39,1,0.02564102564102564,0,True,5,True,0.9297862022613387,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_029.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,30,3655135642336086525,42,40,2,0.04878048780487805,0,True,5,True,0.9309993893751273,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_030.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,31,4629238887417161717,70,21,49,0.7101449275362319,1,True,3,False,0.2972972972972974,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_031.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,32,4255981574900752580,29,29,0,0.0,1,True,5,True,0.9484080780503473,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_032.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,33,6130010187193488018,32,32,0,0.0,0,True,5,True,0.9346666666666666,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_033.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,34,7648522092938873936,40,39,1,0.02564102564102564,0,True,5,True,0.9293333333333333,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_034.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,35,6899638472958449803,23,23,0,0.0,1,True,5,True,0.9564433357627489,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_035.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,36,8783081259889063748,25,25,0,0.0,1,True,5,True,0.9552845528455284,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_036.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,37,1241225202184929338,22,22,0,0.0,0,True,5,True,0.9575342465753424,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_037.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,38,2067619263455480410,29,28,1,0.03571428571428571,1,True,5,True,0.9333333333333332,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_038.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,39,4685512990807951146,24,24,0,0.0,3,True,5,True,0.9552238805970149,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_039.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,40,811538046217819043,21,21,0,0.0,1,True,5,True,0.9386666666666666,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_040.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,41,1278998699344755373,33,30,3,0.09375,0,True,5,True,0.9295911106752455,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_041.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,42,469415283240943198,31,31,0,0.0,0,True,5,True,0.9279999999999999,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_042.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,43,5748746489479309276,25,25,0,0.0,0,True,5,True,0.938337801608579,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_043.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,44,707874914906879654,32,32,0,0.0,0,True,5,True,0.9579375848032564,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_044.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,45,7594117934964998532,34,34,0,0.0,1,True,5,True,0.9432432432432433,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_045.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,46,6659282708977201436,31,31,0,0.0,0,True,5,True,0.9577071324000367,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_046.json
D032,SoC-Gen,"(19, 1)",0.9,0.02,47,2735711945608149726,33,33,0,0.0,1,True,5,True,0.9306666666666666,SoC-Gen\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D032__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_047.json
