theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(4,1)",0.5,0.02,1,27,5,True,0.8464163822525598
"(4,1)",0.5,0.02,2,70,0,False,0.2812925118182137
"(4,1)",0.5,0.02,3,18,5,True,0.869718309859155
"(4,1)",0.5,0.02,4,24,5,True,0.8391361667867461
"(4,1)",0.5,0.02,5,18,5,True,0.8469387755102041
"(4,1)",0.5,0.02,6,19,5,True,0.8283481966570487
"(4,1)",0.5,0.02,7,70,2,False,0.41325705046750577
"(4,1)",0.5,0.02,8,28,5,True,0.8505832839507058
"(4,1)",0.5,0.02,9,33,5,True,0.8785714285714286
"(4,1)",0.5,0.02,10,13,5,True,0.8844765342960289
"(4,1)",0.5,0.02,11,70,0,False,0.2911707638035837
"(4,1)",0.5,0.02,12,41,5,True,0.7967741935483871
"(4,1)",0.5,0.02,13,32,5,True,0.8373367776251825
"(4,1)",0.5,0.02,14,30,5,True,0.8064360684070663
"(4,1)",0.5,0.02,15,70,0,False,0.2521257272323177
"(4,1)",0.5,0.02,16,16,5,True,0.8197333333333333
"(4,1)",0.5,0.02,17,65,5,True,0.8348502565104774
"(4,1)",0.5,0.02,18,25,5,True,0.7986728585353827
"(4,1)",0.5,0.02,19,20,5,True,0.8494983277591973
"(4,1)",0.5,0.02,20,70,4,False,0.602880450485049
"(4,1)",0.5,0.02,21,30,5,True,0.822879806071422
"(4,1)",0.5,0.02,22,45,5,True,0.7709147537473308
"(4,1)",0.5,0.02,23,16,5,True,0.8635184384458583
"(4,1)",0.5,0.02,24,21,5,True,0.8433333333333334
"(4,1)",0.5,0.02,25,62,5,True,0.8591065292096219
"(4,1)",0.5,0.02,26,19,5,True,0.8615916955017301
"(4,1)",0.5,0.02,27,29,5,True,0.8430034129692833
"(4,1)",0.5,0.02,28,21,5,True,0.8619528619528619
"(4,1)",0.5,0.02,29,16,5,True,0.880701754385965
"(4,1)",0.5,0.02,30,7,5,True,0.8881492425841437
"(4,1)",0.5,0.02,31,25,5,True,0.8309473684210525
"(4,1)",0.5,0.02,32,64,5,True,0.8334653685147695
"(4,1)",0.5,0.02,33,13,5,True,0.8620162193114967
"(4,1)",0.5,0.02,34,13,5,True,0.8691804046447441
"(4,1)",0.5,0.02,35,21,5,True,0.8424045491470349
"(4,1)",0.5,0.02,36,67,5,True,0.7843749999999999
"(4,1)",0.5,0.02,37,19,5,True,0.8448873487773804
"(4,1)",0.5,0.02,38,19,5,True,0.8240457589448988
"(4,1)",0.5,0.02,39,12,5,True,0.8920863309352518
"(4,1)",0.5,0.02,40,25,5,True,0.8195167881061574
"(4,1)",0.5,0.02,41,70,1,False,0.36470042916035095
"(4,1)",0.5,0.02,42,13,5,True,0.8805292802851304
"(4,1)",0.5,0.02,43,12,5,True,0.8767605633802816
"(4,1)",0.5,0.02,44,41,5,True,0.820539419087137
"(4,1)",0.5,0.02,45,18,5,True,0.8298154735386463
"(4,1)",0.5,0.02,46,25,5,True,0.8270283183383176
"(4,1)",0.5,0.02,47,25,5,True,0.8916967509025271
"(4,1)",0.5,0.02,48,26,5,True,0.8441426569948002
"(4,1)",0.5,0.02,49,19,5,True,0.8197333333333333
