theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(1,3)",0.3,0.02,1,24,5,True,0.628
"(1,3)",0.3,0.02,2,63,5,True,0.5455258259045537
"(1,3)",0.3,0.02,3,70,3,False,0.31374672839564727
"(1,3)",0.3,0.02,4,70,2,False,0.2697387182998732
"(1,3)",0.3,0.02,5,24,5,True,0.6239747273869107
"(1,3)",0.3,0.02,6,21,5,True,0.6196078431372549
"(1,3)",0.3,0.02,7,34,5,True,0.6159346271705823
"(1,3)",0.3,0.02,8,27,5,True,0.5748906234162966
"(1,3)",0.3,0.02,9,26,5,True,0.6070038910505837
"(1,3)",0.3,0.02,10,26,5,True,0.6142943700779088
"(1,3)",0.3,0.02,11,27,5,True,0.5721818416159785
"(1,3)",0.3,0.02,12,17,5,True,0.6210081815782529
"(1,3)",0.3,0.02,13,25,5,True,0.5725731020547553
"(1,3)",0.3,0.02,14,46,5,True,0.532612987648981
"(1,3)",0.3,0.02,15,70,1,False,0.12151258820456756
"(1,3)",0.3,0.02,16,40,5,True,0.5694928387082432
"(1,3)",0.3,0.02,17,53,5,True,0.5512046320741858
"(1,3)",0.3,0.02,18,21,5,True,0.5957513934167632
"(1,3)",0.3,0.02,19,70,2,False,0.21108957525632369
"(1,3)",0.3,0.02,20,26,5,True,0.5655762568449957
"(1,3)",0.3,0.02,21,53,5,True,0.5881495227995759
"(1,3)",0.3,0.02,22,33,5,True,0.5312424295563037
"(1,3)",0.3,0.02,23,30,5,True,0.532183993131135
"(1,3)",0.3,0.02,24,18,5,True,0.6239841903073285
"(1,3)",0.3,0.02,25,23,5,True,0.6107554149836949
"(1,3)",0.3,0.02,26,35,5,True,0.5949311515818207
"(1,3)",0.3,0.02,27,27,5,True,0.6223195300392835
"(1,3)",0.3,0.02,28,19,5,True,0.6268873727770943
"(1,3)",0.3,0.02,29,70,3,False,0.3034095976227133
"(1,3)",0.3,0.02,30,38,5,True,0.5846770610532133
"(1,3)",0.3,0.02,31,18,5,True,0.6207832418107068
"(1,3)",0.3,0.02,32,28,5,True,0.6268873727770943
"(1,3)",0.3,0.02,33,70,4,False,0.32811074458319855
"(1,3)",0.3,0.02,34,48,5,True,0.5361926187774612
"(1,3)",0.3,0.02,35,70,1,False,0.06816342586567813
"(1,3)",0.3,0.02,36,26,5,True,0.606534090909091
"(1,3)",0.3,0.02,37,27,5,True,0.6202583994871863
"(1,3)",0.3,0.02,38,70,1,False,0.06983795046893329
"(1,3)",0.3,0.02,39,30,5,True,0.6010496020775968
"(1,3)",0.3,0.02,40,50,5,True,0.4961089186043183
"(1,3)",0.3,0.02,41,70,2,False,0.23141185409788423
"(1,3)",0.3,0.02,42,20,5,True,0.6202583994871863
