theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(5,1)",0.7,0.02,1,38,5,True,0.8443441354172668
"(5,1)",0.7,0.02,2,27,5,True,0.8425739541330518
"(5,1)",0.7,0.02,3,70,0,False,0.3464542742519088
"(5,1)",0.7,0.02,4,27,5,True,0.8809737291005223
"(5,1)",0.7,0.02,5,19,5,True,0.8598130841121495
"(5,1)",0.7,0.02,6,25,5,True,0.8338996023768184
"(5,1)",0.7,0.02,7,20,5,True,0.8574440901047977
"(5,1)",0.7,0.02,8,44,5,True,0.8260941043743378
"(5,1)",0.7,0.02,9,24,5,True,0.8899371069182389
"(5,1)",0.7,0.02,10,11,5,True,0.8930997054101268
"(5,1)",0.7,0.02,11,41,5,True,0.8486646884272998
"(5,1)",0.7,0.02,12,18,5,True,0.8862319281462148
"(5,1)",0.7,0.02,13,23,5,True,0.8441702804058431
"(5,1)",0.7,0.02,14,12,5,True,0.8996763754045307
"(5,1)",0.7,0.02,15,13,5,True,0.8993506493506493
"(5,1)",0.7,0.02,16,30,5,True,0.8114639297370636
"(5,1)",0.7,0.02,17,29,5,True,0.8065943124270158
"(5,1)",0.7,0.02,18,26,5,True,0.8882556428845976
"(5,1)",0.7,0.02,19,31,5,True,0.8960514233241507
"(5,1)",0.7,0.02,20,33,5,True,0.8459422283356258
"(5,1)",0.7,0.02,21,8,5,True,0.8994647428438446
"(5,1)",0.7,0.02,22,44,5,True,0.805232558139535
"(5,1)",0.7,0.02,23,13,5,True,0.9016393442622951
"(5,1)",0.7,0.02,24,32,5,True,0.8311648558605256
"(5,1)",0.7,0.02,25,38,5,True,0.8906579093226915
"(5,1)",0.7,0.02,26,70,5,True,0.8007770284487918
"(5,1)",0.7,0.02,27,28,5,True,0.8373493975903614
"(5,1)",0.7,0.02,28,26,5,True,0.8636710091124665
"(5,1)",0.7,0.02,29,47,5,True,0.8258142056526558
"(5,1)",0.7,0.02,30,16,5,True,0.8935483870967742
"(5,1)",0.7,0.02,31,24,5,True,0.8913738019169329
"(5,1)",0.7,0.02,32,24,5,True,0.8635166537567777
"(5,1)",0.7,0.02,33,28,5,True,0.8463855421686748
"(5,1)",0.7,0.02,34,11,5,True,0.8885731546327166
"(5,1)",0.7,0.02,35,26,5,True,0.8412509457332498
"(5,1)",0.7,0.02,36,25,5,True,0.8726708074534161
"(5,1)",0.7,0.02,37,70,2,False,0.44096089662196797
"(5,1)",0.7,0.02,38,13,5,True,0.86875
"(5,1)",0.7,0.02,39,35,5,True,0.8380579932410558
"(5,1)",0.7,0.02,40,29,5,True,0.7983827485646876
"(5,1)",0.7,0.02,41,28,5,True,0.8065815487970927
"(5,1)",0.7,0.02,42,29,5,True,0.8171181534609695
"(5,1)",0.7,0.02,43,43,5,True,0.8249258160237388
"(5,1)",0.7,0.02,44,17,5,True,0.8850119869443401
"(5,1)",0.7,0.02,45,22,5,True,0.8700787401574803
"(5,1)",0.7,0.02,46,19,5,True,0.8600168951848722
"(5,1)",0.7,0.02,47,25,5,True,0.8636470865770229
"(5,1)",0.7,0.02,48,70,1,False,0.36525537838536615
"(5,1)",0.7,0.02,49,40,5,True,0.8622903599213934
"(5,1)",0.7,0.02,50,17,5,True,0.8424242424242425
"(5,1)",0.7,0.02,51,19,5,True,0.8807817589576546
"(5,1)",0.7,0.02,52,14,5,True,0.8920074846297782
"(5,1)",0.7,0.02,53,59,5,True,0.7633338418875137
"(5,1)",0.7,0.02,54,56,5,True,0.8459586873074184
"(5,1)",0.7,0.02,55,29,5,True,0.8249380741326303
"(5,1)",0.7,0.02,56,28,5,True,0.8339067924823412
"(5,1)",0.7,0.02,57,16,5,True,0.8962402435554349
