theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(19,1)",0.1,0.02,1,10,5,True,0.9587912087912088
"(19,1)",0.1,0.02,2,16,5,True,0.9552845528455284
"(19,1)",0.1,0.02,3,16,5,True,0.9587912087912088
"(19,1)",0.1,0.02,4,14,5,True,0.9562243502051984
"(19,1)",0.1,0.02,5,8,5,True,0.96
"(19,1)",0.1,0.02,6,13,5,True,0.9587345254470426
"(19,1)",0.1,0.02,7,9,5,True,0.958904109589041
"(19,1)",0.1,0.02,8,9,5,True,0.9587345254470426
"(19,1)",0.1,0.02,9,11,5,True,0.9582457347142428
"(19,1)",0.1,0.02,10,13,5,True,0.9586776859504132
"(19,1)",0.1,0.02,11,70,3,False,0.25287356321839083
"(19,1)",0.1,0.02,12,17,5,True,0.9574759945130314
"(19,1)",0.1,0.02,13,20,5,True,0.9578231292517007
"(19,1)",0.1,0.02,14,10,5,True,0.9590163934426229
"(19,1)",0.1,0.02,15,11,5,True,0.9578231292517007
"(19,1)",0.1,0.02,16,70,3,False,0.2619047619047619
"(19,1)",0.1,0.02,17,10,5,True,0.9589603283173734
"(19,1)",0.1,0.02,18,9,5,True,0.9574759945130314
"(19,1)",0.1,0.02,19,15,5,True,0.9513944329813747
"(19,1)",0.1,0.02,20,70,3,False,0.2682926829268294
"(19,1)",0.1,0.02,21,17,5,True,0.9577656675749319
"(19,1)",0.1,0.02,22,13,5,True,0.9575342465753424
"(19,1)",0.1,0.02,23,15,5,True,0.9575923392612858
"(19,1)",0.1,0.02,24,8,5,True,0.9587345254470426
"(19,1)",0.1,0.02,25,13,5,True,0.9586776859504132
"(19,1)",0.1,0.02,26,11,5,True,0.9586776859504132
"(19,1)",0.1,0.02,27,11,5,True,0.9587345254470426
"(19,1)",0.1,0.02,28,8,5,True,0.9589603283173734
"(19,1)",0.1,0.02,29,13,5,True,0.9566117171507235
"(19,1)",0.1,0.02,30,15,5,True,0.9577080491132333
