theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(4,1)",0.7,0.02,1,70,1,False,0.3585159827042803
"(4,1)",0.7,0.02,2,70,0,False,0.29940399261336287
"(4,1)",0.7,0.02,3,24,5,True,0.8644883485309017
"(4,1)",0.7,0.02,4,24,5,True,0.8531598513011152
"(4,1)",0.7,0.02,5,14,5,True,0.888888888888889
"(4,1)",0.7,0.02,6,61,5,True,0.8180272760744024
"(4,1)",0.7,0.02,7,26,5,True,0.8487972508591065
"(4,1)",0.7,0.02,8,40,5,True,0.872464278698124
"(4,1)",0.7,0.02,9,55,5,True,0.7396516734129517
"(4,1)",0.7,0.02,10,18,5,True,0.8812762131839602
"(4,1)",0.7,0.02,11,40,5,True,0.794722604520161
"(4,1)",0.7,0.02,12,18,5,True,0.8841223340947155
"(4,1)",0.7,0.02,13,16,5,True,0.8892857142857143
"(4,1)",0.7,0.02,14,23,5,True,0.8669514432657237
"(4,1)",0.7,0.02,15,12,5,True,0.8835698354720884
"(4,1)",0.7,0.02,16,70,0,False,0.2871971974754877
"(4,1)",0.7,0.02,17,21,5,True,0.851949104751163
"(4,1)",0.7,0.02,18,54,5,True,0.7984150309646268
"(4,1)",0.7,0.02,19,37,5,True,0.7948336659713198
"(4,1)",0.7,0.02,20,49,5,True,0.8245679272284014
"(4,1)",0.7,0.02,21,26,5,True,0.8546712802768166
"(4,1)",0.7,0.02,22,45,5,True,0.8806076769216116
"(4,1)",0.7,0.02,23,21,5,True,0.8857142857142858
"(4,1)",0.7,0.02,24,18,5,True,0.8701754385964912
"(4,1)",0.7,0.02,25,28,5,True,0.8916967509025271
"(4,1)",0.7,0.02,26,27,5,True,0.8185037593116875
"(4,1)",0.7,0.02,27,26,5,True,0.8333333333333334
"(4,1)",0.7,0.02,28,35,5,True,0.7750952986022871
"(4,1)",0.7,0.02,29,14,5,True,0.8888461538461538
"(4,1)",0.7,0.02,30,24,5,True,0.7997249565720902
"(4,1)",0.7,0.02,31,31,5,True,0.7905465407432885
"(4,1)",0.7,0.02,32,28,5,True,0.8277498596329504
"(4,1)",0.7,0.02,33,70,1,False,0.3562782868690772
"(4,1)",0.7,0.02,34,31,5,True,0.8765963353692393
"(4,1)",0.7,0.02,35,25,5,True,0.8686433895458175
"(4,1)",0.7,0.02,36,25,5,True,0.8576388888888888
"(4,1)",0.7,0.02,37,70,1,False,0.37037254428343996
"(4,1)",0.7,0.02,38,20,5,True,0.8741258741258741
"(4,1)",0.7,0.02,39,25,5,True,0.8639404545792564
"(4,1)",0.7,0.02,40,26,5,True,0.7965185855660654
"(4,1)",0.7,0.02,41,28,5,True,0.8311577052855167
"(4,1)",0.7,0.02,42,17,5,True,0.8753947058912221
"(4,1)",0.7,0.02,43,29,5,True,0.8091274175037599
"(4,1)",0.7,0.02,44,14,5,True,0.8730849924742291
"(4,1)",0.7,0.02,45,70,2,False,0.40163154279300367
"(4,1)",0.7,0.02,46,21,5,True,0.8755457870000679
"(4,1)",0.7,0.02,47,69,5,True,0.7591463414634146
"(4,1)",0.7,0.02,48,21,5,True,0.8517241379310344
"(4,1)",0.7,0.02,49,22,5,True,0.8344150224991347
"(4,1)",0.7,0.02,50,12,5,True,0.8644489790680066
"(4,1)",0.7,0.02,51,22,5,True,0.813953488372093
"(4,1)",0.7,0.02,52,19,5,True,0.8596532333645736
"(4,1)",0.7,0.02,53,37,5,True,0.8802816901408451
"(4,1)",0.7,0.02,54,12,5,True,0.8834718049819684
"(4,1)",0.7,0.02,55,70,2,False,0.44754260738579876
"(4,1)",0.7,0.02,56,12,5,True,0.888276648299449
"(4,1)",0.7,0.02,57,14,5,True,0.8482758620689655
"(4,1)",0.7,0.02,58,70,4,False,0.5243517140665579
"(4,1)",0.7,0.02,59,19,5,True,0.8786239212513485
"(4,1)",0.7,0.02,60,47,5,True,0.8027920400322693
"(4,1)",0.7,0.02,61,13,5,True,0.8723404255319149
"(4,1)",0.7,0.02,62,39,5,True,0.8613637143281865
"(4,1)",0.7,0.02,63,70,4,False,0.568630185356939
"(4,1)",0.7,0.02,64,21,5,True,0.8557850088238026
"(4,1)",0.7,0.02,65,25,5,True,0.8191856920262856
"(4,1)",0.7,0.02,66,22,5,True,0.8285436893203884
"(4,1)",0.7,0.02,67,70,1,False,0.32394101340849907
"(4,1)",0.7,0.02,68,23,5,True,0.8358716304019453
"(4,1)",0.7,0.02,69,24,5,True,0.7985511976424736
"(4,1)",0.7,0.02,70,25,5,True,0.8615916955017301
"(4,1)",0.7,0.02,71,15,5,True,0.8387854352920614
"(4,1)",0.7,0.02,72,15,5,True,0.888888888888889
"(4,1)",0.7,0.02,73,20,5,True,0.8869257950530035
"(4,1)",0.7,0.02,74,17,5,True,0.8339244221597163
"(4,1)",0.7,0.02,75,28,5,True,0.8237212217386144
"(4,1)",0.7,0.02,76,18,5,True,0.8300000000000001
"(4,1)",0.7,0.02,77,23,5,True,0.8548123980424145
"(4,1)",0.7,0.02,78,24,5,True,0.8288590604026844
"(4,1)",0.7,0.02,79,70,1,False,0.37642336509419017
"(4,1)",0.7,0.02,80,70,1,False,0.3685748678484992
"(4,1)",0.7,0.02,81,50,5,True,0.7865664712352213
"(4,1)",0.7,0.02,82,28,5,True,0.8702622892000594
"(4,1)",0.7,0.02,83,70,2,False,0.4102260883428418
"(4,1)",0.7,0.02,84,51,5,True,0.8452990038270696
"(4,1)",0.7,0.02,85,13,5,True,0.884342530683994
"(4,1)",0.7,0.02,86,51,5,True,0.771735039075258
"(4,1)",0.7,0.02,87,34,5,True,0.8333333333333334
"(4,1)",0.7,0.02,88,54,5,True,0.7797461789065919
"(4,1)",0.7,0.02,89,38,5,True,0.8796599084368869
"(4,1)",0.7,0.02,90,20,5,True,0.8663384579150609
"(4,1)",0.7,0.02,91,14,5,True,0.875
"(4,1)",0.7,0.02,92,33,5,True,0.8063036663858767
"(4,1)",0.7,0.02,93,35,5,True,0.880964183913744
"(4,1)",0.7,0.02,94,22,5,True,0.8569752955939441
"(4,1)",0.7,0.02,95,67,5,True,0.7109826589595376
"(4,1)",0.7,0.02,96,35,5,True,0.8272490806350346
"(4,1)",0.7,0.02,97,19,5,True,0.8400095116208034
"(4,1)",0.7,0.02,98,41,5,True,0.8305226043719925
"(4,1)",0.7,0.02,99,23,5,True,0.8500454072935395
"(4,1)",0.7,0.02,100,22,5,True,0.825200780775531
