theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(15,1)",0.6,0.02,1,28,5,True,0.9323022274744309
"(15,1)",0.6,0.02,2,22,5,True,0.9475769193900321
"(15,1)",0.6,0.02,3,29,5,True,0.9189646330884436
"(15,1)",0.6,0.02,4,29,5,True,0.9249350316930194
"(15,1)",0.6,0.02,5,13,5,True,0.9498200679519913
"(15,1)",0.6,0.02,6,15,5,True,0.9475168146354588
"(15,1)",0.6,0.02,7,22,5,True,0.9450726978998385
"(15,1)",0.6,0.02,8,34,5,True,0.9191759112519811
"(15,1)",0.6,0.02,9,23,5,True,0.946078431372549
"(15,1)",0.6,0.02,10,21,5,True,0.9475769193900321
"(15,1)",0.6,0.02,11,27,5,True,0.946078431372549
"(15,1)",0.6,0.02,12,40,5,True,0.9305267112753243
"(15,1)",0.6,0.02,13,15,5,True,0.9490968801313628
"(15,1)",0.6,0.02,14,32,5,True,0.9249392417617075
"(15,1)",0.6,0.02,15,22,5,True,0.9184551239850779
"(15,1)",0.6,0.02,16,23,5,True,0.9353714219110675
"(15,1)",0.6,0.02,17,30,5,True,0.9184551239850779
"(15,1)",0.6,0.02,18,31,5,True,0.9258243386243385
"(15,1)",0.6,0.02,19,35,5,True,0.9475168146354588
"(15,1)",0.6,0.02,20,24,5,True,0.9222222222222223
"(15,1)",0.6,0.02,21,17,5,True,0.9473684210526316
"(15,1)",0.6,0.02,22,16,5,True,0.9355877616747182
"(15,1)",0.6,0.02,23,38,5,True,0.911999276937966
"(15,1)",0.6,0.02,24,24,5,True,0.9445350734094616
"(15,1)",0.6,0.02,25,21,5,True,0.9474837511606313
"(15,1)",0.6,0.02,26,13,5,True,0.948438194523381
"(15,1)",0.6,0.02,27,11,5,True,0.940163997241168
"(15,1)",0.6,0.02,28,25,5,True,0.9461663947797715
"(15,1)",0.6,0.02,29,22,5,True,0.9446254071661238
"(15,1)",0.6,0.02,30,23,5,True,0.9485480218958603
"(15,1)",0.6,0.02,31,26,5,True,0.949059241553879
"(15,1)",0.6,0.02,32,22,5,True,0.9471312561748476
"(15,1)",0.6,0.02,33,26,5,True,0.9479674796747968
"(15,1)",0.6,0.02,34,24,5,True,0.9126984126984128
"(15,1)",0.6,0.02,35,16,5,True,0.9446153207380061
"(15,1)",0.6,0.02,36,35,5,True,0.9446254071661238
"(15,1)",0.6,0.02,37,18,5,True,0.9214822482938425
"(15,1)",0.6,0.02,38,36,5,True,0.9447745864787853
"(15,1)",0.6,0.02,39,21,5,True,0.9459901800327332
"(15,1)",0.6,0.02,40,22,5,True,0.948592056096727
"(15,1)",0.6,0.02,41,14,5,True,0.9444444444444444
"(15,1)",0.6,0.02,42,22,5,True,0.940032414910859
"(15,1)",0.6,0.02,43,24,5,True,0.9328991606517292
"(15,1)",0.6,0.02,44,15,5,True,0.9506578947368421
"(15,1)",0.6,0.02,45,25,5,True,0.9304531912463916
"(15,1)",0.6,0.02,46,34,5,True,0.9190476190476191
"(15,1)",0.6,0.02,47,34,5,True,0.9238095238095237
"(15,1)",0.6,0.02,48,24,5,True,0.9205254515599344
"(15,1)",0.6,0.02,49,16,5,True,0.9379326125507693
"(15,1)",0.6,0.02,50,17,5,True,0.9414634146341464
"(15,1)",0.6,0.02,51,28,5,True,0.9471875257364043
"(15,1)",0.6,0.02,52,26,5,True,0.932677394338891
"(15,1)",0.6,0.02,53,22,5,True,0.9170102551105561
"(15,1)",0.6,0.02,54,19,5,True,0.9354551926642117
"(15,1)",0.6,0.02,55,33,5,True,0.9329297559077249
"(15,1)",0.6,0.02,56,23,5,True,0.9444444444444444
"(15,1)",0.6,0.02,57,23,5,True,0.9403225806451613
"(15,1)",0.6,0.02,58,33,5,True,0.9415584415584416
"(15,1)",0.6,0.02,59,32,5,True,0.9113286603313389
"(15,1)",0.6,0.02,60,27,5,True,0.9317460317460318
"(15,1)",0.6,0.02,61,16,5,True,0.949919224555735
"(15,1)",0.6,0.02,62,30,5,True,0.9370967741935483
"(15,1)",0.6,0.02,63,12,5,True,0.9481244703511208
"(15,1)",0.6,0.02,64,25,5,True,0.9417763483255286
"(15,1)",0.6,0.02,65,13,5,True,0.9469425194432677
"(15,1)",0.6,0.02,66,16,5,True,0.9504950495049505
"(15,1)",0.6,0.02,67,30,5,True,0.9171727778067252
"(15,1)",0.6,0.02,68,35,5,True,0.9364230947122932
"(15,1)",0.6,0.02,69,70,4,False,0.26027397260273966
"(15,1)",0.6,0.02,70,27,5,True,0.9280600297481326
"(15,1)",0.6,0.02,71,25,5,True,0.9210696248564068
"(15,1)",0.6,0.02,72,22,5,True,0.9199999999999999
"(15,1)",0.6,0.02,73,19,5,True,0.9431818181818181
"(15,1)",0.6,0.02,74,29,5,True,0.9380378728945429
"(15,1)",0.6,0.02,75,23,5,True,0.9422926665922536
"(15,1)",0.6,0.02,76,24,5,True,0.9308681672025724
"(15,1)",0.6,0.02,77,16,5,True,0.9323512109798391
"(15,1)",0.6,0.02,78,14,5,True,0.9496166484118291
"(15,1)",0.6,0.02,79,12,5,True,0.9477621735135845
"(15,1)",0.6,0.02,80,20,5,True,0.9226919045017644
"(15,1)",0.6,0.02,81,24,5,True,0.9481361426256077
"(15,1)",0.6,0.02,82,21,5,True,0.9507389162561576
"(15,1)",0.6,0.02,83,41,5,True,0.9217252396166135
"(15,1)",0.6,0.02,84,24,5,True,0.9482849339781013
"(15,1)",0.6,0.02,85,24,5,True,0.9222222222222223
