theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(9,1)",0.2,0.02,1,17,5,True,0.9260700037914978
"(9,1)",0.2,0.02,2,16,5,True,0.9140478424015009
"(9,1)",0.2,0.02,3,15,5,True,0.9228884865267867
"(9,1)",0.2,0.02,4,14,5,True,0.9294117647058824
"(9,1)",0.2,0.02,5,15,5,True,0.9231848584025765
"(9,1)",0.2,0.02,6,11,5,True,0.9252576080111686
"(9,1)",0.2,0.02,7,13,5,True,0.9100634246743275
"(9,1)",0.2,0.02,8,22,5,True,0.9253292417849379
"(9,1)",0.2,0.02,9,28,5,True,0.9243119266055047
"(9,1)",0.2,0.02,10,11,5,True,0.926512556742322
"(9,1)",0.2,0.02,11,24,5,True,0.8781863794169401
"(9,1)",0.2,0.02,12,13,5,True,0.9277389277389277
"(9,1)",0.2,0.02,13,16,5,True,0.923963133640553
"(9,1)",0.2,0.02,14,35,5,True,0.8970917225950783
"(9,1)",0.2,0.02,15,23,5,True,0.9288888888888889
"(9,1)",0.2,0.02,16,19,5,True,0.9182864301513611
"(9,1)",0.2,0.02,17,14,5,True,0.9283031193859219
"(9,1)",0.2,0.02,18,18,5,True,0.9190864817246481
"(9,1)",0.2,0.02,19,10,5,True,0.928501628664495
"(9,1)",0.2,0.02,20,17,5,True,0.9294117647058824
"(9,1)",0.2,0.02,21,20,5,True,0.9157175398633258
"(9,1)",0.2,0.02,22,10,5,True,0.9232641643103022
"(9,1)",0.2,0.02,23,15,5,True,0.924670707458113
"(9,1)",0.2,0.02,24,15,5,True,0.9259259259259259
"(9,1)",0.2,0.02,25,15,5,True,0.9255312816461916
"(9,1)",0.2,0.02,26,24,5,True,0.925754060324826
"(9,1)",0.2,0.02,27,17,5,True,0.9232641643103022
"(9,1)",0.2,0.02,28,17,5,True,0.9063926940639269
"(9,1)",0.2,0.02,29,19,5,True,0.9177228247539875
"(9,1)",0.2,0.02,30,27,5,True,0.8933333333333333
"(9,1)",0.2,0.02,31,70,3,False,0.1578947368421053
"(9,1)",0.2,0.02,32,10,5,True,0.927400468384075
"(9,1)",0.2,0.02,33,34,5,True,0.8725274725274725
"(9,1)",0.2,0.02,34,17,5,True,0.9212962962962963
"(9,1)",0.2,0.02,35,22,5,True,0.9243540555343379
"(9,1)",0.2,0.02,36,15,5,True,0.9108287472195918
"(9,1)",0.2,0.02,37,14,5,True,0.9278599804248949
"(9,1)",0.2,0.02,38,10,5,True,0.9295774647887324
"(9,1)",0.2,0.02,39,27,5,True,0.8844444444444444
"(9,1)",0.2,0.02,40,14,5,True,0.9194875262364591
"(9,1)",0.2,0.02,41,10,5,True,0.9300699300699301
"(9,1)",0.2,0.02,42,21,5,True,0.9054366413803826
"(9,1)",0.2,0.02,43,15,5,True,0.9299065420560748
"(9,1)",0.2,0.02,44,12,5,True,0.927570093457944
"(9,1)",0.2,0.02,45,16,5,True,0.9254079254079254
"(9,1)",0.2,0.02,46,18,5,True,0.88
"(9,1)",0.2,0.02,47,16,5,True,0.9128440366972477
"(9,1)",0.2,0.02,48,25,5,True,0.9101954885594556
"(9,1)",0.2,0.02,49,22,5,True,0.8971055024532499
"(9,1)",0.2,0.02,50,70,3,False,0.16
"(9,1)",0.2,0.02,51,13,5,True,0.9154388652018852
"(9,1)",0.2,0.02,52,9,5,True,0.9294117647058824
"(9,1)",0.2,0.02,53,13,5,True,0.9279582479758072
"(9,1)",0.2,0.02,54,14,5,True,0.9243579330501083
"(9,1)",0.2,0.02,55,24,5,True,0.9082271734126527
"(9,1)",0.2,0.02,56,14,5,True,0.9139637274113717
"(9,1)",0.2,0.02,57,8,5,True,0.928501628664495
"(9,1)",0.2,0.02,58,11,5,True,0.9223952738990333
"(9,1)",0.2,0.02,59,13,5,True,0.923098872834584
"(9,1)",0.2,0.02,60,12,5,True,0.9219008336226162
"(9,1)",0.2,0.02,61,14,5,True,0.9212962962962963
"(9,1)",0.2,0.02,62,14,5,True,0.9228884865267867
"(9,1)",0.2,0.02,63,20,5,True,0.9197212021733547
"(9,1)",0.2,0.02,64,18,5,True,0.9250585480093677
"(9,1)",0.2,0.02,65,14,5,True,0.9299065420560748
"(9,1)",0.2,0.02,66,9,5,True,0.9333333333333333
"(9,1)",0.2,0.02,67,9,5,True,0.928501628664495
"(9,1)",0.2,0.02,68,22,5,True,0.9228943348440332
"(9,1)",0.2,0.02,69,25,5,True,0.8804888613136976
"(9,1)",0.2,0.02,70,11,5,True,0.9295774647887324
"(9,1)",0.2,0.02,71,20,5,True,0.9174311926605504
"(9,1)",0.2,0.02,72,18,5,True,0.9089774820272117
"(9,1)",0.2,0.02,73,18,5,True,0.9241379310344828
"(9,1)",0.2,0.02,74,20,5,True,0.8933333333333333
"(9,1)",0.2,0.02,75,17,5,True,0.9274403384148775
"(9,1)",0.2,0.02,76,19,5,True,0.9108213096559378
"(9,1)",0.2,0.02,77,12,5,True,0.922623828647925
"(9,1)",0.2,0.02,78,20,5,True,0.9111617312072893
"(9,1)",0.2,0.02,79,20,5,True,0.9126436781609195
"(9,1)",0.2,0.02,80,22,5,True,0.9126436781609195
"(9,1)",0.2,0.02,81,24,5,True,0.9281719593444537
"(9,1)",0.2,0.02,82,16,5,True,0.906926932358527
"(9,1)",0.2,0.02,83,24,5,True,0.9020559191373854
"(9,1)",0.2,0.02,84,16,5,True,0.9125445632798573
"(9,1)",0.2,0.02,85,13,5,True,0.9131203530652211
"(9,1)",0.2,0.02,86,21,5,True,0.919908466819222
"(9,1)",0.2,0.02,87,10,5,True,0.9277432610929016
"(9,1)",0.2,0.02,88,19,5,True,0.8844444444444445
"(9,1)",0.2,0.02,89,19,5,True,0.9173972454474119
"(9,1)",0.2,0.02,90,14,5,True,0.928245323421276
"(9,1)",0.2,0.02,91,12,5,True,0.9315068493150684
"(9,1)",0.2,0.02,92,13,5,True,0.9126569455336024
"(9,1)",0.2,0.02,93,13,5,True,0.9284505680444767
"(9,1)",0.2,0.02,94,12,5,True,0.9259259259259259
"(9,1)",0.2,0.02,95,20,5,True,0.8662659081165988
