theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(9,1)",0.5,0.02,1,17,5,True,0.9212962962962963
"(9,1)",0.5,0.02,2,33,5,True,0.876008025205223
"(9,1)",0.5,0.02,3,24,5,True,0.9202374806401652
"(9,1)",0.5,0.02,4,52,5,True,0.9013452914798207
"(9,1)",0.5,0.02,5,24,5,True,0.897235489940657
"(9,1)",0.5,0.02,6,22,5,True,0.916912755331165
"(9,1)",0.5,0.02,7,16,5,True,0.9227946320801385
"(9,1)",0.5,0.02,8,30,5,True,0.8936957492786691
"(9,1)",0.5,0.02,9,22,5,True,0.930715935334873
"(9,1)",0.5,0.02,10,21,5,True,0.9173972454474119
"(9,1)",0.5,0.02,11,21,5,True,0.8847706422018349
"(9,1)",0.5,0.02,12,18,5,True,0.9159090909090909
"(9,1)",0.5,0.02,13,26,5,True,0.8933333333333333
"(9,1)",0.5,0.02,14,28,5,True,0.8810224089685772
"(9,1)",0.5,0.02,15,28,5,True,0.9285714285714286
"(9,1)",0.5,0.02,16,12,5,True,0.9295774647887324
"(9,1)",0.5,0.02,17,34,5,True,0.8899673854286999
"(9,1)",0.5,0.02,18,24,5,True,0.8754297246050784
"(9,1)",0.5,0.02,19,62,5,True,0.8862144420131292
"(9,1)",0.5,0.02,20,23,5,True,0.9176201372997711
"(9,1)",0.5,0.02,21,16,5,True,0.9093254666081755
"(9,1)",0.5,0.02,22,27,5,True,0.91324200913242
"(9,1)",0.5,0.02,23,17,5,True,0.926512556742322
"(9,1)",0.5,0.02,24,26,5,True,0.8935669617980311
"(9,1)",0.5,0.02,25,13,5,True,0.9259259259259259
"(9,1)",0.5,0.02,26,40,5,True,0.8425531914893617
"(9,1)",0.5,0.02,27,23,5,True,0.91324200913242
"(9,1)",0.5,0.02,28,14,5,True,0.9277389277389277
"(9,1)",0.5,0.02,29,36,5,True,0.875
"(9,1)",0.5,0.02,30,15,5,True,0.9279582479758072
"(9,1)",0.5,0.02,31,14,5,True,0.9220039783331073
"(9,1)",0.5,0.02,32,11,5,True,0.9022727272727272
"(9,1)",0.5,0.02,33,18,5,True,0.9157175398633258
"(9,1)",0.5,0.02,34,20,5,True,0.9074674445415929
"(9,1)",0.5,0.02,35,18,5,True,0.9176201372997711
"(9,1)",0.5,0.02,36,25,5,True,0.9191685912240185
"(9,1)",0.5,0.02,37,15,5,True,0.9234530173102911
"(9,1)",0.5,0.02,38,16,5,True,0.910086741016109
"(9,1)",0.5,0.02,39,26,5,True,0.9117656919476722
"(9,1)",0.5,0.02,40,24,5,True,0.9007686072431463
"(9,1)",0.5,0.02,41,29,5,True,0.8688870830622959
"(9,1)",0.5,0.02,42,13,5,True,0.9244975153897501
"(9,1)",0.5,0.02,43,21,5,True,0.8938431973495616
"(9,1)",0.5,0.02,44,47,5,True,0.8432203389830508
"(9,1)",0.5,0.02,45,19,5,True,0.9058778423545566
"(9,1)",0.5,0.02,46,32,5,True,0.9134396355353075
"(9,1)",0.5,0.02,47,34,5,True,0.8981900452488688
"(9,1)",0.5,0.02,48,11,5,True,0.9276370881580087
"(9,1)",0.5,0.02,49,16,5,True,0.908883826879271
"(9,1)",0.5,0.02,50,30,5,True,0.893569844789357
"(9,1)",0.5,0.02,51,22,5,True,0.9217600935691711
"(9,1)",0.5,0.02,52,25,5,True,0.878463394295446
"(9,1)",0.5,0.02,53,29,5,True,0.8540772532188841
"(9,1)",0.5,0.02,54,26,5,True,0.9082240207715557
"(9,1)",0.5,0.02,55,27,5,True,0.9008373187456105
"(9,1)",0.5,0.02,56,25,5,True,0.923963133640553
"(9,1)",0.5,0.02,57,28,5,True,0.9103208585823698
"(9,1)",0.5,0.02,58,17,5,True,0.9189814814814815
"(9,1)",0.5,0.02,59,21,5,True,0.928501628664495
"(9,1)",0.5,0.02,60,15,5,True,0.9232254627900174
"(9,1)",0.5,0.02,61,30,5,True,0.8593273962971643
"(9,1)",0.5,0.02,62,23,5,True,0.893569844789357
"(9,1)",0.5,0.02,63,31,5,True,0.8963963963963965
"(9,1)",0.5,0.02,64,29,5,True,0.88470066518847
"(9,1)",0.5,0.02,65,31,5,True,0.9007207207207207
"(9,1)",0.5,0.02,66,17,5,True,0.9126328217237308
"(9,1)",0.5,0.02,67,27,5,True,0.8760729649485817
"(9,1)",0.5,0.02,68,13,5,True,0.9205936707537566
"(9,1)",0.5,0.02,69,12,5,True,0.9093254666081755
"(9,1)",0.5,0.02,70,28,5,True,0.9267703504808749
"(9,1)",0.5,0.02,71,14,5,True,0.9255567402009138
"(9,1)",0.5,0.02,72,20,5,True,0.9297423887587822
"(9,1)",0.5,0.02,73,21,5,True,0.9193772772441207
"(9,1)",0.5,0.02,74,33,5,True,0.8916478555304741
"(9,1)",0.5,0.02,75,14,5,True,0.9244810992357068
"(9,1)",0.5,0.02,76,37,5,True,0.9044444444444444
"(9,1)",0.5,0.02,77,14,5,True,0.9028706057446171
"(9,1)",0.5,0.02,78,18,5,True,0.8968618887863772
"(9,1)",0.5,0.02,79,21,5,True,0.9194209582372533
"(9,1)",0.5,0.02,80,18,5,True,0.9066059225512528
"(9,1)",0.5,0.02,81,18,5,True,0.9283031193859219
"(9,1)",0.5,0.02,82,15,5,True,0.9153318077803204
"(9,1)",0.5,0.02,83,32,5,True,0.8582043640738376
"(9,1)",0.5,0.02,84,24,5,True,0.924670707458113
"(9,1)",0.5,0.02,85,31,5,True,0.8866666666666667
"(9,1)",0.5,0.02,86,25,5,True,0.8772746985424434
"(9,1)",0.5,0.02,87,16,5,True,0.9297423887587822
"(9,1)",0.5,0.02,88,17,5,True,0.9270436566070905
"(9,1)",0.5,0.02,89,19,5,True,0.9176201372997712
"(9,1)",0.5,0.02,90,30,5,True,0.9228884865267867
"(9,1)",0.5,0.02,91,17,5,True,0.9106219139906326
"(9,1)",0.5,0.02,92,18,5,True,0.9181818181818181
"(9,1)",0.5,0.02,93,19,5,True,0.8809135926893077
"(9,1)",0.5,0.02,94,38,5,True,0.8847961712674131
"(9,1)",0.5,0.02,95,11,5,True,0.9232460827925884
"(9,1)",0.5,0.02,96,25,5,True,0.9299065420560748
"(9,1)",0.5,0.02,97,19,5,True,0.9178369864811655
"(9,1)",0.5,0.02,98,24,5,True,0.8866666666666667
"(9,1)",0.5,0.02,99,16,5,True,0.9214780600461894
"(9,1)",0.5,0.02,100,33,5,True,0.889593691068061
