theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(19,1)",0.2,0.02,1,0.97,0.03,0.0,0.0,0.0,0.0
"(19,1)",0.2,0.02,2,0.86,0.14,0.0,0.0,0.0,0.0
"(19,1)",0.2,0.02,3,0.68,0.27,0.05,0.0,0.0,0.0
"(19,1)",0.2,0.02,4,0.48,0.38,0.13,0.01,0.0,0.0
"(19,1)",0.2,0.02,5,0.29,0.45,0.2,0.06,0.0,0.0
"(19,1)",0.2,0.02,6,0.22,0.35,0.3,0.12,0.01,0.0
"(19,1)",0.2,0.02,7,0.17,0.26,0.3,0.23,0.04,0.0
"(19,1)",0.2,0.02,8,0.17,0.21,0.21,0.29,0.12,0.0
"(19,1)",0.2,0.02,9,0.13,0.15,0.22,0.3,0.15,0.05
"(19,1)",0.2,0.02,10,0.13,0.12,0.18,0.25,0.21,0.11
"(19,1)",0.2,0.02,11,0.09,0.12,0.12,0.24,0.27,0.16
"(19,1)",0.2,0.02,12,0.07,0.12,0.09,0.24,0.23,0.25
"(19,1)",0.2,0.02,13,0.06,0.11,0.1,0.18,0.23,0.32
"(19,1)",0.2,0.02,14,0.05,0.09,0.09,0.18,0.2,0.39
"(19,1)",0.2,0.02,15,0.05,0.06,0.09,0.16,0.16,0.48
"(19,1)",0.2,0.02,16,0.03,0.07,0.09,0.14,0.1,0.57
"(19,1)",0.2,0.02,17,0.03,0.04,0.1,0.13,0.07,0.63
"(19,1)",0.2,0.02,18,0.02,0.05,0.03,0.17,0.07,0.66
"(19,1)",0.2,0.02,19,0.02,0.05,0.01,0.13,0.09,0.7
"(19,1)",0.2,0.02,20,0.02,0.03,0.03,0.11,0.05,0.76
"(19,1)",0.2,0.02,21,0.0,0.05,0.01,0.1,0.06,0.78
"(19,1)",0.2,0.02,22,0.0,0.05,0.01,0.08,0.04,0.82
"(19,1)",0.2,0.02,23,0.0,0.03,0.03,0.06,0.04,0.84
"(19,1)",0.2,0.02,24,0.0,0.02,0.02,0.06,0.05,0.85
"(19,1)",0.2,0.02,25,0.0,0.02,0.01,0.06,0.05,0.86
"(19,1)",0.2,0.02,26,0.0,0.02,0.01,0.03,0.07,0.87
"(19,1)",0.2,0.02,27,0.0,0.0,0.02,0.03,0.04,0.91
"(19,1)",0.2,0.02,28,0.0,0.0,0.02,0.02,0.03,0.93
"(19,1)",0.2,0.02,29,0.0,0.0,0.01,0.03,0.02,0.94
"(19,1)",0.2,0.02,30,0.0,0.0,0.0,0.03,0.01,0.96
"(19,1)",0.2,0.02,31,0.0,0.0,0.0,0.02,0.01,0.97
"(19,1)",0.2,0.02,32,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,33,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,34,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,35,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,36,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,37,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,38,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,39,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,40,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,41,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,42,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,43,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,44,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,45,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,46,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,47,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,48,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,49,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,50,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,51,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,52,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,53,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,54,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,55,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,56,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,57,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,58,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,59,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,60,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,61,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,62,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,63,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,64,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,65,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,66,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,67,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,68,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,69,0.0,0.0,0.0,0.02,0.0,0.98
"(19,1)",0.2,0.02,70,0.0,0.0,0.0,0.02,0.0,0.98
