theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(15,1)",0.3,0.02,1,10,5,True,0.9456653154114216
"(15,1)",0.3,0.02,2,18,5,True,0.9404815117979946
"(15,1)",0.3,0.02,3,10,5,True,0.9505766062602965
"(15,1)",0.3,0.02,4,12,5,True,0.9491339607078225
"(15,1)",0.3,0.02,5,27,5,True,0.9253968253968254
"(15,1)",0.3,0.02,6,10,5,True,0.9477621735135845
"(15,1)",0.3,0.02,7,25,5,True,0.9262820512820512
"(15,1)",0.3,0.02,8,22,5,True,0.9281150159744409
"(15,1)",0.3,0.02,9,20,5,True,0.9384730626872686
"(15,1)",0.3,0.02,10,20,5,True,0.9365079365079365
"(15,1)",0.3,0.02,11,29,5,True,0.9380952380952381
"(15,1)",0.3,0.02,12,19,5,True,0.9405144694533761
"(15,1)",0.3,0.02,13,19,5,True,0.9097308805848121
"(15,1)",0.3,0.02,14,23,5,True,0.9475418478977198
"(15,1)",0.3,0.02,15,18,5,True,0.9418148131809961
"(15,1)",0.3,0.02,16,29,5,True,0.9178794069883179
"(15,1)",0.3,0.02,17,20,5,True,0.9418974296138974
"(15,1)",0.3,0.02,18,29,5,True,0.9190476190476191
"(15,1)",0.3,0.02,19,13,5,True,0.9499217527386541
"(15,1)",0.3,0.02,20,16,5,True,0.9446254071661238
"(15,1)",0.3,0.02,21,16,5,True,0.9258358662613981
"(15,1)",0.3,0.02,22,17,5,True,0.9458699726106385
"(15,1)",0.3,0.02,23,19,5,True,0.9476045048993997
"(15,1)",0.3,0.02,24,17,5,True,0.935017860895146
"(15,1)",0.3,0.02,25,27,5,True,0.9461663947797715
"(15,1)",0.3,0.02,26,14,5,True,0.9419933362472821
"(15,1)",0.3,0.02,27,13,5,True,0.9498200679519913
"(15,1)",0.3,0.02,28,24,5,True,0.9437793167207247
"(15,1)",0.3,0.02,29,10,5,True,0.9459459459459459
"(15,1)",0.3,0.02,30,17,5,True,0.949059241553879
"(15,1)",0.3,0.02,31,23,5,True,0.9206349206349206
"(15,1)",0.3,0.02,32,25,5,True,0.9149788230580884
"(15,1)",0.3,0.02,33,18,5,True,0.9373418273845885
"(15,1)",0.3,0.02,34,13,5,True,0.9443535188216039
"(15,1)",0.3,0.02,35,27,5,True,0.9174603174603174
"(15,1)",0.3,0.02,36,9,5,True,0.9507389162561576
"(15,1)",0.3,0.02,37,19,5,True,0.9184894053315106
"(15,1)",0.3,0.02,38,24,5,True,0.9236952270306475
"(15,1)",0.3,0.02,39,21,5,True,0.9317460317460318
"(15,1)",0.3,0.02,40,25,5,True,0.9206349206349206
"(15,1)",0.3,0.02,41,21,5,True,0.9331366217570426
"(15,1)",0.3,0.02,42,16,5,True,0.9457565908270134
"(15,1)",0.3,0.02,43,20,5,True,0.9488
"(15,1)",0.3,0.02,44,15,5,True,0.9206349206349206
"(15,1)",0.3,0.02,45,20,5,True,0.9446254071661238
"(15,1)",0.3,0.02,46,17,5,True,0.9126984126984128
"(15,1)",0.3,0.02,47,14,5,True,0.9317962850933208
"(15,1)",0.3,0.02,48,14,5,True,0.9459901800327332
"(15,1)",0.3,0.02,49,24,5,True,0.9276527331189711
"(15,1)",0.3,0.02,50,23,5,True,0.9472076095123674
"(15,1)",0.3,0.02,51,23,5,True,0.9225825333870034
"(15,1)",0.3,0.02,52,21,5,True,0.9333333333333333
"(15,1)",0.3,0.02,53,12,5,True,0.9506578947368421
"(15,1)",0.3,0.02,54,21,5,True,0.9427168576104745
"(15,1)",0.3,0.02,55,13,5,True,0.9458699726106385
"(15,1)",0.3,0.02,56,9,5,True,0.9497781832182337
"(15,1)",0.3,0.02,57,21,5,True,0.9254768392370573
"(15,1)",0.3,0.02,58,22,5,True,0.9305331179321487
"(15,1)",0.3,0.02,59,12,5,True,0.9446254071661238
"(15,1)",0.3,0.02,60,15,5,True,0.9499217527386541
"(15,1)",0.3,0.02,61,16,5,True,0.9456344942143836
"(15,1)",0.3,0.02,62,17,5,True,0.9449718220688107
"(15,1)",0.3,0.02,63,19,5,True,0.9341388296612178
"(15,1)",0.3,0.02,64,20,5,True,0.915873015873016
"(15,1)",0.3,0.02,65,16,5,True,0.9253968253968254
"(15,1)",0.3,0.02,66,18,5,True,0.9418416801292407
"(15,1)",0.3,0.02,67,12,5,True,0.9423894394803813
"(15,1)",0.3,0.02,68,22,5,True,0.9238095238095237
"(15,1)",0.3,0.02,69,24,5,True,0.942916182358259
"(15,1)",0.3,0.02,70,18,5,True,0.9496647675759171
"(15,1)",0.3,0.02,71,14,5,True,0.9446254071661238
"(15,1)",0.3,0.02,72,16,5,True,0.9432739059967584
"(15,1)",0.3,0.02,73,31,5,True,0.9339482296935436
"(15,1)",0.3,0.02,74,13,5,True,0.9509001636661211
"(15,1)",0.3,0.02,75,30,5,True,0.9262297547155223
"(15,1)",0.3,0.02,76,19,5,True,0.9418641381689814
"(15,1)",0.3,0.02,77,16,5,True,0.9477124183006536
"(15,1)",0.3,0.02,78,24,5,True,0.9438121632941628
"(15,1)",0.3,0.02,79,32,5,True,0.9128367670364501
"(15,1)",0.3,0.02,80,21,5,True,0.9315709537768777
"(15,1)",0.3,0.02,81,19,5,True,0.9291273389634046
"(15,1)",0.3,0.02,82,17,5,True,0.9185789450413405
"(15,1)",0.3,0.02,83,23,5,True,0.9241518829754124
"(15,1)",0.3,0.02,84,11,5,True,0.9499217527386541
"(15,1)",0.3,0.02,85,19,5,True,0.9492635024549917
"(15,1)",0.3,0.02,86,9,5,True,0.9505766062602965
"(15,1)",0.3,0.02,87,10,5,True,0.9458364970893445
"(15,1)",0.3,0.02,88,20,5,True,0.9408030670853283
"(15,1)",0.3,0.02,89,18,5,True,0.941887437431327
"(15,1)",0.3,0.02,90,17,5,True,0.9404718788855646
"(15,1)",0.3,0.02,91,16,5,True,0.9458699726106385
"(15,1)",0.3,0.02,92,27,5,True,0.9135892405121409
"(15,1)",0.3,0.02,93,21,5,True,0.9489684367994653
"(15,1)",0.3,0.02,94,24,5,True,0.9391183154543239
"(15,1)",0.3,0.02,95,20,5,True,0.9379483190735459
"(15,1)",0.3,0.02,96,17,5,True,0.9390519638184504
"(15,1)",0.3,0.02,97,23,5,True,0.928343949044586
"(15,1)",0.3,0.02,98,22,5,True,0.9331210191082802
"(15,1)",0.3,0.02,99,31,5,True,0.9478716437459069
