theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(5,1)",0.9,0.02,1,38,5,True,0.8414634146341463
"(5,1)",0.9,0.02,2,40,5,True,0.8726830083592287
"(5,1)",0.9,0.02,3,50,5,True,0.8230088495575222
"(5,1)",0.9,0.02,4,32,5,True,0.891304347826087
"(5,1)",0.9,0.02,5,48,5,True,0.8781249999999999
"(5,1)",0.9,0.02,6,16,5,True,0.8874041311164441
"(5,1)",0.9,0.02,7,22,5,True,0.8874041311164443
"(5,1)",0.9,0.02,8,70,3,False,0.7361963190184049
"(5,1)",0.9,0.02,9,25,5,True,0.9029126213592233
"(5,1)",0.9,0.02,10,26,5,True,0.8831770859627031
"(5,1)",0.9,0.02,11,70,1,False,0.38114268554715025
"(5,1)",0.9,0.02,12,16,5,True,0.855322402612961
"(5,1)",0.9,0.02,13,14,5,True,0.8906752411575563
"(5,1)",0.9,0.02,14,20,5,True,0.8951139645050256
"(5,1)",0.9,0.02,15,36,5,True,0.833830754396437
"(5,1)",0.9,0.02,16,27,5,True,0.8603920624618724
"(5,1)",0.9,0.02,17,19,5,True,0.8960514233241506
"(5,1)",0.9,0.02,18,13,5,True,0.9029126213592233
"(5,1)",0.9,0.02,19,18,5,True,0.9
"(5,1)",0.9,0.02,20,24,5,True,0.836858006042296
"(5,1)",0.9,0.02,21,70,4,False,0.572945412906999
"(5,1)",0.9,0.02,22,45,5,True,0.9034267912772586
"(5,1)",0.9,0.02,23,70,1,False,0.44281573058000856
"(5,1)",0.9,0.02,24,21,5,True,0.880503144654088
"(5,1)",0.9,0.02,25,33,5,True,0.8444288717589349
"(5,1)",0.9,0.02,26,31,5,True,0.8993506493506493
"(5,1)",0.9,0.02,27,24,5,True,0.8860883550110491
"(5,1)",0.9,0.02,28,23,5,True,0.8938906752411576
"(5,1)",0.9,0.02,29,10,5,True,0.8870967741935484
"(5,1)",0.9,0.02,30,23,5,True,0.8549382716049383
"(5,1)",0.9,0.02,31,20,5,True,0.8824536228626753
"(5,1)",0.9,0.02,32,20,5,True,0.8745562721863906
"(5,1)",0.9,0.02,33,25,5,True,0.8536374731165859
"(5,1)",0.9,0.02,34,24,5,True,0.8892405063291138
"(5,1)",0.9,0.02,35,17,5,True,0.8876071405555198
"(5,1)",0.9,0.02,36,31,5,True,0.8438269433696799
"(5,1)",0.9,0.02,37,24,5,True,0.8454545454545456
"(5,1)",0.9,0.02,38,25,5,True,0.8314373053145567
"(5,1)",0.9,0.02,39,32,5,True,0.8182397177756153
"(5,1)",0.9,0.02,40,39,5,True,0.8388995871111269
"(5,1)",0.9,0.02,41,19,5,True,0.8584615384615385
"(5,1)",0.9,0.02,42,17,5,True,0.8967680220807192
"(5,1)",0.9,0.02,43,70,3,False,0.5308735562385698
"(5,1)",0.9,0.02,44,70,0,False,0.3018854429933347
"(5,1)",0.9,0.02,45,15,5,True,0.8824205451283061
"(5,1)",0.9,0.02,46,44,5,True,0.854251217790149
