theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(15,1)",0.2,0.02,1,33,5,True,0.940032414910859
"(15,1)",0.2,0.02,2,19,5,True,0.9355877616747182
"(15,1)",0.2,0.02,3,22,5,True,0.9403044412333617
"(15,1)",0.2,0.02,4,18,5,True,0.9436349370491994
"(15,1)",0.2,0.02,5,10,5,True,0.9497781832182337
"(15,1)",0.2,0.02,6,18,5,True,0.9406909296886625
"(15,1)",0.2,0.02,7,13,5,True,0.9353796445880453
"(15,1)",0.2,0.02,8,17,5,True,0.9238313114656366
"(15,1)",0.2,0.02,9,9,5,True,0.9508196721311475
"(15,1)",0.2,0.02,10,21,5,True,0.9263999999999999
"(15,1)",0.2,0.02,11,24,5,True,0.9309791332263242
"(15,1)",0.2,0.02,12,15,5,True,0.9495501357445759
"(15,1)",0.2,0.02,13,19,5,True,0.932267287402272
"(15,1)",0.2,0.02,14,12,5,True,0.9481264661018726
"(15,1)",0.2,0.02,15,10,5,True,0.9505766062602965
"(15,1)",0.2,0.02,16,12,5,True,0.9443535188216039
"(15,1)",0.2,0.02,17,12,5,True,0.9489291598023063
"(15,1)",0.2,0.02,18,15,5,True,0.9309791332263242
"(15,1)",0.2,0.02,19,10,5,True,0.9505766062602965
"(15,1)",0.2,0.02,20,18,5,True,0.9506578947368421
"(15,1)",0.2,0.02,21,70,3,False,0.21951219512195125
"(15,1)",0.2,0.02,22,17,5,True,0.9476024605350922
"(15,1)",0.2,0.02,23,25,5,True,0.917329093799682
"(15,1)",0.2,0.02,24,10,5,True,0.9436436024162548
"(15,1)",0.2,0.02,25,9,5,True,0.9508196721311475
"(15,1)",0.2,0.02,26,8,5,True,0.9455283963153696
"(15,1)",0.2,0.02,27,15,5,True,0.9477977161500816
"(15,1)",0.2,0.02,28,21,5,True,0.9427357347413596
"(15,1)",0.2,0.02,29,16,5,True,0.9341388296612178
"(15,1)",0.2,0.02,30,14,5,True,0.9489291598023063
"(15,1)",0.2,0.02,31,12,5,True,0.9403225806451613
"(15,1)",0.2,0.02,32,17,5,True,0.9445026766745781
"(15,1)",0.2,0.02,33,18,5,True,0.945158919244862
"(15,1)",0.2,0.02,34,13,5,True,0.9440229588290202
"(15,1)",0.2,0.02,35,19,5,True,0.9477124183006536
"(15,1)",0.2,0.02,36,11,5,True,0.9507389162561576
"(15,1)",0.2,0.02,37,15,5,True,0.940661044048203
"(15,1)",0.2,0.02,38,16,5,True,0.9489311918069304
"(15,1)",0.2,0.02,39,8,5,True,0.9505766062602965
"(15,1)",0.2,0.02,40,13,5,True,0.9498837000013846
"(15,1)",0.2,0.02,41,14,5,True,0.9499217527386541
"(15,1)",0.2,0.02,42,29,5,True,0.9429037520391517
"(15,1)",0.2,0.02,43,13,5,True,0.9505766062602965
"(15,1)",0.2,0.02,44,26,5,True,0.938610662358643
"(15,1)",0.2,0.02,45,11,5,True,0.9475168146354588
"(15,1)",0.2,0.02,46,22,5,True,0.9325842696629214
"(15,1)",0.2,0.02,47,11,5,True,0.9480949019177679
"(15,1)",0.2,0.02,48,17,5,True,0.9482709945635
"(15,1)",0.2,0.02,49,22,5,True,0.9433656957928802
"(15,1)",0.2,0.02,50,7,5,True,0.9505766062602965
"(15,1)",0.2,0.02,51,12,5,True,0.9506578947368421
"(15,1)",0.2,0.02,52,13,5,True,0.9371849948901719
"(15,1)",0.2,0.02,53,22,5,True,0.9488342586648474
"(15,1)",0.2,0.02,54,12,5,True,0.9457565908270134
"(15,1)",0.2,0.02,55,9,5,True,0.9459901800327332
"(15,1)",0.2,0.02,56,17,5,True,0.9385113268608415
"(15,1)",0.2,0.02,57,9,5,True,0.9499217527386541
"(15,1)",0.2,0.02,58,12,5,True,0.9505766062602965
"(15,1)",0.2,0.02,59,25,5,True,0.9298671849692258
"(15,1)",0.2,0.02,60,13,5,True,0.9505766062602965
"(15,1)",0.2,0.02,61,8,5,True,0.9506578947368421
"(15,1)",0.2,0.02,62,15,5,True,0.9504950495049505
"(15,1)",0.2,0.02,63,70,3,False,0.21686746987951822
"(15,1)",0.2,0.02,64,20,5,True,0.9428142178862783
"(15,1)",0.2,0.02,65,24,5,True,0.9417195233511415
"(15,1)",0.2,0.02,66,20,5,True,0.9396825396825397
"(15,1)",0.2,0.02,67,11,5,True,0.9506578947368421
"(15,1)",0.2,0.02,68,15,5,True,0.9471243736444543
"(15,1)",0.2,0.02,69,17,5,True,0.947772498219403
"(15,1)",0.2,0.02,70,11,5,True,0.9479836547651955
"(15,1)",0.2,0.02,71,19,5,True,0.930966946946781
"(15,1)",0.2,0.02,72,17,5,True,0.9351575195261309
"(15,1)",0.2,0.02,73,16,5,True,0.9447154471544715
