theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(6,1)",0.1,0.02,1,12,5,True,0.9117647058823529
"(6,1)",0.1,0.02,2,26,5,True,0.8935251709444059
"(6,1)",0.1,0.02,3,11,5,True,0.9109792284866469
"(6,1)",0.1,0.02,4,11,5,True,0.9109792284866469
"(6,1)",0.1,0.02,5,18,5,True,0.8829018622715656
"(6,1)",0.1,0.02,6,13,5,True,0.9016838319437632
"(6,1)",0.1,0.02,7,13,5,True,0.9085196535053269
"(6,1)",0.1,0.02,8,12,5,True,0.9058823529411765
"(6,1)",0.1,0.02,9,16,5,True,0.9088235294117647
"(6,1)",0.1,0.02,10,10,5,True,0.911504424778761
"(6,1)",0.1,0.02,11,11,5,True,0.9117647058823529
"(6,1)",0.1,0.02,12,12,5,True,0.906158357771261
"(6,1)",0.1,0.02,13,9,5,True,0.9112426035502958
"(6,1)",0.1,0.02,14,19,5,True,0.9005118555460094
"(6,1)",0.1,0.02,15,14,5,True,0.9035087719298246
"(6,1)",0.1,0.02,16,13,5,True,0.9109792284866469
"(6,1)",0.1,0.02,17,14,5,True,0.9090909090909091
"(6,1)",0.1,0.02,18,10,5,True,0.9117647058823529
"(6,1)",0.1,0.02,19,70,3,False,0.125
"(6,1)",0.1,0.02,20,13,5,True,0.9109792284866469
"(6,1)",0.1,0.02,21,21,5,True,0.9058823529411765
"(6,1)",0.1,0.02,22,8,5,True,0.9112426035502958
"(6,1)",0.1,0.02,23,20,5,True,0.9011627906976745
"(6,1)",0.1,0.02,24,21,5,True,0.8850195657451377
"(6,1)",0.1,0.02,25,13,5,True,0.9069767441860466
"(6,1)",0.1,0.02,26,21,5,True,0.9035087719298246
"(6,1)",0.1,0.02,27,15,5,True,0.9009797670804982
"(6,1)",0.1,0.02,28,14,5,True,0.9112426035502958
"(6,1)",0.1,0.02,29,20,5,True,0.9003581566711699
"(6,1)",0.1,0.02,30,70,2,False,0.11764705882352941
"(6,1)",0.1,0.02,31,11,5,True,0.9080118694362018
"(6,1)",0.1,0.02,32,9,5,True,0.9109792284866469
"(6,1)",0.1,0.02,33,18,5,True,0.9120234604105572
"(6,1)",0.1,0.02,34,18,5,True,0.9048991354466859
"(6,1)",0.1,0.02,35,70,0,False,0.24559038607693576
"(6,1)",0.1,0.02,36,15,5,True,0.911504424778761
"(6,1)",0.1,0.02,37,11,5,True,0.9085545722713865
"(6,1)",0.1,0.02,38,13,5,True,0.9090909090909091
"(6,1)",0.1,0.02,39,13,5,True,0.9061183719642814
"(6,1)",0.1,0.02,40,11,5,True,0.9096209912536444
"(6,1)",0.1,0.02,41,11,5,True,0.9065275963167404
"(6,1)",0.1,0.02,42,14,5,True,0.9065391258256136
"(6,1)",0.1,0.02,43,8,5,True,0.911504424778761
"(6,1)",0.1,0.02,44,12,5,True,0.9117647058823529
"(6,1)",0.1,0.02,45,70,3,False,0.13636363636363644
"(6,1)",0.1,0.02,46,11,5,True,0.9041371522711958
"(6,1)",0.1,0.02,47,15,5,True,0.9080391439546369
"(6,1)",0.1,0.02,48,10,5,True,0.9085196535053269
"(6,1)",0.1,0.02,49,19,5,True,0.9013572384875059
