theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(5,1)",0.4,0.02,1,25,5,True,0.8549382716049383
"(5,1)",0.4,0.02,2,30,5,True,0.871875
"(5,1)",0.4,0.02,3,10,5,True,0.8878205128205129
"(5,1)",0.4,0.02,4,18,5,True,0.8424242424242424
"(5,1)",0.4,0.02,5,21,5,True,0.8833923219831035
"(5,1)",0.4,0.02,6,18,5,True,0.8941914307624858
"(5,1)",0.4,0.02,7,17,5,True,0.8734177215189873
"(5,1)",0.4,0.02,8,22,5,True,0.8513124803929556
"(5,1)",0.4,0.02,9,22,5,True,0.8913738019169329
"(5,1)",0.4,0.02,10,23,5,True,0.9029126213592233
"(5,1)",0.4,0.02,11,17,5,True,0.8999372647427855
"(5,1)",0.4,0.02,12,25,5,True,0.8319957269047373
"(5,1)",0.4,0.02,13,28,5,True,0.8224560396895951
"(5,1)",0.4,0.02,14,28,5,True,0.8527607361963191
"(5,1)",0.4,0.02,15,11,5,True,0.9019607843137255
"(5,1)",0.4,0.02,16,25,5,True,0.8878205128205129
"(5,1)",0.4,0.02,17,70,0,False,0.2744015002604098
"(5,1)",0.4,0.02,18,23,5,True,0.8354909654056624
"(5,1)",0.4,0.02,19,30,5,True,0.8360223905169575
"(5,1)",0.4,0.02,20,24,5,True,0.8289918474041664
"(5,1)",0.4,0.02,21,45,5,True,0.863711786281523
"(5,1)",0.4,0.02,22,26,5,True,0.8785046728971962
"(5,1)",0.4,0.02,23,10,5,True,0.8998609179415855
"(5,1)",0.4,0.02,24,10,5,True,0.9022801302931596
"(5,1)",0.4,0.02,25,18,5,True,0.875
"(5,1)",0.4,0.02,26,24,5,True,0.8241416727557116
"(5,1)",0.4,0.02,27,21,5,True,0.9019607843137255
"(5,1)",0.4,0.02,28,16,5,True,0.9006410256410257
"(5,1)",0.4,0.02,29,17,5,True,0.870478944127647
"(5,1)",0.4,0.02,30,26,5,True,0.877569348697775
"(5,1)",0.4,0.02,31,20,5,True,0.8697901947672393
"(5,1)",0.4,0.02,32,21,5,True,0.8795225763695373
"(5,1)",0.4,0.02,33,70,0,False,0.34406029533336024
"(5,1)",0.4,0.02,34,24,5,True,0.8780769404482769
"(5,1)",0.4,0.02,35,17,5,True,0.8698909708525093
"(5,1)",0.4,0.02,36,21,5,True,0.8623853211009175
"(5,1)",0.4,0.02,37,12,5,True,0.8709780677807432
"(5,1)",0.4,0.02,38,22,5,True,0.8646571213262999
"(5,1)",0.4,0.02,39,14,5,True,0.888888888888889
"(5,1)",0.4,0.02,40,70,0,False,0.3105862302165685
"(5,1)",0.4,0.02,41,23,5,True,0.8971583016246905
"(5,1)",0.4,0.02,42,33,5,True,0.8313609467455622
"(5,1)",0.4,0.02,43,24,5,True,0.8537052555967916
"(5,1)",0.4,0.02,44,17,5,True,0.8528424168736906
"(5,1)",0.4,0.02,45,36,5,True,0.8607372732592159
"(5,1)",0.4,0.02,46,17,5,True,0.8833116036505867
"(5,1)",0.4,0.02,47,12,5,True,0.887459807073955
"(5,1)",0.4,0.02,48,8,5,True,0.9022801302931596
"(5,1)",0.4,0.02,49,62,5,True,0.7405789867605205
"(5,1)",0.4,0.02,50,19,5,True,0.8707742649909247
"(5,1)",0.4,0.02,51,19,5,True,0.8962402435554349
"(5,1)",0.4,0.02,52,17,5,True,0.8780769404482771
"(5,1)",0.4,0.02,53,28,5,True,0.8631493764763937
"(5,1)",0.4,0.02,54,17,5,True,0.8862757999504488
"(5,1)",0.4,0.02,55,22,5,True,0.8885717602631741
"(5,1)",0.4,0.02,56,70,1,False,0.38177550274169886
"(5,1)",0.4,0.02,57,18,5,True,0.8766962159680982
"(5,1)",0.4,0.02,58,17,5,True,0.8849840255591054
"(5,1)",0.4,0.02,59,19,5,True,0.8935483870967742
