theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(6,1)",0.8,0.02,1,44,5,True,0.8725212464589235
"(6,1)",0.8,0.02,2,48,5,True,0.8388137173981668
"(6,1)",0.8,0.02,3,17,5,True,0.8794858631745139
"(6,1)",0.8,0.02,4,26,5,True,0.8153380807410922
"(6,1)",0.8,0.02,5,38,5,True,0.8498639809803197
"(6,1)",0.8,0.02,6,25,5,True,0.8662051014675328
"(6,1)",0.8,0.02,7,25,5,True,0.876056338028169
"(6,1)",0.8,0.02,8,19,5,True,0.8725991899307523
"(6,1)",0.8,0.02,9,22,5,True,0.8328386941525627
"(6,1)",0.8,0.02,10,70,4,False,0.7978723404255319
"(6,1)",0.8,0.02,11,29,5,True,0.887608069164265
"(6,1)",0.8,0.02,12,20,5,True,0.8561533568843849
"(6,1)",0.8,0.02,13,37,5,True,0.8811881188118811
"(6,1)",0.8,0.02,14,22,5,True,0.8821494347609309
"(6,1)",0.8,0.02,15,24,5,True,0.8962238981515926
"(6,1)",0.8,0.02,16,20,5,True,0.884229274611399
"(6,1)",0.8,0.02,17,35,5,True,0.8487812629883785
"(6,1)",0.8,0.02,18,70,4,False,0.7731958762886598
"(6,1)",0.8,0.02,19,23,5,True,0.8946126212282831
"(6,1)",0.8,0.02,20,26,5,True,0.8882521489971347
"(6,1)",0.8,0.02,21,29,5,True,0.8796033994334278
"(6,1)",0.8,0.02,22,28,5,True,0.887517258724468
"(6,1)",0.8,0.02,23,35,5,True,0.8694444444444445
"(6,1)",0.8,0.02,24,16,5,True,0.9021520746275538
"(6,1)",0.8,0.02,25,27,5,True,0.911504424778761
"(6,1)",0.8,0.02,26,22,5,True,0.8926288078224897
"(6,1)",0.8,0.02,27,25,5,True,0.8081248217943222
"(6,1)",0.8,0.02,28,42,5,True,0.8256231036898556
"(6,1)",0.8,0.02,29,20,5,True,0.8833277007515226
"(6,1)",0.8,0.02,30,14,5,True,0.8927096048342081
"(6,1)",0.8,0.02,31,60,5,True,0.8985507246376813
"(6,1)",0.8,0.02,32,70,4,False,0.7861064132650771
"(6,1)",0.8,0.02,33,29,5,True,0.8674321503131524
"(6,1)",0.8,0.02,34,24,5,True,0.9032324062605681
"(6,1)",0.8,0.02,35,19,5,True,0.9052563822293473
"(6,1)",0.8,0.02,36,35,5,True,0.9040697674418605
"(6,1)",0.8,0.02,37,13,5,True,0.8961266447701924
"(6,1)",0.8,0.02,38,24,5,True,0.8524006073860367
"(6,1)",0.8,0.02,39,20,5,True,0.8932852491568235
"(6,1)",0.8,0.02,40,28,5,True,0.8487847222222222
"(6,1)",0.8,0.02,41,38,5,True,0.8448132483637341
"(6,1)",0.8,0.02,42,26,5,True,0.8354532908884525
"(6,1)",0.8,0.02,43,35,5,True,0.8722222222222222
"(6,1)",0.8,0.02,44,19,5,True,0.8402661439846679
"(6,1)",0.8,0.02,45,30,5,True,0.869284158265363
"(6,1)",0.8,0.02,46,40,5,True,0.8804347826086956
"(6,1)",0.8,0.02,47,19,5,True,0.8864840231491794
"(6,1)",0.8,0.02,48,12,5,True,0.8994283071759159
"(6,1)",0.8,0.02,49,20,5,True,0.8838427947598253
"(6,1)",0.8,0.02,50,12,5,True,0.9085196535053269
"(6,1)",0.8,0.02,51,32,5,True,0.8862870619946092
"(6,1)",0.8,0.02,52,28,5,True,0.8571112563121189
"(6,1)",0.8,0.02,53,17,5,True,0.9035087719298246
"(6,1)",0.8,0.02,54,65,5,True,0.8602859471071931
"(6,1)",0.8,0.02,55,35,5,True,0.8749097012202098
"(6,1)",0.8,0.02,56,17,5,True,0.9107142857142857
"(6,1)",0.8,0.02,57,22,5,True,0.9040697674418605
"(6,1)",0.8,0.02,58,33,5,True,0.8300906042354628
"(6,1)",0.8,0.02,59,70,1,False,0.4079058592223928
"(6,1)",0.8,0.02,60,15,5,True,0.9117647058823529
"(6,1)",0.8,0.02,61,70,1,False,0.427142162876125
"(6,1)",0.8,0.02,62,26,5,True,0.8831908831908831
"(6,1)",0.8,0.02,63,22,5,True,0.8929040200137115
"(6,1)",0.8,0.02,64,35,5,True,0.8726940084029827
"(6,1)",0.8,0.02,65,17,5,True,0.9030983060978709
"(6,1)",0.8,0.02,66,32,5,True,0.8725212464589235
"(6,1)",0.8,0.02,67,30,5,True,0.8939828080229225
"(6,1)",0.8,0.02,68,11,5,True,0.9036128743965884
"(6,1)",0.8,0.02,69,42,5,True,0.8022325028028138
"(6,1)",0.8,0.02,70,26,5,True,0.8493150684931506
"(6,1)",0.8,0.02,71,46,5,True,0.8122594107538952
"(6,1)",0.8,0.02,72,21,5,True,0.8756467686375686
"(6,1)",0.8,0.02,73,69,5,True,0.7575945707430637
"(6,1)",0.8,0.02,74,13,5,True,0.9107142857142857
"(6,1)",0.8,0.02,75,32,5,True,0.8524590163934426
"(6,1)",0.8,0.02,76,34,5,True,0.8283143327536672
"(6,1)",0.8,0.02,77,70,3,False,0.570711520991121
"(6,1)",0.8,0.02,78,21,5,True,0.9001599152286954
"(6,1)",0.8,0.02,79,22,5,True,0.8798369774742524
"(6,1)",0.8,0.02,80,19,5,True,0.8893636363636364
"(6,1)",0.8,0.02,81,70,2,False,0.5527377726713142
"(6,1)",0.8,0.02,82,51,5,True,0.8638888624523109
"(6,1)",0.8,0.02,83,70,1,False,0.45079109307882437
"(6,1)",0.8,0.02,84,21,5,True,0.9089506172839505
"(6,1)",0.8,0.02,85,15,5,True,0.8916881847163173
"(6,1)",0.8,0.02,86,33,5,True,0.8410526852233303
