theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(19,1)",0.6,0.02,1,0.54,0.46,0.0,0.0,0.0,0.0
"(19,1)",0.6,0.02,2,0.4,0.6,0.0,0.0,0.0,0.0
"(19,1)",0.6,0.02,3,0.35,0.5,0.15,0.0,0.0,0.0
"(19,1)",0.6,0.02,4,0.26,0.51,0.21,0.02,0.0,0.0
"(19,1)",0.6,0.02,5,0.22,0.42,0.29,0.07,0.0,0.0
"(19,1)",0.6,0.02,6,0.22,0.33,0.33,0.1,0.02,0.0
"(19,1)",0.6,0.02,7,0.2,0.27,0.36,0.14,0.03,0.0
"(19,1)",0.6,0.02,8,0.18,0.26,0.34,0.18,0.03,0.01
"(19,1)",0.6,0.02,9,0.18,0.22,0.31,0.21,0.07,0.01
"(19,1)",0.6,0.02,10,0.16,0.19,0.31,0.23,0.1,0.01
"(19,1)",0.6,0.02,11,0.14,0.19,0.31,0.22,0.1,0.04
"(19,1)",0.6,0.02,12,0.1,0.23,0.29,0.21,0.1,0.07
"(19,1)",0.6,0.02,13,0.1,0.17,0.28,0.24,0.13,0.08
"(19,1)",0.6,0.02,14,0.09,0.18,0.24,0.24,0.14,0.11
"(19,1)",0.6,0.02,15,0.09,0.15,0.24,0.24,0.13,0.15
"(19,1)",0.6,0.02,16,0.08,0.13,0.21,0.25,0.16,0.17
"(19,1)",0.6,0.02,17,0.06,0.11,0.19,0.31,0.13,0.2
"(19,1)",0.6,0.02,18,0.05,0.1,0.15,0.31,0.15,0.24
"(19,1)",0.6,0.02,19,0.05,0.07,0.17,0.26,0.16,0.29
"(19,1)",0.6,0.02,20,0.04,0.08,0.13,0.22,0.18,0.35
"(19,1)",0.6,0.02,21,0.02,0.09,0.1,0.19,0.21,0.39
"(19,1)",0.6,0.02,22,0.02,0.08,0.07,0.2,0.18,0.45
"(19,1)",0.6,0.02,23,0.02,0.07,0.08,0.17,0.14,0.52
"(19,1)",0.6,0.02,24,0.02,0.06,0.08,0.13,0.16,0.55
