theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(4,1)",0.3,0.02,1,25,5,True,0.836388193478047
"(4,1)",0.3,0.02,2,19,5,True,0.8739954991145363
"(4,1)",0.3,0.02,3,21,5,True,0.812188330628066
"(4,1)",0.3,0.02,4,26,5,True,0.8551724137931034
"(4,1)",0.3,0.02,5,23,5,True,0.8747605288618189
"(4,1)",0.3,0.02,6,12,5,True,0.8486095172455994
"(4,1)",0.3,0.02,7,15,5,True,0.8841223340947155
"(4,1)",0.3,0.02,8,11,5,True,0.8848920863309353
"(4,1)",0.3,0.02,9,11,5,True,0.8913043478260869
"(4,1)",0.3,0.02,10,31,5,True,0.841548572602177
"(4,1)",0.3,0.02,11,15,5,True,0.883485876952785
"(4,1)",0.3,0.02,12,35,5,True,0.8117834829696176
"(4,1)",0.3,0.02,13,20,5,True,0.8718861209964414
"(4,1)",0.3,0.02,14,24,5,True,0.8731193470085779
"(4,1)",0.3,0.02,15,26,5,True,0.8244738055000768
"(4,1)",0.3,0.02,16,24,5,True,0.8299343077524909
"(4,1)",0.3,0.02,17,19,5,True,0.8541666666666666
"(4,1)",0.3,0.02,18,11,5,True,0.8874682019011917
"(4,1)",0.3,0.02,19,27,5,True,0.8265216556491208
"(4,1)",0.3,0.02,20,35,5,True,0.847457627118644
"(4,1)",0.3,0.02,21,31,5,True,0.8374757403117762
"(4,1)",0.3,0.02,22,23,5,True,0.8403764171688572
"(4,1)",0.3,0.02,23,16,5,True,0.8404207009683727
"(4,1)",0.3,0.02,24,32,5,True,0.8084733727107711
"(4,1)",0.3,0.02,25,31,5,True,0.8211648828979949
"(4,1)",0.3,0.02,26,20,5,True,0.8641114982578396
"(4,1)",0.3,0.02,27,20,5,True,0.8449459569053512
"(4,1)",0.3,0.02,28,19,5,True,0.8274766355140187
"(4,1)",0.3,0.02,29,20,5,True,0.8764302452270721
"(4,1)",0.3,0.02,30,12,5,True,0.8913043478260869
"(4,1)",0.3,0.02,31,28,5,True,0.8280111780661971
"(4,1)",0.3,0.02,32,12,5,True,0.8853046594982079
"(4,1)",0.3,0.02,33,70,1,False,0.3590749983207463
"(4,1)",0.3,0.02,34,19,5,True,0.8205718270571827
"(4,1)",0.3,0.02,35,14,5,True,0.8754723903591567
"(4,1)",0.3,0.02,36,15,5,True,0.8562855147188141
"(4,1)",0.3,0.02,37,20,5,True,0.8865248226950355
"(4,1)",0.3,0.02,38,22,5,True,0.8127252605713859
"(4,1)",0.3,0.02,39,20,5,True,0.8762777953419749
"(4,1)",0.3,0.02,40,17,5,True,0.8844305847175804
"(4,1)",0.3,0.02,41,18,5,True,0.8421445430085707
"(4,1)",0.3,0.02,42,70,3,False,0.4462281706442307
"(4,1)",0.3,0.02,43,20,5,True,0.8304821150855366
"(4,1)",0.3,0.02,44,12,5,True,0.8741258741258742
