theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(5,1)",0.5,0.02,1,20,5,True,0.8500493305144468
"(5,1)",0.5,0.02,2,32,5,True,0.8562691131498471
"(5,1)",0.5,0.02,3,21,5,True,0.8956861894822652
"(5,1)",0.5,0.02,4,56,5,True,0.8562200135294564
"(5,1)",0.5,0.02,5,27,5,True,0.8902821316614421
"(5,1)",0.5,0.02,6,70,2,False,0.4432463332420981
"(5,1)",0.5,0.02,7,24,5,True,0.8301404624497735
"(5,1)",0.5,0.02,8,70,2,False,0.4638501535714941
"(5,1)",0.5,0.02,9,19,5,True,0.8852561693598897
"(5,1)",0.5,0.02,10,21,5,True,0.887459807073955
"(5,1)",0.5,0.02,11,16,5,True,0.8775497028352468
"(5,1)",0.5,0.02,12,13,5,True,0.8990228013029316
"(5,1)",0.5,0.02,13,19,5,True,0.8994647428438446
"(5,1)",0.5,0.02,14,12,5,True,0.8989385817532068
"(5,1)",0.5,0.02,15,18,5,True,0.8780434664197396
"(5,1)",0.5,0.02,16,24,5,True,0.8856257283566696
"(5,1)",0.5,0.02,17,24,5,True,0.8793913479557632
"(5,1)",0.5,0.02,18,14,5,True,0.8918264350832799
"(5,1)",0.5,0.02,19,19,5,True,0.8377317663219785
"(5,1)",0.5,0.02,20,22,5,True,0.8234554501457683
"(5,1)",0.5,0.02,21,18,5,True,0.8891907187323146
"(5,1)",0.5,0.02,22,70,1,False,0.38517955039469765
"(5,1)",0.5,0.02,23,31,5,True,0.8140447687213841
"(5,1)",0.5,0.02,24,23,5,True,0.8451521664276108
"(5,1)",0.5,0.02,25,29,5,True,0.8661234163326214
"(5,1)",0.5,0.02,26,23,5,True,0.831907175544342
"(5,1)",0.5,0.02,27,20,5,True,0.869969040247678
"(5,1)",0.5,0.02,28,26,5,True,0.8677818883705968
"(5,1)",0.5,0.02,29,22,5,True,0.8508062215885684
"(5,1)",0.5,0.02,30,14,5,True,0.8595952547103978
"(5,1)",0.5,0.02,31,16,5,True,0.8910256410256411
"(5,1)",0.5,0.02,32,24,5,True,0.8564584391400033
"(5,1)",0.5,0.02,33,29,5,True,0.8555555555555555
"(5,1)",0.5,0.02,34,70,3,False,0.5105990996590374
"(5,1)",0.5,0.02,35,17,5,True,0.8633540372670807
"(5,1)",0.5,0.02,36,26,5,True,0.8829113924050632
"(5,1)",0.5,0.02,37,70,0,False,0.31005146800135386
"(5,1)",0.5,0.02,38,29,5,True,0.8595952547103978
"(5,1)",0.5,0.02,39,16,5,True,0.8993506062336489
"(5,1)",0.5,0.02,40,33,5,True,0.8253522684835286
"(5,1)",0.5,0.02,41,32,5,True,0.8589947376412251
"(5,1)",0.5,0.02,42,42,5,True,0.8459214501510575
"(5,1)",0.5,0.02,43,12,5,True,0.8883330291714883
"(5,1)",0.5,0.02,44,28,5,True,0.851063829787234
"(5,1)",0.5,0.02,45,21,5,True,0.8705882352941177
"(5,1)",0.5,0.02,46,6,5,True,0.9022801302931596
"(5,1)",0.5,0.02,47,13,5,True,0.8929937408412761
"(5,1)",0.5,0.02,48,21,5,True,0.8795225763695373
"(5,1)",0.5,0.02,49,20,5,True,0.8785046728971962
"(5,1)",0.5,0.02,50,15,5,True,0.8776837693083909
