theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(19,1)",0.9,0.02,1,25,5,True,0.9473684210526315
"(19,1)",0.9,0.02,2,40,5,True,0.9366516853932585
"(19,1)",0.9,0.02,3,33,5,True,0.9368611898016997
"(19,1)",0.9,0.02,4,32,5,True,0.9505859465827534
"(19,1)",0.9,0.02,5,46,5,True,0.927041052093896
"(19,1)",0.9,0.02,6,21,5,True,0.9333333333333332
"(19,1)",0.9,0.02,7,22,5,True,0.956343792633015
"(19,1)",0.9,0.02,8,20,5,True,0.9576639268535886
"(19,1)",0.9,0.02,9,39,5,True,0.9479384812203678
"(19,1)",0.9,0.02,10,32,5,True,0.9513950569238924
"(19,1)",0.9,0.02,11,31,5,True,0.9549180327868851
"(19,1)",0.9,0.02,12,33,5,True,0.932
"(19,1)",0.9,0.02,13,36,5,True,0.9333333333333332
"(19,1)",0.9,0.02,14,37,5,True,0.9316356747806309
"(19,1)",0.9,0.02,15,24,5,True,0.9576502732240436
"(19,1)",0.9,0.02,16,32,5,True,0.9306666666666666
"(19,1)",0.9,0.02,17,35,5,True,0.9513513513513514
"(19,1)",0.9,0.02,18,47,5,True,0.9307589880159787
"(19,1)",0.9,0.02,19,29,5,True,0.9550408719346049
"(19,1)",0.9,0.02,20,32,5,True,0.9280913694193161
"(19,1)",0.9,0.02,21,32,5,True,0.9476510067114093
"(19,1)",0.9,0.02,22,27,5,True,0.9562841530054645
"(19,1)",0.9,0.02,23,32,5,True,0.9440000000000001
"(19,1)",0.9,0.02,24,16,5,True,0.9578516710774795
"(19,1)",0.9,0.02,25,25,5,True,0.9346666666666666
"(19,1)",0.9,0.02,26,37,5,True,0.9547945205479451
"(19,1)",0.9,0.02,27,14,5,True,0.9347937694704049
"(19,1)",0.9,0.02,28,29,5,True,0.9521857923497268
"(19,1)",0.9,0.02,29,16,5,True,0.956626548972061
"(19,1)",0.9,0.02,30,25,5,True,0.9424364123159303
"(19,1)",0.9,0.02,31,35,5,True,0.9587628865979382
"(19,1)",0.9,0.02,32,30,5,True,0.9513513513513514
"(19,1)",0.9,0.02,33,21,5,True,0.9453333333333334
"(19,1)",0.9,0.02,34,27,5,True,0.9476510067114093
"(19,1)",0.9,0.02,35,37,5,True,0.9369842632331903
"(19,1)",0.9,0.02,36,32,5,True,0.9525745257452574
"(19,1)",0.9,0.02,37,16,5,True,0.9537414965986395
"(19,1)",0.9,0.02,38,33,5,True,0.9387320468534919
"(19,1)",0.9,0.02,39,20,5,True,0.9484396200814111
"(19,1)",0.9,0.02,40,31,5,True,0.9501347708894878
"(19,1)",0.9,0.02,41,24,5,True,0.9525101763907734
"(19,1)",0.9,0.02,42,22,5,True,0.9546011349716257
"(19,1)",0.9,0.02,43,13,5,True,0.9574759945130314
"(19,1)",0.9,0.02,44,36,5,True,0.9522895316463195
"(19,1)",0.9,0.02,45,29,5,True,0.939936188077246
"(19,1)",0.9,0.02,46,26,5,True,0.9500008109730055
"(19,1)",0.9,0.02,47,25,5,True,0.9533924911440994
"(19,1)",0.9,0.02,48,41,5,True,0.9436507836437227
"(19,1)",0.9,0.02,49,22,5,True,0.952846731327744
"(19,1)",0.9,0.02,50,25,5,True,0.9581687358916477
"(19,1)",0.9,0.02,51,27,5,True,0.9317415287628052
"(19,1)",0.9,0.02,52,22,5,True,0.9587912087912088
"(19,1)",0.9,0.02,53,22,5,True,0.9486486486486487
"(19,1)",0.9,0.02,54,31,5,True,0.94
"(19,1)",0.9,0.02,55,39,5,True,0.9306666666666666
"(19,1)",0.9,0.02,56,24,5,True,0.9577080491132333
"(19,1)",0.9,0.02,57,17,5,True,0.9578231292517007
"(19,1)",0.9,0.02,58,35,5,True,0.9386666666666666
"(19,1)",0.9,0.02,59,33,5,True,0.9581720818845977
"(19,1)",0.9,0.02,60,32,5,True,0.9382550335570469
"(19,1)",0.9,0.02,61,39,5,True,0.9526387009472259
"(19,1)",0.9,0.02,62,26,5,True,0.9300948509485094
"(19,1)",0.9,0.02,63,27,5,True,0.9564433357627489
"(19,1)",0.9,0.02,64,35,5,True,0.9471544715447154
"(19,1)",0.9,0.02,65,17,5,True,0.9586776859504132
"(19,1)",0.9,0.02,66,19,5,True,0.9565467139719548
"(19,1)",0.9,0.02,67,38,5,True,0.9367429340511441
"(19,1)",0.9,0.02,68,28,5,True,0.9487613106132866
"(19,1)",0.9,0.02,69,23,5,True,0.9580087806259736
"(19,1)",0.9,0.02,70,17,5,True,0.9582457347142428
"(19,1)",0.9,0.02,71,44,5,True,0.9341678160975352
"(19,1)",0.9,0.02,72,29,5,True,0.9573215576578559
"(19,1)",0.9,0.02,73,18,5,True,0.9571047984836496
"(19,1)",0.9,0.02,74,37,5,True,0.9521004541522491
"(19,1)",0.9,0.02,75,30,5,True,0.9586776859504132
"(19,1)",0.9,0.02,76,32,5,True,0.9268058093006423
"(19,1)",0.9,0.02,77,11,5,True,0.958295711060948
"(19,1)",0.9,0.02,78,19,5,True,0.9576981183903309
"(19,1)",0.9,0.02,79,14,5,True,0.9586776859504132
"(19,1)",0.9,0.02,80,34,5,True,0.9436989100817439
"(19,1)",0.9,0.02,81,29,5,True,0.9587912087912088
"(19,1)",0.9,0.02,82,30,5,True,0.93624640448818
"(19,1)",0.9,0.02,83,24,5,True,0.9509536784741145
"(19,1)",0.9,0.02,84,32,5,True,0.9433962264150944
"(19,1)",0.9,0.02,85,37,5,True,0.929144385026738
"(19,1)",0.9,0.02,86,29,5,True,0.9587345254470426
"(19,1)",0.9,0.02,87,16,5,True,0.9565120569029165
"(19,1)",0.9,0.02,88,46,5,True,0.9485791610284168
"(19,1)",0.9,0.02,89,25,5,True,0.9586776859504132
"(19,1)",0.9,0.02,90,21,5,True,0.9410977242302544
"(19,1)",0.9,0.02,91,25,5,True,0.9436241610738254
"(19,1)",0.9,0.02,92,50,5,True,0.9536784741144414
"(19,1)",0.9,0.02,93,31,5,True,0.9485448294290499
"(19,1)",0.9,0.02,94,40,5,True,0.9468974943052392
"(19,1)",0.9,0.02,95,26,5,True,0.9474415591480271
"(19,1)",0.9,0.02,96,39,5,True,0.9306666666666666
"(19,1)",0.9,0.02,97,41,5,True,0.9324054859868813
