theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(1,2)",0.6,0.02,1,70,3,False,0.3529331769511182
"(1,2)",0.6,0.02,2,21,5,True,0.6943439478732912
"(1,2)",0.6,0.02,3,20,5,True,0.6750265943835388
"(1,2)",0.6,0.02,4,70,1,False,0.14276848158694866
"(1,2)",0.6,0.02,5,70,3,False,0.2848679485740353
"(1,2)",0.6,0.02,6,70,1,False,0.151879436864516
"(1,2)",0.6,0.02,7,70,1,False,0.12986532299809925
"(1,2)",0.6,0.02,8,70,3,False,0.30659860577736847
"(1,2)",0.6,0.02,9,23,5,True,0.6760914215793383
"(1,2)",0.6,0.02,10,70,1,False,0.13797355214540596
"(1,2)",0.6,0.02,11,70,3,False,0.28331164825970834
"(1,2)",0.6,0.02,12,70,1,False,0.14927282414207113
"(1,2)",0.6,0.02,13,70,4,False,0.3450743393029022
"(1,2)",0.6,0.02,14,16,5,True,0.6801858748276495
"(1,2)",0.6,0.02,15,32,5,True,0.5880949069188276
"(1,2)",0.6,0.02,16,36,5,True,0.626790028876186
"(1,2)",0.6,0.02,17,58,5,True,0.5006563518244125
"(1,2)",0.6,0.02,18,33,5,True,0.7117117117117117
"(1,2)",0.6,0.02,19,31,5,True,0.6417185707305962
"(1,2)",0.6,0.02,20,29,5,True,0.645837908940755
"(1,2)",0.6,0.02,21,13,5,True,0.7222222222222222
"(1,2)",0.6,0.02,22,25,5,True,0.6427711777013038
"(1,2)",0.6,0.02,23,70,3,False,0.3628456002190066
"(1,2)",0.6,0.02,24,20,5,True,0.6805632038354474
"(1,2)",0.6,0.02,25,70,0,False,0.0723374612446048
"(1,2)",0.6,0.02,26,27,5,True,0.662182869315547
"(1,2)",0.6,0.02,27,70,2,False,0.2200028985300762
"(1,2)",0.6,0.02,28,15,5,True,0.673459935156713
"(1,2)",0.6,0.02,29,18,5,True,0.6614476350082201
"(1,2)",0.6,0.02,30,22,5,True,0.6823617991341154
"(1,2)",0.6,0.02,31,70,3,False,0.2899624215457703
"(1,2)",0.6,0.02,32,70,4,False,0.3358961919916383
"(1,2)",0.6,0.02,33,24,5,True,0.690036617550255
"(1,2)",0.6,0.02,34,70,1,False,0.1413784018854233
"(1,2)",0.6,0.02,35,12,5,True,0.6706918812662326
"(1,2)",0.6,0.02,36,25,5,True,0.6976347797080515
"(1,2)",0.6,0.02,37,66,5,True,0.5944360850830996
"(1,2)",0.6,0.02,38,32,5,True,0.6337209302325583
"(1,2)",0.6,0.02,39,26,5,True,0.7149321266968325
"(1,2)",0.6,0.02,40,70,3,False,0.2956307517399468
"(1,2)",0.6,0.02,41,42,5,True,0.5945945945945946
"(1,2)",0.6,0.02,42,24,5,True,0.6415543565155393
"(1,2)",0.6,0.02,43,36,5,True,0.6596638655462185
"(1,2)",0.6,0.02,44,70,1,False,0.14707286586398688
"(1,2)",0.6,0.02,45,70,2,False,0.21756242061361822
"(1,2)",0.6,0.02,46,70,1,False,0.14435029506137512
"(1,2)",0.6,0.02,47,15,5,True,0.7200000000000001
"(1,2)",0.6,0.02,48,25,5,True,0.6489460156788478
"(1,2)",0.6,0.02,49,70,1,False,0.15306842263900025
"(1,2)",0.6,0.02,50,22,5,True,0.6317933254441641
"(1,2)",0.6,0.02,51,57,5,True,0.6360153256704981
"(1,2)",0.6,0.02,52,27,5,True,0.6511868974810823
"(1,2)",0.6,0.02,53,23,5,True,0.6725600423480322
"(1,2)",0.6,0.02,54,36,5,True,0.639087189800308
"(1,2)",0.6,0.02,55,19,5,True,0.6782608695652174
"(1,2)",0.6,0.02,56,70,5,True,0.475348669376023
"(1,2)",0.6,0.02,57,70,2,False,0.33962264150943394
"(1,2)",0.6,0.02,58,23,5,True,0.6403347188601568
"(1,2)",0.6,0.02,59,23,5,True,0.6543646359570302
"(1,2)",0.6,0.02,60,27,5,True,0.6434782608695653
"(1,2)",0.6,0.02,61,27,5,True,0.6140798436468327
"(1,2)",0.6,0.02,62,70,1,False,0.13848525590040045
"(1,2)",0.6,0.02,63,70,1,False,0.14039724638049525
"(1,2)",0.6,0.02,64,21,5,True,0.7128167281672817
"(1,2)",0.6,0.02,65,70,0,False,0.07221714745417693
"(1,2)",0.6,0.02,66,20,5,True,0.65489686351253
"(1,2)",0.6,0.02,67,70,1,False,0.13297959801963802
"(1,2)",0.6,0.02,68,65,5,True,0.6097625887104654
"(1,2)",0.6,0.02,69,22,5,True,0.7149200710479574
"(1,2)",0.6,0.02,70,70,0,False,0.08280406224814008
"(1,2)",0.6,0.02,71,16,5,True,0.6895342233109684
"(1,2)",0.6,0.02,72,70,0,False,0.06975847958905818
"(1,2)",0.6,0.02,73,15,5,True,0.6995515695067265
"(1,2)",0.6,0.02,74,13,5,True,0.6995221738570416
"(1,2)",0.6,0.02,75,70,2,False,0.24619613634729826
"(1,2)",0.6,0.02,76,12,5,True,0.6920494805137738
"(1,2)",0.6,0.02,77,16,5,True,0.6873126183324846
"(1,2)",0.6,0.02,78,70,1,False,0.15881791746066334
"(1,2)",0.6,0.02,79,12,5,True,0.7164310954063605
"(1,2)",0.6,0.02,80,70,4,False,0.4365959165655451
"(1,2)",0.6,0.02,81,21,5,True,0.6765734844184311
"(1,2)",0.6,0.02,82,15,5,True,0.6903067336685293
