theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(1,1)",0.8,0.02,1,13,5,True,0.8387096774193549
"(1,1)",0.8,0.02,2,29,5,True,0.7644230769230769
"(1,1)",0.8,0.02,3,70,2,False,0.22774471613268887
"(1,1)",0.8,0.02,4,45,5,True,0.7815533980582524
"(1,1)",0.8,0.02,5,70,1,False,0.16760568961570363
"(1,1)",0.8,0.02,6,70,2,False,0.3036159674694387
"(1,1)",0.8,0.02,7,65,5,True,0.7881773399014778
"(1,1)",0.8,0.02,8,20,5,True,0.7546099905572023
"(1,1)",0.8,0.02,9,70,0,False,0.08772219591981957
"(1,1)",0.8,0.02,10,70,1,False,0.18021466251625884
"(1,1)",0.8,0.02,11,63,5,True,0.569634879165876
"(1,1)",0.8,0.02,12,30,5,True,0.7387796914014981
"(1,1)",0.8,0.02,13,70,2,False,0.25275796914257687
"(1,1)",0.8,0.02,14,40,5,True,0.7473762831167772
"(1,1)",0.8,0.02,15,22,5,True,0.7463094356700278
"(1,1)",0.8,0.02,16,21,5,True,0.7931486212091439
"(1,1)",0.8,0.02,17,43,5,True,0.6700981019554906
"(1,1)",0.8,0.02,18,16,5,True,0.7548937626778712
"(1,1)",0.8,0.02,19,40,5,True,0.6969302791398898
"(1,1)",0.8,0.02,20,41,5,True,0.6956986858104869
"(1,1)",0.8,0.02,21,17,5,True,0.8151295511865235
"(1,1)",0.8,0.02,22,48,5,True,0.7619047619047619
"(1,1)",0.8,0.02,23,17,5,True,0.8314049586776859
"(1,1)",0.8,0.02,24,34,5,True,0.6676355457498895
"(1,1)",0.8,0.02,25,51,5,True,0.6375890713349733
"(1,1)",0.8,0.02,26,47,5,True,0.8014434978302445
"(1,1)",0.8,0.02,27,22,5,True,0.8195121951219512
"(1,1)",0.8,0.02,28,61,5,True,0.6769683590875645
"(1,1)",0.8,0.02,29,53,5,True,0.6905009414432455
"(1,1)",0.8,0.02,30,70,2,False,0.25710382800296283
"(1,1)",0.8,0.02,31,24,5,True,0.7452830188679246
"(1,1)",0.8,0.02,32,57,5,True,0.7681392905692569
"(1,1)",0.8,0.02,33,42,5,True,0.6697775342998876
"(1,1)",0.8,0.02,34,70,2,False,0.2611546317956498
"(1,1)",0.8,0.02,35,21,5,True,0.7897927595893577
"(1,1)",0.8,0.02,36,28,5,True,0.8078205612180697
"(1,1)",0.8,0.02,37,21,5,True,0.8156971099992533
"(1,1)",0.8,0.02,38,70,0,False,0.0976890562042945
"(1,1)",0.8,0.02,39,70,1,False,0.18049616192767673
"(1,1)",0.8,0.02,40,13,5,True,0.8211038692054768
"(1,1)",0.8,0.02,41,70,2,False,0.2773447477114134
"(1,1)",0.8,0.02,42,16,5,True,0.7795882914791522
"(1,1)",0.8,0.02,43,70,2,False,0.2553397506178235
"(1,1)",0.8,0.02,44,21,5,True,0.762200250245282
"(1,1)",0.8,0.02,45,70,1,False,0.17382478419280276
"(1,1)",0.8,0.02,46,34,5,True,0.7486301672270066
"(1,1)",0.8,0.02,47,56,5,True,0.7080593850519886
"(1,1)",0.8,0.02,48,25,5,True,0.7071470260778884
"(1,1)",0.8,0.02,49,57,5,True,0.7840236686390532
"(1,1)",0.8,0.02,50,20,5,True,0.7567287784679089
"(1,1)",0.8,0.02,51,39,5,True,0.6309318450972831
"(1,1)",0.8,0.02,52,25,5,True,0.7696078431372549
"(1,1)",0.8,0.02,53,44,5,True,0.7314814814814815
"(1,1)",0.8,0.02,54,14,5,True,0.8153846153846154
"(1,1)",0.8,0.02,55,29,5,True,0.7404151314425154
"(1,1)",0.8,0.02,56,24,5,True,0.8
"(1,1)",0.8,0.02,57,70,2,False,0.2704761226484825
"(1,1)",0.8,0.02,58,70,2,False,0.24459569372267895
"(1,1)",0.8,0.02,59,22,5,True,0.759271919330029
"(1,1)",0.8,0.02,60,12,5,True,0.797462638489722
"(1,1)",0.8,0.02,61,66,5,True,0.7326106594399276
"(1,1)",0.8,0.02,62,70,4,False,0.39167513083951777
"(1,1)",0.8,0.02,63,70,4,False,0.5443094162645131
"(1,1)",0.8,0.02,64,30,5,True,0.6944020927033234
"(1,1)",0.8,0.02,65,70,1,False,0.17505199791651252
"(1,1)",0.8,0.02,66,70,3,False,0.37659741867439683
