theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(6,1)",0.4,0.02,1,70,1,False,0.45200648861452714
"(6,1)",0.4,0.02,2,11,5,True,0.9026548672566372
"(6,1)",0.4,0.02,3,16,5,True,0.8847094543307751
"(6,1)",0.4,0.02,4,33,5,True,0.8746438746438746
"(6,1)",0.4,0.02,5,24,5,True,0.8939308843783731
"(6,1)",0.4,0.02,6,13,5,True,0.9026251367879943
"(6,1)",0.4,0.02,7,62,5,True,0.8711593002026774
"(6,1)",0.4,0.02,8,10,5,True,0.9063427223009087
"(6,1)",0.4,0.02,9,14,5,True,0.8893357014846384
"(6,1)",0.4,0.02,10,14,5,True,0.9040145406076963
"(6,1)",0.4,0.02,11,34,5,True,0.8795518207282913
"(6,1)",0.4,0.02,12,25,5,True,0.8753541076487252
"(6,1)",0.4,0.02,13,18,5,True,0.899135446685879
"(6,1)",0.4,0.02,14,22,5,True,0.8853868194842407
"(6,1)",0.4,0.02,15,12,5,True,0.9025134570372134
"(6,1)",0.4,0.02,16,12,5,True,0.8983124188662917
"(6,1)",0.4,0.02,17,14,5,True,0.8743382755319139
"(6,1)",0.4,0.02,18,29,5,True,0.8516499893549074
"(6,1)",0.4,0.02,19,16,5,True,0.8904899135446686
"(6,1)",0.4,0.02,20,32,5,True,0.8711484593837535
"(6,1)",0.4,0.02,21,30,5,True,0.8542318617820559
"(6,1)",0.4,0.02,22,43,5,True,0.886685552407932
"(6,1)",0.4,0.02,23,11,5,True,0.9104477611940298
"(6,1)",0.4,0.02,24,19,5,True,0.8497800350513252
"(6,1)",0.4,0.02,25,19,5,True,0.8587384491573332
"(6,1)",0.4,0.02,26,26,5,True,0.889855072463768
"(6,1)",0.4,0.02,27,23,5,True,0.8511008224423217
"(6,1)",0.4,0.02,28,31,5,True,0.8200401872953019
"(6,1)",0.4,0.02,29,33,5,True,0.8647887323943663
"(6,1)",0.4,0.02,30,10,5,True,0.9059306455355072
"(6,1)",0.4,0.02,31,23,5,True,0.8517721340913416
"(6,1)",0.4,0.02,32,21,5,True,0.9032085012423644
"(6,1)",0.4,0.02,33,12,5,True,0.8994833255049318
"(6,1)",0.4,0.02,34,18,5,True,0.8828597146663169
"(6,1)",0.4,0.02,35,31,5,True,0.8033404231828756
"(6,1)",0.4,0.02,36,17,5,True,0.9096209912536444
"(6,1)",0.4,0.02,37,61,5,True,0.8461538461538461
"(6,1)",0.4,0.02,38,16,5,True,0.9090198123044838
"(6,1)",0.4,0.02,39,31,5,True,0.8419618528610354
"(6,1)",0.4,0.02,40,14,5,True,0.8945853900372901
"(6,1)",0.4,0.02,41,19,5,True,0.8924957453658985
"(6,1)",0.4,0.02,42,33,5,True,0.8718559920010069
"(6,1)",0.4,0.02,43,15,5,True,0.9013231666292891
"(6,1)",0.4,0.02,44,13,5,True,0.9027224353918637
"(6,1)",0.4,0.02,45,20,5,True,0.857790221164436
"(6,1)",0.4,0.02,46,18,5,True,0.9009455200360199
"(6,1)",0.4,0.02,47,12,5,True,0.9109792284866469
"(6,1)",0.4,0.02,48,18,5,True,0.8700779369159831
"(6,1)",0.4,0.02,49,19,5,True,0.8943654643370629
"(6,1)",0.4,0.02,50,26,5,True,0.8459541248845813
"(6,1)",0.4,0.02,51,16,5,True,0.8527777777777777
"(6,1)",0.4,0.02,52,11,5,True,0.9058823529411765
"(6,1)",0.4,0.02,53,23,5,True,0.8651685393258427
"(6,1)",0.4,0.02,54,19,5,True,0.8699480047854147
"(6,1)",0.4,0.02,55,14,5,True,0.9018134911601791
"(6,1)",0.4,0.02,56,19,5,True,0.875
"(6,1)",0.4,0.02,57,19,5,True,0.8665793709688504
"(6,1)",0.4,0.02,58,21,5,True,0.8891155201186723
"(6,1)",0.4,0.02,59,14,5,True,0.8961261369352523
