theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(15,1)",0.4,0.02,1,0.86,0.14,0.0,0.0,0.0,0.0
"(15,1)",0.4,0.02,2,0.51,0.48,0.01,0.0,0.0,0.0
"(15,1)",0.4,0.02,3,0.4,0.4,0.2,0.0,0.0,0.0
"(15,1)",0.4,0.02,4,0.3,0.45,0.2,0.05,0.0,0.0
"(15,1)",0.4,0.02,5,0.27,0.33,0.33,0.07,0.0,0.0
"(15,1)",0.4,0.02,6,0.25,0.31,0.29,0.14,0.01,0.0
"(15,1)",0.4,0.02,7,0.24,0.3,0.25,0.18,0.03,0.0
"(15,1)",0.4,0.02,8,0.19,0.3,0.24,0.23,0.04,0.0
"(15,1)",0.4,0.02,9,0.13,0.31,0.26,0.22,0.06,0.02
"(15,1)",0.4,0.02,10,0.11,0.29,0.27,0.21,0.08,0.04
"(15,1)",0.4,0.02,11,0.1,0.28,0.21,0.23,0.12,0.06
"(15,1)",0.4,0.02,12,0.07,0.25,0.23,0.23,0.12,0.1
"(15,1)",0.4,0.02,13,0.07,0.21,0.21,0.24,0.17,0.1
"(15,1)",0.4,0.02,14,0.05,0.21,0.16,0.27,0.15,0.16
"(15,1)",0.4,0.02,15,0.04,0.19,0.11,0.27,0.2,0.19
"(15,1)",0.4,0.02,16,0.02,0.15,0.16,0.2,0.24,0.23
"(15,1)",0.4,0.02,17,0.01,0.13,0.15,0.2,0.26,0.25
"(15,1)",0.4,0.02,18,0.01,0.05,0.19,0.19,0.25,0.31
"(15,1)",0.4,0.02,19,0.01,0.03,0.14,0.19,0.28,0.35
"(15,1)",0.4,0.02,20,0.01,0.02,0.12,0.17,0.24,0.44
"(15,1)",0.4,0.02,21,0.01,0.0,0.14,0.13,0.23,0.49
"(15,1)",0.4,0.02,22,0.01,0.0,0.1,0.11,0.25,0.53
"(15,1)",0.4,0.02,23,0.0,0.01,0.08,0.09,0.22,0.6
"(15,1)",0.4,0.02,24,0.0,0.0,0.05,0.1,0.19,0.66
"(15,1)",0.4,0.02,25,0.0,0.0,0.04,0.09,0.15,0.72
"(15,1)",0.4,0.02,26,0.0,0.0,0.03,0.06,0.12,0.79
"(15,1)",0.4,0.02,27,0.0,0.0,0.03,0.03,0.08,0.86
"(15,1)",0.4,0.02,28,0.0,0.0,0.02,0.03,0.08,0.87
"(15,1)",0.4,0.02,29,0.0,0.0,0.02,0.03,0.06,0.89
"(15,1)",0.4,0.02,30,0.0,0.0,0.01,0.01,0.07,0.91
"(15,1)",0.4,0.02,31,0.0,0.0,0.0,0.02,0.07,0.91
"(15,1)",0.4,0.02,32,0.0,0.0,0.0,0.02,0.05,0.93
"(15,1)",0.4,0.02,33,0.0,0.0,0.0,0.01,0.05,0.94
"(15,1)",0.4,0.02,34,0.0,0.0,0.0,0.01,0.04,0.95
"(15,1)",0.4,0.02,35,0.0,0.0,0.0,0.01,0.03,0.96
"(15,1)",0.4,0.02,36,0.0,0.0,0.0,0.01,0.0,0.99
"(15,1)",0.4,0.02,37,0.0,0.0,0.0,0.01,0.0,0.99
"(15,1)",0.4,0.02,38,0.0,0.0,0.0,0.01,0.0,0.99
"(15,1)",0.4,0.02,39,0.0,0.0,0.0,0.0,0.01,0.99
"(15,1)",0.4,0.02,40,0.0,0.0,0.0,0.0,0.01,0.99
"(15,1)",0.4,0.02,41,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.4,0.02,42,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.4,0.02,43,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.4,0.02,44,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.4,0.02,45,0.0,0.0,0.0,0.0,0.0,1.0
