theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(19,1)",0.3,0.02,1,18,5,True,0.9368279569892474
"(19,1)",0.3,0.02,2,20,5,True,0.9588477366255144
"(19,1)",0.3,0.02,3,17,5,True,0.9531706849446389
"(19,1)",0.3,0.02,4,29,5,True,0.9473684210526315
"(19,1)",0.3,0.02,5,12,5,True,0.9586206896551724
"(19,1)",0.3,0.02,6,21,5,True,0.9548563611491108
"(19,1)",0.3,0.02,7,15,5,True,0.9515689991794234
"(19,1)",0.3,0.02,8,15,5,True,0.9359999999999999
"(19,1)",0.3,0.02,9,26,5,True,0.957322443583121
"(19,1)",0.3,0.02,10,16,5,True,0.9535869317394394
"(19,1)",0.3,0.02,11,19,5,True,0.9467472970046258
"(19,1)",0.3,0.02,12,19,5,True,0.9458113541628242
"(19,1)",0.3,0.02,13,19,5,True,0.9560767478993796
"(19,1)",0.3,0.02,14,20,5,True,0.9406207827260458
"(19,1)",0.3,0.02,15,11,5,True,0.9572229083218486
"(19,1)",0.3,0.02,16,12,5,True,0.9548563611491108
"(19,1)",0.3,0.02,17,13,5,True,0.9575342465753424
"(19,1)",0.3,0.02,18,70,3,False,0.24719101123595505
"(19,1)",0.3,0.02,19,70,3,False,0.26190476190476203
"(19,1)",0.3,0.02,20,18,5,True,0.9321221995926681
"(19,1)",0.3,0.02,21,21,5,True,0.9466666666666668
"(19,1)",0.3,0.02,22,20,5,True,0.9540507534363258
"(19,1)",0.3,0.02,23,20,5,True,0.9471543155390106
"(19,1)",0.3,0.02,24,14,5,True,0.9582457347142428
"(19,1)",0.3,0.02,25,15,5,True,0.958227347238709
"(19,1)",0.3,0.02,26,24,5,True,0.9459459199152519
"(19,1)",0.3,0.02,27,30,5,True,0.9407806191117092
"(19,1)",0.3,0.02,28,21,5,True,0.957782773178354
"(19,1)",0.3,0.02,29,12,5,True,0.9536784741144414
"(19,1)",0.3,0.02,30,17,5,True,0.9434096472282217
"(19,1)",0.3,0.02,31,15,5,True,0.9582028342298563
"(19,1)",0.3,0.02,32,17,5,True,0.9343163538873995
