theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(19,1)",0.3,0.02,1,0.94,0.06,0.0,0.0,0.0,0.0
"(19,1)",0.3,0.02,2,0.57,0.43,0.0,0.0,0.0,0.0
"(19,1)",0.3,0.02,3,0.41,0.45,0.14,0.0,0.0,0.0
"(19,1)",0.3,0.02,4,0.24,0.51,0.19,0.06,0.0,0.0
"(19,1)",0.3,0.02,5,0.2,0.43,0.26,0.11,0.0,0.0
"(19,1)",0.3,0.02,6,0.15,0.32,0.32,0.2,0.01,0.0
"(19,1)",0.3,0.02,7,0.11,0.27,0.3,0.29,0.02,0.01
"(19,1)",0.3,0.02,8,0.1,0.2,0.27,0.34,0.08,0.01
"(19,1)",0.3,0.02,9,0.05,0.2,0.24,0.38,0.11,0.02
"(19,1)",0.3,0.02,10,0.03,0.2,0.21,0.37,0.16,0.03
"(19,1)",0.3,0.02,11,0.03,0.18,0.18,0.37,0.17,0.07
"(19,1)",0.3,0.02,12,0.03,0.12,0.19,0.34,0.21,0.11
"(19,1)",0.3,0.02,13,0.03,0.12,0.13,0.29,0.3,0.13
"(19,1)",0.3,0.02,14,0.02,0.07,0.15,0.29,0.31,0.16
"(19,1)",0.3,0.02,15,0.02,0.06,0.13,0.27,0.27,0.25
"(19,1)",0.3,0.02,16,0.01,0.05,0.11,0.22,0.34,0.27
"(19,1)",0.3,0.02,17,0.01,0.04,0.08,0.2,0.31,0.36
"(19,1)",0.3,0.02,18,0.01,0.03,0.05,0.24,0.22,0.45
"(19,1)",0.3,0.02,19,0.0,0.03,0.04,0.18,0.23,0.52
"(19,1)",0.3,0.02,20,0.0,0.02,0.03,0.14,0.19,0.62
"(19,1)",0.3,0.02,21,0.0,0.0,0.03,0.13,0.14,0.7
"(19,1)",0.3,0.02,22,0.0,0.0,0.02,0.12,0.12,0.74
"(19,1)",0.3,0.02,23,0.0,0.0,0.01,0.09,0.12,0.78
"(19,1)",0.3,0.02,24,0.0,0.0,0.0,0.09,0.07,0.84
"(19,1)",0.3,0.02,25,0.0,0.0,0.0,0.08,0.07,0.85
"(19,1)",0.3,0.02,26,0.0,0.0,0.0,0.07,0.06,0.87
"(19,1)",0.3,0.02,27,0.0,0.0,0.0,0.07,0.04,0.89
"(19,1)",0.3,0.02,28,0.0,0.0,0.0,0.04,0.03,0.93
"(19,1)",0.3,0.02,29,0.0,0.0,0.0,0.03,0.02,0.95
"(19,1)",0.3,0.02,30,0.0,0.0,0.0,0.03,0.01,0.96
"(19,1)",0.3,0.02,31,0.0,0.0,0.0,0.03,0.01,0.96
"(19,1)",0.3,0.02,32,0.0,0.0,0.0,0.03,0.01,0.96
"(19,1)",0.3,0.02,33,0.0,0.0,0.0,0.03,0.0,0.97
"(19,1)",0.3,0.02,34,0.0,0.0,0.0,0.03,0.0,0.97
"(19,1)",0.3,0.02,35,0.0,0.0,0.0,0.03,0.0,0.97
"(19,1)",0.3,0.02,36,0.0,0.0,0.0,0.03,0.0,0.97
"(19,1)",0.3,0.02,37,0.0,0.0,0.0,0.03,0.0,0.97
"(19,1)",0.3,0.02,38,0.0,0.0,0.0,0.03,0.0,0.97
"(19,1)",0.3,0.02,39,0.0,0.0,0.0,0.03,0.0,0.97
"(19,1)",0.3,0.02,40,0.0,0.0,0.0,0.03,0.0,0.97
"(19,1)",0.3,0.02,41,0.0,0.0,0.0,0.03,0.0,0.97
"(19,1)",0.3,0.02,42,0.0,0.0,0.0,0.03,0.0,0.97
