theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(1,3)",0.7,0.02,1,70,0,False,0.05882920639437811
"(1,3)",0.7,0.02,2,36,5,True,0.544113795781471
"(1,3)",0.7,0.02,3,27,5,True,0.5781088712790552
"(1,3)",0.7,0.02,4,20,5,True,0.5978955279969936
"(1,3)",0.7,0.02,5,70,2,False,0.20880926940653247
"(1,3)",0.7,0.02,6,70,4,False,0.410772293131797
"(1,3)",0.7,0.02,7,24,5,True,0.5817130149673266
"(1,3)",0.7,0.02,8,33,5,True,0.5467769021178548
"(1,3)",0.7,0.02,9,38,5,True,0.5260316099568833
"(1,3)",0.7,0.02,10,70,2,False,0.29727300122352257
"(1,3)",0.7,0.02,11,23,5,True,0.5832284424316074
"(1,3)",0.7,0.02,12,48,5,True,0.5934065934065934
"(1,3)",0.7,0.02,13,19,5,True,0.611764705882353
"(1,3)",0.7,0.02,14,43,5,True,0.5903614457831327
"(1,3)",0.7,0.02,15,70,2,False,0.193670253019329
"(1,3)",0.7,0.02,16,30,5,True,0.5984894046060778
"(1,3)",0.7,0.02,17,70,2,False,0.2013033774574432
"(1,3)",0.7,0.02,18,70,2,False,0.2044630651526482
"(1,3)",0.7,0.02,19,13,5,True,0.623015873015873
"(1,3)",0.7,0.02,20,19,5,True,0.6111024978980447
"(1,3)",0.7,0.02,21,70,2,False,0.29696607851477846
"(1,3)",0.7,0.02,22,22,5,True,0.5824240556654372
"(1,3)",0.7,0.02,23,47,5,True,0.5296022423514015
"(1,3)",0.7,0.02,24,70,1,False,0.14560789870977783
"(1,3)",0.7,0.02,25,70,1,False,0.13650228412625665
"(1,3)",0.7,0.02,26,70,1,False,0.07142842158090491
"(1,3)",0.7,0.02,27,30,5,True,0.62109375
"(1,3)",0.7,0.02,28,12,5,True,0.6178380511606214
"(1,3)",0.7,0.02,29,38,5,True,0.543895187368703
"(1,3)",0.7,0.02,30,34,5,True,0.5905484478825745
"(1,3)",0.7,0.02,31,34,5,True,0.564762274452139
"(1,3)",0.7,0.02,32,70,1,False,0.150972802367149
"(1,3)",0.7,0.02,33,14,5,True,0.6095627714775893
"(1,3)",0.7,0.02,34,70,1,False,0.14682454753106242
"(1,3)",0.7,0.02,35,12,5,True,0.6251363735544403
"(1,3)",0.7,0.02,36,41,5,True,0.548611111111111
"(1,3)",0.7,0.02,37,24,5,True,0.5764060661595651
"(1,3)",0.7,0.02,38,70,0,False,0.0767332204446475
"(1,3)",0.7,0.02,39,70,1,False,0.14400748823897377
"(1,3)",0.7,0.02,40,70,0,False,0.077406601155412
"(1,3)",0.7,0.02,41,38,5,True,0.5211568380760299
"(1,3)",0.7,0.02,42,28,5,True,0.56020801667533
"(1,3)",0.7,0.02,43,25,5,True,0.5957513934167632
"(1,3)",0.7,0.02,44,58,5,True,0.6356275303643724
"(1,3)",0.7,0.02,45,70,2,False,0.22303717778968188
"(1,3)",0.7,0.02,46,20,5,True,0.6056084949902264
"(1,3)",0.7,0.02,47,27,5,True,0.5844241703027899
"(1,3)",0.7,0.02,48,70,1,False,0.14367590089999532
"(1,3)",0.7,0.02,49,33,5,True,0.5793782282428614
"(1,3)",0.7,0.02,50,53,5,True,0.49269048340743476
"(1,3)",0.7,0.02,51,17,5,True,0.6116382036685641
"(1,3)",0.7,0.02,52,16,5,True,0.623015873015873
"(1,3)",0.7,0.02,53,70,2,False,0.21822408820128675
"(1,3)",0.7,0.02,54,24,5,True,0.5704633994330636
"(1,3)",0.7,0.02,55,70,4,False,0.46001687346127706
"(1,3)",0.7,0.02,56,70,2,False,0.18995930642061826
"(1,3)",0.7,0.02,57,70,1,False,0.14144721797846513
"(1,3)",0.7,0.02,58,70,0,False,0.0734299849580496
"(1,3)",0.7,0.02,59,17,5,True,0.6196078431372549
"(1,3)",0.7,0.02,60,10,5,True,0.624
"(1,3)",0.7,0.02,61,48,5,True,0.5501974901070081
"(1,3)",0.7,0.02,62,70,2,False,0.21074313184812773
"(1,3)",0.7,0.02,63,31,5,True,0.5779641415944577
"(1,3)",0.7,0.02,64,42,5,True,0.5332286928987542
"(1,3)",0.7,0.02,65,31,5,True,0.5513689141494986
"(1,3)",0.7,0.02,66,14,5,True,0.6039014319991408
"(1,3)",0.7,0.02,67,70,4,False,0.33746476262905734
"(1,3)",0.7,0.02,68,70,0,False,0.07593690481046866
"(1,3)",0.7,0.02,69,70,1,False,0.14515964757175262
"(1,3)",0.7,0.02,70,70,3,False,0.30130177537608716
"(1,3)",0.7,0.02,71,25,5,True,0.5724637681159419
"(1,3)",0.7,0.02,72,70,1,False,0.1486094601971073
"(1,3)",0.7,0.02,73,70,1,False,0.13055567264016343
"(1,3)",0.7,0.02,74,70,0,False,0.07477114087960417
"(1,3)",0.7,0.02,75,70,2,False,0.2225869692120584
"(1,3)",0.7,0.02,76,70,3,False,0.27926688572977065
"(1,3)",0.7,0.02,77,29,5,True,0.592347167665465
"(1,3)",0.7,0.02,78,24,5,True,0.5975163684941733
"(1,3)",0.7,0.02,79,25,5,True,0.5416603640541028
"(1,3)",0.7,0.02,80,70,1,False,0.1432570085146542
"(1,3)",0.7,0.02,81,70,2,False,0.20174710042007735
"(1,3)",0.7,0.02,82,37,5,True,0.5357788022216797
"(1,3)",0.7,0.02,83,39,5,True,0.4953211608943574
"(1,3)",0.7,0.02,84,44,5,True,0.5534319480882082
"(1,3)",0.7,0.02,85,70,2,False,0.2112623177002196
"(1,3)",0.7,0.02,86,70,2,False,0.23171978069401958
"(1,3)",0.7,0.02,87,70,1,False,0.16384854564582332
"(1,3)",0.7,0.02,88,54,5,True,0.5547703180212014
"(1,3)",0.7,0.02,89,67,5,True,0.515018290002242
"(1,3)",0.7,0.02,90,70,2,False,0.22159430103099756
"(1,3)",0.7,0.02,91,21,5,True,0.5893536121673003
"(1,3)",0.7,0.02,92,56,5,True,0.4980716432275199
"(1,3)",0.7,0.02,93,55,5,True,0.4921402640394413
"(1,3)",0.7,0.02,94,20,5,True,0.6133828996282528
"(1,3)",0.7,0.02,95,25,5,True,0.5669450964850775
"(1,3)",0.7,0.02,96,19,5,True,0.621593116847072
"(1,3)",0.7,0.02,97,70,2,False,0.23390041072357606
"(1,3)",0.7,0.02,98,23,5,True,0.5830691285208497
"(1,3)",0.7,0.02,99,58,5,True,0.4544711866971921
"(1,3)",0.7,0.02,100,44,5,True,0.4817073170731707
