theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(6,1)",0.9,0.02,1,39,5,True,0.8638888888888889
"(6,1)",0.9,0.02,2,25,5,True,0.8908045977011494
"(6,1)",0.9,0.02,3,18,5,True,0.8931574349424831
"(6,1)",0.9,0.02,4,30,5,True,0.8748107016658253
"(6,1)",0.9,0.02,5,26,5,True,0.9087443844443437
"(6,1)",0.9,0.02,6,70,4,False,0.7753302445800638
"(6,1)",0.9,0.02,7,34,5,True,0.8447949297005901
"(6,1)",0.9,0.02,8,29,5,True,0.8835227272727273
"(6,1)",0.9,0.02,9,40,5,True,0.8527777777777777
"(6,1)",0.9,0.02,10,70,1,False,0.4547810367813628
"(6,1)",0.9,0.02,11,66,5,True,0.8746438746438746
"(6,1)",0.9,0.02,12,35,5,True,0.8770760140530183
"(6,1)",0.9,0.02,13,17,5,True,0.8987630543376355
"(6,1)",0.9,0.02,14,34,5,True,0.8686727113947796
"(6,1)",0.9,0.02,15,39,5,True,0.8540264358746014
"(6,1)",0.9,0.02,16,22,5,True,0.8771647762468918
"(6,1)",0.9,0.02,17,18,5,True,0.9014384138537002
"(6,1)",0.9,0.02,18,37,5,True,0.8927536231884057
"(6,1)",0.9,0.02,19,27,5,True,0.8642481892505206
"(6,1)",0.9,0.02,20,30,5,True,0.8134930086951601
"(6,1)",0.9,0.02,21,29,5,True,0.8549933337565869
"(6,1)",0.9,0.02,22,40,5,True,0.8661140643301198
"(6,1)",0.9,0.02,23,23,5,True,0.9029411764705882
"(6,1)",0.9,0.02,24,27,5,True,0.8583333333333333
"(6,1)",0.9,0.02,25,29,5,True,0.9022738683456285
"(6,1)",0.9,0.02,26,21,5,True,0.8983318925547699
"(6,1)",0.9,0.02,27,24,5,True,0.8583333333333333
"(6,1)",0.9,0.02,28,31,5,True,0.8486317707879931
"(6,1)",0.9,0.02,29,18,5,True,0.8809912637323992
"(6,1)",0.9,0.02,30,41,5,True,0.7862597969413715
"(6,1)",0.9,0.02,31,15,5,True,0.9107142857142857
"(6,1)",0.9,0.02,32,50,5,True,0.8297246650839568
"(6,1)",0.9,0.02,33,32,5,True,0.859672619047619
"(6,1)",0.9,0.02,34,17,5,True,0.8939877627028465
"(6,1)",0.9,0.02,35,49,5,True,0.8464627571790075
"(6,1)",0.9,0.02,36,38,5,True,0.8927536231884059
"(6,1)",0.9,0.02,37,24,5,True,0.8755633894191135
"(6,1)",0.9,0.02,38,45,5,True,0.838265099310904
"(6,1)",0.9,0.02,39,70,1,False,0.4832567853907531
"(6,1)",0.9,0.02,40,29,5,True,0.8771428571428571
"(6,1)",0.9,0.02,41,21,5,True,0.9037900874635569
"(6,1)",0.9,0.02,42,19,5,True,0.9078733479397838
"(6,1)",0.9,0.02,43,47,5,True,0.9109792284866469
"(6,1)",0.9,0.02,44,15,5,True,0.8777723192613209
"(6,1)",0.9,0.02,45,32,5,True,0.8469030560883383
"(6,1)",0.9,0.02,46,35,5,True,0.8802130539444201
"(6,1)",0.9,0.02,47,38,5,True,0.8333333333333334
"(6,1)",0.9,0.02,48,25,5,True,0.8576029396577196
"(6,1)",0.9,0.02,49,28,5,True,0.8962536023054756
"(6,1)",0.9,0.02,50,33,5,True,0.8627450980392157
"(6,1)",0.9,0.02,51,30,5,True,0.8738425925925926
"(6,1)",0.9,0.02,52,33,5,True,0.891660271169097
"(6,1)",0.9,0.02,53,17,5,True,0.8924418604651162
"(6,1)",0.9,0.02,54,43,5,True,0.8869565217391304
"(6,1)",0.9,0.02,55,32,5,True,0.8729210112156331
"(6,1)",0.9,0.02,56,36,5,True,0.8833112140552627
"(6,1)",0.9,0.02,57,33,5,True,0.8429388075893907
"(6,1)",0.9,0.02,58,26,5,True,0.8944444444444444
"(6,1)",0.9,0.02,59,43,5,True,0.8700564971751412
"(6,1)",0.9,0.02,60,28,5,True,0.8796561604584527
"(6,1)",0.9,0.02,61,28,5,True,0.8956521739130435
"(6,1)",0.9,0.02,62,24,5,True,0.9072463768115943
"(6,1)",0.9,0.02,63,16,5,True,0.8583333333333333
"(6,1)",0.9,0.02,64,18,5,True,0.8924957453658985
"(6,1)",0.9,0.02,65,32,5,True,0.8498849433740919
"(6,1)",0.9,0.02,66,18,5,True,0.8771875699917941
"(6,1)",0.9,0.02,67,17,5,True,0.8914154598664504
"(6,1)",0.9,0.02,68,40,5,True,0.8953488372093023
"(6,1)",0.9,0.02,69,22,5,True,0.9007702825843794
"(6,1)",0.9,0.02,70,42,5,True,0.8707865168539326
"(6,1)",0.9,0.02,71,26,5,True,0.8452871249391517
"(6,1)",0.9,0.02,72,32,5,True,0.85
"(6,1)",0.9,0.02,73,29,5,True,0.8694444444444445
"(6,1)",0.9,0.02,74,17,5,True,0.9107142857142857
"(6,1)",0.9,0.02,75,29,5,True,0.8534389425896093
"(6,1)",0.9,0.02,76,44,5,True,0.8704225352112677
"(6,1)",0.9,0.02,77,52,5,True,0.8064492380181109
"(6,1)",0.9,0.02,78,33,5,True,0.876981610653139
"(6,1)",0.9,0.02,79,34,5,True,0.8828571428571428
"(6,1)",0.9,0.02,80,26,5,True,0.8871615720524018
"(6,1)",0.9,0.02,81,26,5,True,0.8175545674203871
"(6,1)",0.9,0.02,82,42,5,True,0.8115887363981766
"(6,1)",0.9,0.02,83,35,5,True,0.8805555555555555
"(6,1)",0.9,0.02,84,14,5,True,0.8980222710078806
"(6,1)",0.9,0.02,85,70,1,False,0.4748389457220049
"(6,1)",0.9,0.02,86,33,5,True,0.874493175562393
"(6,1)",0.9,0.02,87,26,5,True,0.8591160220994476
"(6,1)",0.9,0.02,88,70,0,False,0.3735976257126516
"(6,1)",0.9,0.02,89,23,5,True,0.8899591952982655
"(6,1)",0.9,0.02,90,15,5,True,0.8948926104142099
"(6,1)",0.9,0.02,91,31,5,True,0.8267813530463627
"(6,1)",0.9,0.02,92,70,4,False,0.7885780688262356
"(6,1)",0.9,0.02,93,22,5,True,0.9056047197640118
"(6,1)",0.9,0.02,94,26,5,True,0.8725651255573809
