theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(1,2)",0.4,0.02,1,39,5,True,0.6254980079681275
"(1,2)",0.4,0.02,2,20,5,True,0.7232142857142857
"(1,2)",0.4,0.02,3,40,5,True,0.679713338942776
"(1,2)",0.4,0.02,4,68,5,True,0.5577724249723522
"(1,2)",0.4,0.02,5,35,5,True,0.577318649225145
"(1,2)",0.4,0.02,6,17,5,True,0.6946902654867256
"(1,2)",0.4,0.02,7,28,5,True,0.648980923136034
"(1,2)",0.4,0.02,8,35,5,True,0.7136363636363636
"(1,2)",0.4,0.02,9,44,5,True,0.625
"(1,2)",0.4,0.02,10,70,1,False,0.14781533983875492
"(1,2)",0.4,0.02,11,25,5,True,0.6210385446783718
"(1,2)",0.4,0.02,12,16,5,True,0.6772015340207728
"(1,2)",0.4,0.02,13,22,5,True,0.6443317045168577
"(1,2)",0.4,0.02,14,30,5,True,0.6299367635766051
"(1,2)",0.4,0.02,15,23,5,True,0.6660921418672096
"(1,2)",0.4,0.02,16,26,5,True,0.6792963007958698
"(1,2)",0.4,0.02,17,35,5,True,0.5819095304434148
"(1,2)",0.4,0.02,18,20,5,True,0.6992935658432052
"(1,2)",0.4,0.02,19,19,5,True,0.6752545337512196
"(1,2)",0.4,0.02,20,21,5,True,0.7082649131990506
"(1,2)",0.4,0.02,21,13,5,True,0.6809927688510548
"(1,2)",0.4,0.02,22,11,5,True,0.7003424657534246
"(1,2)",0.4,0.02,23,24,5,True,0.6323266856340231
"(1,2)",0.4,0.02,24,60,5,True,0.6737465955780324
"(1,2)",0.4,0.02,25,24,5,True,0.6707207873774619
"(1,2)",0.4,0.02,26,36,5,True,0.6722689075630252
"(1,2)",0.4,0.02,27,31,5,True,0.6325729884307683
"(1,2)",0.4,0.02,28,27,5,True,0.6638297872340425
"(1,2)",0.4,0.02,29,24,5,True,0.689991432990372
"(1,2)",0.4,0.02,30,24,5,True,0.6461742959727305
"(1,2)",0.4,0.02,31,23,5,True,0.639867104257556
"(1,2)",0.4,0.02,32,35,5,True,0.6570082921164483
"(1,2)",0.4,0.02,33,25,5,True,0.7085201793721972
"(1,2)",0.4,0.02,34,12,5,True,0.7188940092165899
"(1,2)",0.4,0.02,35,36,5,True,0.682192209826273
"(1,2)",0.4,0.02,36,59,5,True,0.6250000000000001
"(1,2)",0.4,0.02,37,59,5,True,0.5925067024474078
"(1,2)",0.4,0.02,38,70,3,False,0.2988579867503526
"(1,2)",0.4,0.02,39,39,5,True,0.5797276626324971
"(1,2)",0.4,0.02,40,51,5,True,0.593984962406015
"(1,2)",0.4,0.02,41,70,1,False,0.13923599973964768
"(1,2)",0.4,0.02,42,30,5,True,0.6685436758422746
"(1,2)",0.4,0.02,43,44,5,True,0.6566951148867004
"(1,2)",0.4,0.02,44,59,5,True,0.6596491383621362
"(1,2)",0.4,0.02,45,21,5,True,0.6624884153114009
"(1,2)",0.4,0.02,46,22,5,True,0.678139650891597
"(1,2)",0.4,0.02,47,19,5,True,0.6870917558825949
"(1,2)",0.4,0.02,48,70,1,False,0.13471902394691135
"(1,2)",0.4,0.02,49,20,5,True,0.6514962911709877
"(1,2)",0.4,0.02,50,70,1,False,0.1375800966885442
"(1,2)",0.4,0.02,51,14,5,True,0.7001860187548642
"(1,2)",0.4,0.02,52,38,5,True,0.6543969849246233
"(1,2)",0.4,0.02,53,22,5,True,0.6781789981720397
"(1,2)",0.4,0.02,54,13,5,True,0.6781568852264268
"(1,2)",0.4,0.02,55,23,5,True,0.6481763434498934
"(1,2)",0.4,0.02,56,21,5,True,0.6574887476955952
"(1,2)",0.4,0.02,57,18,5,True,0.6709721666571412
"(1,2)",0.4,0.02,58,24,5,True,0.6835443037974683
"(1,2)",0.4,0.02,59,70,2,False,0.2608047118803856
"(1,2)",0.4,0.02,60,37,5,True,0.6755032605613837
"(1,2)",0.4,0.02,61,34,5,True,0.7089356110381076
"(1,2)",0.4,0.02,62,37,5,True,0.5538739254808713
"(1,2)",0.4,0.02,63,15,5,True,0.701949860724234
"(1,2)",0.4,0.02,64,68,5,True,0.6448528912163464
"(1,2)",0.4,0.02,65,21,5,True,0.6437680817303751
"(1,2)",0.4,0.02,66,21,5,True,0.6459855630012493
"(1,2)",0.4,0.02,67,27,5,True,0.7048270554049034
"(1,2)",0.4,0.02,68,26,5,True,0.6794647027464066
"(1,2)",0.4,0.02,69,28,5,True,0.6541217071890707
"(1,2)",0.4,0.02,70,70,4,False,0.5244010218162823
"(1,2)",0.4,0.02,71,28,5,True,0.6058528752589464
"(1,2)",0.4,0.02,72,61,5,True,0.671965104243679
"(1,2)",0.4,0.02,73,70,2,False,0.24194891807827387
"(1,2)",0.4,0.02,74,70,1,False,0.12433824270296662
"(1,2)",0.4,0.02,75,24,5,True,0.6759327309529466
"(1,2)",0.4,0.02,76,22,5,True,0.6735789840753225
"(1,2)",0.4,0.02,77,70,1,False,0.1375021614670013
"(1,2)",0.4,0.02,78,67,5,True,0.5126967426803988
"(1,2)",0.4,0.02,79,40,5,True,0.6131192033239038
"(1,2)",0.4,0.02,80,21,5,True,0.7152109224575529
"(1,2)",0.4,0.02,81,18,5,True,0.6875957779047072
"(1,2)",0.4,0.02,82,33,5,True,0.6494094694442439
"(1,2)",0.4,0.02,83,18,5,True,0.6781568852264268
"(1,2)",0.4,0.02,84,23,5,True,0.6899563318777293
"(1,2)",0.4,0.02,85,70,1,False,0.1384795886187023
"(1,2)",0.4,0.02,86,70,1,False,0.13789237599954451
"(1,2)",0.4,0.02,87,70,4,False,0.3400473035670806
"(1,2)",0.4,0.02,88,70,1,False,0.07232425370579715
"(1,2)",0.4,0.02,89,22,5,True,0.6746269950660813
"(1,2)",0.4,0.02,90,70,1,False,0.13295559227260279
"(1,2)",0.4,0.02,91,70,4,False,0.4867987057058388
"(1,2)",0.4,0.02,92,43,5,True,0.6446100941612364
"(1,2)",0.4,0.02,93,22,5,True,0.7050809044431562
"(1,2)",0.4,0.02,94,25,5,True,0.6300201141760594
"(1,2)",0.4,0.02,95,70,2,False,0.33525424864468134
"(1,2)",0.4,0.02,96,12,5,True,0.7181818181818181
"(1,2)",0.4,0.02,97,13,5,True,0.7120863563970979
"(1,2)",0.4,0.02,98,17,5,True,0.6794647027464067
"(1,2)",0.4,0.02,99,70,1,False,0.1484686486514135
"(1,2)",0.4,0.02,100,70,3,False,0.27703365493981186
