theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(1,3)",0.2,0.02,1,10,5,True,0.6356275303643724
"(1,3)",0.2,0.02,2,25,5,True,0.5597270272915716
"(1,3)",0.2,0.02,3,70,1,False,0.07987932254066137
"(1,3)",0.2,0.02,4,63,5,True,0.5326757395299186
"(1,3)",0.2,0.02,5,70,1,False,0.0698980684915245
"(1,3)",0.2,0.02,6,32,5,True,0.6385542168674698
"(1,3)",0.2,0.02,7,70,2,False,0.20085671251261392
"(1,3)",0.2,0.02,8,17,5,True,0.6178035053923444
"(1,3)",0.2,0.02,9,41,5,True,0.5863309352517986
"(1,3)",0.2,0.02,10,70,3,False,0.45971563981042657
"(1,3)",0.2,0.02,11,33,5,True,0.5800172687571317
"(1,3)",0.2,0.02,12,70,2,False,0.21868021107017893
"(1,3)",0.2,0.02,13,67,5,True,0.5702102165870369
"(1,3)",0.2,0.02,14,70,1,False,0.11838425252138576
"(1,3)",0.2,0.02,15,39,5,True,0.5749371717600513
"(1,3)",0.2,0.02,16,28,5,True,0.5944085620808756
"(1,3)",0.2,0.02,17,40,5,True,0.6125659048454118
"(1,3)",0.2,0.02,18,21,5,True,0.6268873727770943
"(1,3)",0.2,0.02,19,42,5,True,0.626984126984127
"(1,3)",0.2,0.02,20,29,5,True,0.6345381526104417
"(1,3)",0.2,0.02,21,26,5,True,0.566233547788849
"(1,3)",0.2,0.02,22,30,5,True,0.5740558477156099
"(1,3)",0.2,0.02,23,70,1,False,0.07136449495146403
"(1,3)",0.2,0.02,24,14,5,True,0.6290322580645161
"(1,3)",0.2,0.02,25,19,5,True,0.6140924956369983
"(1,3)",0.2,0.02,26,70,1,False,0.0740674372126838
"(1,3)",0.2,0.02,27,44,5,True,0.5969911727741115
"(1,3)",0.2,0.02,28,15,5,True,0.6213194429641179
"(1,3)",0.2,0.02,29,30,5,True,0.6265060240963856
"(1,3)",0.2,0.02,30,29,5,True,0.5895812071372961
"(1,3)",0.2,0.02,31,25,5,True,0.6147859922178989
"(1,3)",0.2,0.02,32,23,5,True,0.626984126984127
"(1,3)",0.2,0.02,33,22,5,True,0.6245190691419819
"(1,3)",0.2,0.02,34,33,5,True,0.6153193185315268
"(1,3)",0.2,0.02,35,47,5,True,0.5977976058924109
"(1,3)",0.2,0.02,36,43,5,True,0.5716855353853822
"(1,3)",0.2,0.02,37,32,5,True,0.581069586653706
"(1,3)",0.2,0.02,38,33,5,True,0.5999776976397175
"(1,3)",0.2,0.02,39,25,5,True,0.6370967741935485
"(1,3)",0.2,0.02,40,22,5,True,0.612630642650656
"(1,3)",0.2,0.02,41,32,5,True,0.6356275303643724
"(1,3)",0.2,0.02,42,70,0,False,0.055733582963290285
"(1,3)",0.2,0.02,43,35,5,True,0.5736372616810843
"(1,3)",0.2,0.02,44,70,0,False,0.04595509212618342
"(1,3)",0.2,0.02,45,39,5,True,0.582944099813284
"(1,3)",0.2,0.02,46,70,3,False,0.49726700001463203
"(1,3)",0.2,0.02,47,41,5,True,0.590714568693149
"(1,3)",0.2,0.02,48,29,5,True,0.6055373547567229
"(1,3)",0.2,0.02,49,46,5,True,0.5514093964651842
"(1,3)",0.2,0.02,50,70,1,False,0.07011074970216771
"(1,3)",0.2,0.02,51,38,5,True,0.5744018245105283
"(1,3)",0.2,0.02,52,56,5,True,0.49369642472508996
"(1,3)",0.2,0.02,53,70,3,False,0.4444444444444444
"(1,3)",0.2,0.02,54,70,3,False,0.4972238662946367
"(1,3)",0.2,0.02,55,39,5,True,0.6334661354581673
"(1,3)",0.2,0.02,56,66,5,True,0.5719424460431655
"(1,3)",0.2,0.02,57,45,5,True,0.621593116847072
"(1,3)",0.2,0.02,58,33,5,True,0.5523056885523662
"(1,3)",0.2,0.02,59,36,5,True,0.5646710948401874
"(1,3)",0.2,0.02,60,70,1,False,0.07214806587573606
"(1,3)",0.2,0.02,61,32,5,True,0.5506998208694762
"(1,3)",0.2,0.02,62,70,1,False,0.08933608547030135
"(1,3)",0.2,0.02,63,70,1,False,0.06975358488912108
"(1,3)",0.2,0.02,64,70,1,False,0.069834864224995
"(1,3)",0.2,0.02,65,36,5,True,0.6265060240963856
"(1,3)",0.2,0.02,66,47,5,True,0.623015873015873
"(1,3)",0.2,0.02,67,47,5,True,0.5885843380817333
"(1,3)",0.2,0.02,68,14,5,True,0.5950065201558237
"(1,3)",0.2,0.02,69,70,2,False,0.2424896351546262
"(1,3)",0.2,0.02,70,38,5,True,0.5096562051639973
"(1,3)",0.2,0.02,71,18,5,True,0.6153279224168932
"(1,3)",0.2,0.02,72,21,5,True,0.6280000000000001
"(1,3)",0.2,0.02,73,32,5,True,0.5362270442252752
"(1,3)",0.2,0.02,74,37,5,True,0.6061325142985038
