theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(4,1)",0.4,0.02,1,30,5,True,0.7689445498842523
"(4,1)",0.4,0.02,2,23,5,True,0.8644226280122506
"(4,1)",0.4,0.02,3,16,5,True,0.8427749852325503
"(4,1)",0.4,0.02,4,70,1,False,0.35288345156401507
"(4,1)",0.4,0.02,5,14,5,True,0.8598413686823645
"(4,1)",0.4,0.02,6,16,5,True,0.8830927117759609
"(4,1)",0.4,0.02,7,21,5,True,0.8247352933339551
"(4,1)",0.4,0.02,8,11,5,True,0.8749979657265611
"(4,1)",0.4,0.02,9,20,5,True,0.851340842998659
"(4,1)",0.4,0.02,10,70,1,False,0.32135187050787023
"(4,1)",0.4,0.02,11,33,5,True,0.8017194107077396
"(4,1)",0.4,0.02,12,23,5,True,0.8767605633802817
"(4,1)",0.4,0.02,13,24,5,True,0.8464163822525598
"(4,1)",0.4,0.02,14,19,5,True,0.8701754385964913
"(4,1)",0.4,0.02,15,13,5,True,0.858055354901951
"(4,1)",0.4,0.02,16,12,5,True,0.8841223340947155
"(4,1)",0.4,0.02,17,26,5,True,0.8599905914901632
"(4,1)",0.4,0.02,18,22,5,True,0.8283899259624956
"(4,1)",0.4,0.02,19,16,5,True,0.8844305847175805
"(4,1)",0.4,0.02,20,29,5,True,0.8452183103411447
"(4,1)",0.4,0.02,21,27,5,True,0.8505564387917329
"(4,1)",0.4,0.02,22,20,5,True,0.863013698630137
"(4,1)",0.4,0.02,23,13,5,True,0.8852718610809754
"(4,1)",0.4,0.02,24,33,5,True,0.8853046594982079
"(4,1)",0.4,0.02,25,16,5,True,0.8900709219858156
"(4,1)",0.4,0.02,26,16,5,True,0.8848920863309353
"(4,1)",0.4,0.02,27,18,5,True,0.8824363166408274
"(4,1)",0.4,0.02,28,8,5,True,0.8916967509025271
"(4,1)",0.4,0.02,29,14,5,True,0.8703676434834893
"(4,1)",0.4,0.02,30,19,5,True,0.8654148930092014
"(4,1)",0.4,0.02,31,14,5,True,0.864449813039531
"(4,1)",0.4,0.02,32,13,5,True,0.8804493263216854
"(4,1)",0.4,0.02,33,23,5,True,0.8329412152663838
"(4,1)",0.4,0.02,34,8,5,True,0.8888461538461538
"(4,1)",0.4,0.02,35,21,5,True,0.8400554609087996
"(4,1)",0.4,0.02,36,27,5,True,0.8338983050847456
"(4,1)",0.4,0.02,37,26,5,True,0.8180812036997597
"(4,1)",0.4,0.02,38,27,5,True,0.8577126686077603
"(4,1)",0.4,0.02,39,21,5,True,0.8805173897623239
"(4,1)",0.4,0.02,40,15,5,True,0.8713533693403243
"(4,1)",0.4,0.02,41,35,5,True,0.8620689655172413
"(4,1)",0.4,0.02,42,19,5,True,0.833349593495935
"(4,1)",0.4,0.02,43,14,5,True,0.8805292802851304
"(4,1)",0.4,0.02,44,15,5,True,0.8881492425841437
"(4,1)",0.4,0.02,45,23,5,True,0.8720997123681687
"(4,1)",0.4,0.02,46,25,5,True,0.837723750091129
"(4,1)",0.4,0.02,47,37,5,True,0.856883647085507
"(4,1)",0.4,0.02,48,20,5,True,0.8401360544217688
"(4,1)",0.4,0.02,49,11,5,True,0.8913043478260869
"(4,1)",0.4,0.02,50,24,5,True,0.884090616552967
"(4,1)",0.4,0.02,51,40,5,True,0.7568646162025289
"(4,1)",0.4,0.02,52,23,5,True,0.8358199058417877
"(4,1)",0.4,0.02,53,70,2,False,0.35249841261124126
"(4,1)",0.4,0.02,54,22,5,True,0.8195015013173098
"(4,1)",0.4,0.02,55,23,5,True,0.8334552548158985
"(4,1)",0.4,0.02,56,17,5,True,0.8708893811645595
"(4,1)",0.4,0.02,57,30,5,True,0.8407768145969803
"(4,1)",0.4,0.02,58,32,5,True,0.8045262259434975
"(4,1)",0.4,0.02,59,70,1,False,0.3348520028864089
"(4,1)",0.4,0.02,60,70,1,False,0.3165010735389075
"(4,1)",0.4,0.02,61,24,5,True,0.8102089756766017
"(4,1)",0.4,0.02,62,18,5,True,0.8772445927581413
"(4,1)",0.4,0.02,63,70,2,False,0.40314596713859696
"(4,1)",0.4,0.02,64,31,5,True,0.8671328671328671
"(4,1)",0.4,0.02,65,18,5,True,0.8582225319964469
"(4,1)",0.4,0.02,66,16,5,True,0.8518464589177058
"(4,1)",0.4,0.02,67,34,5,True,0.7606861527293338
"(4,1)",0.4,0.02,68,24,5,True,0.853791547508198
"(4,1)",0.4,0.02,69,20,5,True,0.8892857142857143
"(4,1)",0.4,0.02,70,16,5,True,0.8841082322868086
"(4,1)",0.4,0.02,71,18,5,True,0.8724554590976343
"(4,1)",0.4,0.02,72,32,5,True,0.7917033904446977
"(4,1)",0.4,0.02,73,15,5,True,0.8884892086330936
"(4,1)",0.4,0.02,74,37,5,True,0.788207505514603
"(4,1)",0.4,0.02,75,33,5,True,0.8082709903135299
"(4,1)",0.4,0.02,76,15,5,True,0.8517241379310344
"(4,1)",0.4,0.02,77,17,5,True,0.8853046594982079
"(4,1)",0.4,0.02,78,24,5,True,0.8302628038322811
"(4,1)",0.4,0.02,79,15,5,True,0.880964183913744
"(4,1)",0.4,0.02,80,10,5,True,0.8817204301075269
"(4,1)",0.4,0.02,81,25,5,True,0.8344594594594595
"(4,1)",0.4,0.02,82,12,5,True,0.8691207700385908
"(4,1)",0.4,0.02,83,10,5,True,0.8755457870000679
"(4,1)",0.4,0.02,84,10,5,True,0.867740171906777
"(4,1)",0.4,0.02,85,18,5,True,0.8442623334188113
"(4,1)",0.4,0.02,86,24,5,True,0.8223285667234039
"(4,1)",0.4,0.02,87,15,5,True,0.8880866425992779
"(4,1)",0.4,0.02,88,18,5,True,0.8723404255319149
"(4,1)",0.4,0.02,89,16,5,True,0.8745586815964612
"(4,1)",0.4,0.02,90,70,1,False,0.3468221712591924
"(4,1)",0.4,0.02,91,24,5,True,0.8829787234042553
"(4,1)",0.4,0.02,92,70,0,False,0.27502759458556253
"(4,1)",0.4,0.02,93,14,5,True,0.8794326241134752
"(4,1)",0.4,0.02,94,18,5,True,0.8732394366197183
"(4,1)",0.4,0.02,95,43,5,True,0.8227424749163879
"(4,1)",0.4,0.02,96,19,5,True,0.8291500824588055
"(4,1)",0.4,0.02,97,15,5,True,0.8454009897101563
"(4,1)",0.4,0.02,98,17,5,True,0.8331221719457014
"(4,1)",0.4,0.02,99,18,5,True,0.8208015621853016
"(4,1)",0.4,0.02,100,70,2,False,0.38198548822884054
