theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(5,1)",0.2,0.02,1,17,5,True,0.8955696202531646
"(5,1)",0.2,0.02,2,14,5,True,0.8735676390040819
"(5,1)",0.2,0.02,3,12,5,True,0.8873267670760555
"(5,1)",0.2,0.02,4,20,5,True,0.8860672287386602
"(5,1)",0.2,0.02,5,16,5,True,0.8615226098726555
"(5,1)",0.2,0.02,6,18,5,True,0.8761609907120742
"(5,1)",0.2,0.02,7,12,5,True,0.8936047153932636
"(5,1)",0.2,0.02,8,18,5,True,0.8561615634927333
"(5,1)",0.2,0.02,9,12,5,True,0.8853503184713376
"(5,1)",0.2,0.02,10,11,5,True,0.8987827612676829
"(5,1)",0.2,0.02,11,14,5,True,0.8878205128205129
"(5,1)",0.2,0.02,12,13,5,True,0.8962726245811601
"(5,1)",0.2,0.02,13,15,5,True,0.8967741935483872
"(5,1)",0.2,0.02,14,16,5,True,0.8824092634007751
"(5,1)",0.2,0.02,15,21,5,True,0.8414634146341463
"(5,1)",0.2,0.02,16,13,5,True,0.8996763754045307
"(5,1)",0.2,0.02,17,24,5,True,0.8633035363684661
"(5,1)",0.2,0.02,18,18,5,True,0.8664596273291926
"(5,1)",0.2,0.02,19,12,5,True,0.8814102564102565
"(5,1)",0.2,0.02,20,11,5,True,0.8938906752411576
"(5,1)",0.2,0.02,21,23,5,True,0.8822415095274061
"(5,1)",0.2,0.02,22,15,5,True,0.8433566433566435
"(5,1)",0.2,0.02,23,14,5,True,0.8997592847317744
"(5,1)",0.2,0.02,24,16,5,True,0.8749133920661482
"(5,1)",0.2,0.02,25,31,5,True,0.8875000000000001
"(5,1)",0.2,0.02,26,16,5,True,0.8729118444018604
"(5,1)",0.2,0.02,27,18,5,True,0.8998609179415855
"(5,1)",0.2,0.02,28,22,5,True,0.8272937603736169
"(5,1)",0.2,0.02,29,16,5,True,0.8856000919567208
"(5,1)",0.2,0.02,30,15,5,True,0.9009584664536742
"(5,1)",0.2,0.02,31,13,5,True,0.9032258064516129
"(5,1)",0.2,0.02,32,12,5,True,0.8935483870967742
"(5,1)",0.2,0.02,33,14,5,True,0.8726297596864916
"(5,1)",0.2,0.02,34,26,5,True,0.8819060773480663
"(5,1)",0.2,0.02,35,12,5,True,0.8769185158720534
"(5,1)",0.2,0.02,36,23,5,True,0.9003215434083601
"(5,1)",0.2,0.02,37,34,5,True,0.8605898132095384
"(5,1)",0.2,0.02,38,26,5,True,0.8527654583440237
"(5,1)",0.2,0.02,39,16,5,True,0.9006410256410257
"(5,1)",0.2,0.02,40,15,5,True,0.8989385817532068
"(5,1)",0.2,0.02,41,16,5,True,0.857018760933824
"(5,1)",0.2,0.02,42,12,5,True,0.8974358974358975
"(5,1)",0.2,0.02,43,32,5,True,0.8337656643335114
"(5,1)",0.2,0.02,44,13,5,True,0.8853503184713375
"(5,1)",0.2,0.02,45,10,5,True,0.9025974025974026
"(5,1)",0.2,0.02,46,18,5,True,0.8972523468644177
"(5,1)",0.2,0.02,47,14,5,True,0.8702070316125208
"(5,1)",0.2,0.02,48,16,5,True,0.840128342462247
"(5,1)",0.2,0.02,49,13,5,True,0.8891760825148316
"(5,1)",0.2,0.02,50,21,5,True,0.8630424988737048
"(5,1)",0.2,0.02,51,17,5,True,0.9019607843137255
"(5,1)",0.2,0.02,52,10,5,True,0.8910256410256411
"(5,1)",0.2,0.02,53,10,5,True,0.8986928104575164
"(5,1)",0.2,0.02,54,10,5,True,0.8932038834951457
"(5,1)",0.2,0.02,55,17,5,True,0.8801261829652997
"(5,1)",0.2,0.02,56,47,5,True,0.8832020636190369
"(5,1)",0.2,0.02,57,18,5,True,0.864774233798643
"(5,1)",0.2,0.02,58,29,5,True,0.8424242424242424
"(5,1)",0.2,0.02,59,17,5,True,0.8487654320987653
"(5,1)",0.2,0.02,60,22,5,True,0.8588337504441595
"(5,1)",0.2,0.02,61,17,5,True,0.875796178343949
"(5,1)",0.2,0.02,62,10,5,True,0.8906752411575563
"(5,1)",0.2,0.02,63,30,5,True,0.8745492758871357
"(5,1)",0.2,0.02,64,9,5,True,0.9022801302931596
"(5,1)",0.2,0.02,65,14,5,True,0.880503144654088
"(5,1)",0.2,0.02,66,22,5,True,0.8588074161946888
"(5,1)",0.2,0.02,67,21,5,True,0.8456948231112345
"(5,1)",0.2,0.02,68,18,5,True,0.8941914307624858
"(5,1)",0.2,0.02,69,12,5,True,0.9022801302931596
"(5,1)",0.2,0.02,70,23,5,True,0.875796178343949
"(5,1)",0.2,0.02,71,12,5,True,0.9019607843137255
"(5,1)",0.2,0.02,72,12,5,True,0.898353614889048
"(5,1)",0.2,0.02,73,13,5,True,0.8874736644860973
"(5,1)",0.2,0.02,74,15,5,True,0.8903486530147062
"(5,1)",0.2,0.02,75,13,5,True,0.8924050632911393
"(5,1)",0.2,0.02,76,19,5,True,0.8898245788446253
"(5,1)",0.2,0.02,77,28,5,True,0.816676509836842
"(5,1)",0.2,0.02,78,16,5,True,0.8798122736980667
"(5,1)",0.2,0.02,79,17,5,True,0.8887593564880268
"(5,1)",0.2,0.02,80,25,5,True,0.8996763754045307
"(5,1)",0.2,0.02,81,70,1,False,0.365828140934176
"(5,1)",0.2,0.02,82,18,5,True,0.8817891373801916
"(5,1)",0.2,0.02,83,23,5,True,0.8519313510599024
"(5,1)",0.2,0.02,84,12,5,True,0.8967680220807192
"(5,1)",0.2,0.02,85,70,1,False,0.31046408149599924
"(5,1)",0.2,0.02,86,17,5,True,0.8949044585987261
"(5,1)",0.2,0.02,87,28,5,True,0.8555184837069089
"(5,1)",0.2,0.02,88,10,5,True,0.8970914468819324
"(5,1)",0.2,0.02,89,12,5,True,0.8800028817545006
"(5,1)",0.2,0.02,90,10,5,True,0.9025974025974026
"(5,1)",0.2,0.02,91,26,5,True,0.8653176378995044
"(5,1)",0.2,0.02,92,23,5,True,0.8598130841121495
"(5,1)",0.2,0.02,93,62,5,True,0.8603633180126942
"(5,1)",0.2,0.02,94,50,5,True,0.8947368421052632
"(5,1)",0.2,0.02,95,16,5,True,0.8820413511472537
"(5,1)",0.2,0.02,96,23,5,True,0.8691588785046729
"(5,1)",0.2,0.02,97,13,5,True,0.886435331230284
"(5,1)",0.2,0.02,98,14,5,True,0.8967741935483872
"(5,1)",0.2,0.02,99,24,5,True,0.8204435216591862
"(5,1)",0.2,0.02,100,12,5,True,0.8940178460490764
