theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(2,1)",0.6,0.02,1,58,5,True,0.7907949790794979
"(2,1)",0.6,0.02,2,26,5,True,0.775449893462245
"(2,1)",0.6,0.02,3,38,5,True,0.8096517250239424
"(2,1)",0.6,0.02,4,24,5,True,0.8103468547912993
"(2,1)",0.6,0.02,5,28,5,True,0.804902579935911
"(2,1)",0.6,0.02,6,31,5,True,0.7874907600763423
"(2,1)",0.6,0.02,7,36,5,True,0.8085106382978723
"(2,1)",0.6,0.02,8,19,5,True,0.8149768294120149
"(2,1)",0.6,0.02,9,20,5,True,0.7913332032012492
"(2,1)",0.6,0.02,10,70,2,False,0.3248052012237263
"(2,1)",0.6,0.02,11,34,5,True,0.7350936967632027
"(2,1)",0.6,0.02,12,22,5,True,0.8394967605514669
"(2,1)",0.6,0.02,13,11,5,True,0.8551672384219554
"(2,1)",0.6,0.02,14,64,5,True,0.8189252651750291
"(2,1)",0.6,0.02,15,33,5,True,0.7840761196093697
"(2,1)",0.6,0.02,16,70,3,False,0.3988673085365505
"(2,1)",0.6,0.02,17,23,5,True,0.7671229284440882
"(2,1)",0.6,0.02,18,25,5,True,0.7446196425251512
"(2,1)",0.6,0.02,19,28,5,True,0.7310711461478445
"(2,1)",0.6,0.02,20,32,5,True,0.746397707096866
"(2,1)",0.6,0.02,21,21,5,True,0.8301965136881211
"(2,1)",0.6,0.02,22,24,5,True,0.7461067338052334
"(2,1)",0.6,0.02,23,20,5,True,0.8418736729003045
"(2,1)",0.6,0.02,24,70,3,False,0.39804037764992073
"(2,1)",0.6,0.02,25,70,2,False,0.3233199651728539
"(2,1)",0.6,0.02,26,16,5,True,0.8249880269547935
"(2,1)",0.6,0.02,27,24,5,True,0.795114607033891
"(2,1)",0.6,0.02,28,29,5,True,0.7641595695598216
"(2,1)",0.6,0.02,29,14,5,True,0.8304461319411486
"(2,1)",0.6,0.02,30,12,5,True,0.8207143237971911
"(2,1)",0.6,0.02,31,17,5,True,0.8526566464246788
"(2,1)",0.6,0.02,32,70,2,False,0.3205463347944083
"(2,1)",0.6,0.02,33,20,5,True,0.8368251166356714
"(2,1)",0.6,0.02,34,70,1,False,0.23096733993223528
