theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(15,1)",0.5,0.02,1,16,5,True,0.9459901800327332
"(15,1)",0.5,0.02,2,19,5,True,0.9491803278688524
"(15,1)",0.5,0.02,3,22,5,True,0.9432739059967584
"(15,1)",0.5,0.02,4,14,5,True,0.9496166484118291
"(15,1)",0.5,0.02,5,14,5,True,0.949059241553879
"(15,1)",0.5,0.02,6,30,5,True,0.9304560948151854
"(15,1)",0.5,0.02,7,21,5,True,0.9442622950819672
"(15,1)",0.5,0.02,8,14,5,True,0.9459016393442622
"(15,1)",0.5,0.02,9,29,5,True,0.9244299041202384
"(15,1)",0.5,0.02,10,20,5,True,0.9476133074829988
"(15,1)",0.5,0.02,11,27,5,True,0.9508196721311475
"(15,1)",0.5,0.02,12,34,5,True,0.9190476190476191
"(15,1)",0.5,0.02,13,41,5,True,0.9399183255207303
"(15,1)",0.5,0.02,14,14,5,True,0.9461400105919943
"(15,1)",0.5,0.02,15,25,5,True,0.9281150159744409
"(15,1)",0.5,0.02,16,17,5,True,0.9511400651465798
"(15,1)",0.5,0.02,17,17,5,True,0.9461663947797715
"(15,1)",0.5,0.02,18,19,5,True,0.9482755833609398
"(15,1)",0.5,0.02,19,22,5,True,0.9422926665922536
"(15,1)",0.5,0.02,20,27,5,True,0.9472447114129015
"(15,1)",0.5,0.02,21,15,5,True,0.9432877255601825
"(15,1)",0.5,0.02,22,21,5,True,0.9198162298117765
"(15,1)",0.5,0.02,23,22,5,True,0.9275629539795851
"(15,1)",0.5,0.02,24,16,5,True,0.9279385048433539
"(15,1)",0.5,0.02,25,28,5,True,0.9135892405121409
"(15,1)",0.5,0.02,26,20,5,True,0.9451917233610506
"(15,1)",0.5,0.02,27,21,5,True,0.9498200679519913
"(15,1)",0.5,0.02,28,13,5,True,0.9386163351855571
"(15,1)",0.5,0.02,29,20,5,True,0.9437613453436997
"(15,1)",0.5,0.02,30,26,5,True,0.9325842696629214
"(15,1)",0.5,0.02,31,14,5,True,0.9495501357445759
"(15,1)",0.5,0.02,32,26,5,True,0.9448051948051949
"(15,1)",0.5,0.02,33,19,5,True,0.9184075166312324
"(15,1)",0.5,0.02,34,27,5,True,0.9222222222222223
"(15,1)",0.5,0.02,35,18,5,True,0.9425449377784606
"(15,1)",0.5,0.02,36,30,5,True,0.9493464052287581
"(15,1)",0.5,0.02,37,28,5,True,0.9200765556960248
"(15,1)",0.5,0.02,38,21,5,True,0.935483870967742
"(15,1)",0.5,0.02,39,24,5,True,0.9477621735135845
"(15,1)",0.5,0.02,40,14,5,True,0.9419354838709678
"(15,1)",0.5,0.02,41,23,5,True,0.9397394136807817
"(15,1)",0.5,0.02,42,17,5,True,0.9492635024549917
"(15,1)",0.5,0.02,43,26,5,True,0.9485898863889507
"(15,1)",0.5,0.02,44,20,5,True,0.90975870411162
"(15,1)",0.5,0.02,45,17,5,True,0.9497267759562842
"(15,1)",0.5,0.02,46,39,5,True,0.93354943273906
"(15,1)",0.5,0.02,47,31,5,True,0.9490968801313628
"(15,1)",0.5,0.02,48,36,5,True,0.9201277955271565
"(15,1)",0.5,0.02,49,34,5,True,0.9135892405121409
"(15,1)",0.5,0.02,50,22,5,True,0.9391181462911959
"(15,1)",0.5,0.02,51,17,5,True,0.9367909238249594
"(15,1)",0.5,0.02,52,21,5,True,0.9246771138946098
"(15,1)",0.5,0.02,53,31,5,True,0.9253882684539754
