theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(9,1)",0.1,0.02,1,13,5,True,0.922401579074181
"(9,1)",0.1,0.02,2,13,5,True,0.9299065420560748
"(9,1)",0.1,0.02,3,10,5,True,0.9282407407407407
"(9,1)",0.1,0.02,4,9,5,True,0.9299065420560748
"(9,1)",0.1,0.02,5,16,5,True,0.9242559523809524
"(9,1)",0.1,0.02,6,19,5,True,0.9333333333333333
"(9,1)",0.1,0.02,7,13,5,True,0.9254079254079254
"(9,1)",0.1,0.02,8,13,5,True,0.9280742459396751
"(9,1)",0.1,0.02,9,10,5,True,0.9282407407407407
"(9,1)",0.1,0.02,10,70,3,False,0.15584415584415587
"(9,1)",0.1,0.02,11,10,5,True,0.9294117647058824
"(9,1)",0.1,0.02,12,14,5,True,0.9277389277389277
"(9,1)",0.1,0.02,13,10,5,True,0.9294117647058824
"(9,1)",0.1,0.02,14,16,5,True,0.925774472195577
"(9,1)",0.1,0.02,15,14,5,True,0.9216589861751152
"(9,1)",0.1,0.02,16,11,5,True,0.9236698734148101
"(9,1)",0.1,0.02,17,11,5,True,0.9269095692308488
"(9,1)",0.1,0.02,18,11,5,True,0.9284064665127021
"(9,1)",0.1,0.02,19,12,5,True,0.9284064665127021
"(9,1)",0.1,0.02,20,10,5,True,0.9295774647887324
"(9,1)",0.1,0.02,21,11,5,True,0.9294117647058824
"(9,1)",0.1,0.02,22,8,5,True,0.9282407407407407
"(9,1)",0.1,0.02,23,70,3,False,0.1599999999999999
"(9,1)",0.1,0.02,24,9,5,True,0.9232558139534884
"(9,1)",0.1,0.02,25,12,5,True,0.9299065420560748
"(9,1)",0.1,0.02,26,14,5,True,0.9300699300699301
"(9,1)",0.1,0.02,27,18,5,True,0.925754060324826
"(9,1)",0.1,0.02,28,70,3,False,0.15999999999999998
"(9,1)",0.1,0.02,29,11,5,True,0.9232641643103022
"(9,1)",0.1,0.02,30,11,5,True,0.9299065420560748
"(9,1)",0.1,0.02,31,11,5,True,0.9294117647058824
"(9,1)",0.1,0.02,32,15,5,True,0.925774472195577
"(9,1)",0.1,0.02,33,37,5,True,0.9285714285714286
"(9,1)",0.1,0.02,34,18,5,True,0.9237875288683604
"(9,1)",0.1,0.02,35,19,5,True,0.9228884865267867
"(9,1)",0.1,0.02,36,11,5,True,0.9284505680444767
"(9,1)",0.1,0.02,37,9,5,True,0.9297423887587822
"(9,1)",0.1,0.02,38,15,5,True,0.9281719593444537
"(9,1)",0.1,0.02,39,10,5,True,0.9279722302574487
"(9,1)",0.1,0.02,40,12,5,True,0.927570093457944
"(9,1)",0.1,0.02,41,11,5,True,0.9277389277389277
"(9,1)",0.1,0.02,42,12,5,True,0.9271551876784788
"(9,1)",0.1,0.02,43,13,5,True,0.9267703504808749
"(9,1)",0.1,0.02,44,11,5,True,0.9297423887587822
"(9,1)",0.1,0.02,45,14,5,True,0.9228510411105179
"(9,1)",0.1,0.02,46,70,3,False,0.16666666666666674
"(9,1)",0.1,0.02,47,21,5,True,0.928245323421276
"(9,1)",0.1,0.02,48,12,5,True,0.9171557087321994
"(9,1)",0.1,0.02,49,13,5,True,0.924670707458113
"(9,1)",0.1,0.02,50,13,5,True,0.9277432610929016
"(9,1)",0.1,0.02,51,9,5,True,0.9302325581395349
"(9,1)",0.1,0.02,52,10,5,True,0.9302325581395349
"(9,1)",0.1,0.02,53,18,5,True,0.9255813953488372
"(9,1)",0.1,0.02,54,14,5,True,0.9249651324965132
"(9,1)",0.1,0.02,55,12,5,True,0.9302325581395349
"(9,1)",0.1,0.02,56,9,5,True,0.9284064665127021
"(9,1)",0.1,0.02,57,9,5,True,0.9295774647887324
"(9,1)",0.1,0.02,58,11,5,True,0.9257699060691229
"(9,1)",0.1,0.02,59,12,5,True,0.9297423887587822
"(9,1)",0.1,0.02,60,12,5,True,0.9264367816091954
"(9,1)",0.1,0.02,61,10,5,True,0.923963133640553
"(9,1)",0.1,0.02,62,70,3,False,0.16901408450704233
"(9,1)",0.1,0.02,63,12,5,True,0.925859918610728
"(9,1)",0.1,0.02,64,10,5,True,0.9299065420560748
"(9,1)",0.1,0.02,65,10,5,True,0.9299065420560748
"(9,1)",0.1,0.02,66,12,5,True,0.9241379310344828
"(9,1)",0.1,0.02,67,12,5,True,0.9333333333333333
"(9,1)",0.1,0.02,68,19,5,True,0.9287356321839081
"(9,1)",0.1,0.02,69,15,5,True,0.9299065420560748
"(9,1)",0.1,0.02,70,14,5,True,0.928245323421276
"(9,1)",0.1,0.02,71,70,3,False,0.1621621621621621
"(9,1)",0.1,0.02,72,13,5,True,0.9195402298850575
"(9,1)",0.1,0.02,73,10,5,True,0.9302325581395349
"(9,1)",0.1,0.02,74,13,5,True,0.9297423887587822
"(9,1)",0.1,0.02,75,20,5,True,0.9218390804597701
"(9,1)",0.1,0.02,76,10,5,True,0.9300699300699301
"(9,1)",0.1,0.02,77,14,5,True,0.9283844065166795
"(9,1)",0.1,0.02,78,9,5,True,0.9300699300699301
"(9,1)",0.1,0.02,79,16,5,True,0.9299065420560748
"(9,1)",0.1,0.02,80,9,5,True,0.9333333333333333
"(9,1)",0.1,0.02,81,18,5,True,0.9282407407407407
"(9,1)",0.1,0.02,82,9,5,True,0.928501628664495
"(9,1)",0.1,0.02,83,20,5,True,0.9254079254079254
"(9,1)",0.1,0.02,84,12,5,True,0.9220926926357692
"(9,1)",0.1,0.02,85,13,5,True,0.9277423099245502
"(9,1)",0.1,0.02,86,13,5,True,0.9170506912442397
"(9,1)",0.1,0.02,87,15,5,True,0.9333333333333333
"(9,1)",0.1,0.02,88,70,3,False,0.1739130434782608
"(9,1)",0.1,0.02,89,11,5,True,0.9236111111111112
"(9,1)",0.1,0.02,90,10,5,True,0.9295774647887324
"(9,1)",0.1,0.02,91,12,5,True,0.9276370881580087
