theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(15,1)",0.4,0.02,1,18,5,True,0.925241852164929
"(15,1)",0.4,0.02,2,14,5,True,0.9477124183006536
"(15,1)",0.4,0.02,3,24,5,True,0.9475409836065574
"(15,1)",0.4,0.02,4,9,5,True,0.94995148771022
"(15,1)",0.4,0.02,5,18,5,True,0.9448051948051949
"(15,1)",0.4,0.02,6,23,5,True,0.9471487262234684
"(15,1)",0.4,0.02,7,19,5,True,0.941747572815534
"(15,1)",0.4,0.02,8,9,5,True,0.9459901800327332
"(15,1)",0.4,0.02,9,12,5,True,0.9508196721311475
"(15,1)",0.4,0.02,10,14,5,True,0.9429967426710097
"(15,1)",0.4,0.02,11,21,5,True,0.929103472076815
"(15,1)",0.4,0.02,12,12,5,True,0.9416547613351288
"(15,1)",0.4,0.02,13,24,5,True,0.9414634146341464
"(15,1)",0.4,0.02,14,19,5,True,0.9486964084057249
"(15,1)",0.4,0.02,15,25,5,True,0.9356913183279744
"(15,1)",0.4,0.02,16,35,5,True,0.9105180533751963
"(15,1)",0.4,0.02,17,30,5,True,0.9285714285714286
"(15,1)",0.4,0.02,18,16,5,True,0.9373418273845885
"(15,1)",0.4,0.02,19,15,5,True,0.9488749425991122
"(15,1)",0.4,0.02,20,24,5,True,0.9400818532987536
"(15,1)",0.4,0.02,21,11,5,True,0.9497267759562842
"(15,1)",0.4,0.02,22,27,5,True,0.9143749124983128
"(15,1)",0.4,0.02,23,24,5,True,0.9396675436498445
"(15,1)",0.4,0.02,24,19,5,True,0.9464285714285714
"(15,1)",0.4,0.02,25,33,5,True,0.9148438508194606
"(15,1)",0.4,0.02,26,29,5,True,0.9492635024549917
"(15,1)",0.4,0.02,27,27,5,True,0.9360142660682171
"(15,1)",0.4,0.02,28,27,5,True,0.9292604501607716
"(15,1)",0.4,0.02,29,25,5,True,0.9207485611642655
"(15,1)",0.4,0.02,30,17,5,True,0.9459016393442622
"(15,1)",0.4,0.02,31,25,5,True,0.9252782193958664
"(15,1)",0.4,0.02,32,32,5,True,0.9384116693679093
"(15,1)",0.4,0.02,33,12,5,True,0.9506578947368421
"(15,1)",0.4,0.02,34,16,5,True,0.9307910153970638
"(15,1)",0.4,0.02,35,18,5,True,0.9301587301587301
"(15,1)",0.4,0.02,36,22,5,True,0.9426798940886605
"(15,1)",0.4,0.02,37,26,5,True,0.9337669627539177
"(15,1)",0.4,0.02,38,20,5,True,0.9301587301587301
"(15,1)",0.4,0.02,39,23,5,True,0.9444274910288962
"(15,1)",0.4,0.02,40,34,5,True,0.9195097387923146
"(15,1)",0.4,0.02,41,15,5,True,0.9497781832182337
"(15,1)",0.4,0.02,42,20,5,True,0.9253968253968254
"(15,1)",0.4,0.02,43,25,5,True,0.9304807847898949
"(15,1)",0.4,0.02,44,30,5,True,0.928706600239447
"(15,1)",0.4,0.02,45,10,5,True,0.9507389162561576
"(15,1)",0.4,0.02,46,14,5,True,0.9355877616747182
"(15,1)",0.4,0.02,47,14,5,True,0.944004354952368
"(15,1)",0.4,0.02,48,26,5,True,0.9185789450413405
"(15,1)",0.4,0.02,49,16,5,True,0.9475769193900321
"(15,1)",0.4,0.02,50,14,5,True,0.9498200679519913
"(15,1)",0.4,0.02,51,20,5,True,0.9481236476256634
"(15,1)",0.4,0.02,52,17,5,True,0.935483870967742
"(15,1)",0.4,0.02,53,23,5,True,0.9491803278688524
"(15,1)",0.4,0.02,54,24,5,True,0.9088050314465409
"(15,1)",0.4,0.02,55,26,5,True,0.926129056660867
"(15,1)",0.4,0.02,56,22,5,True,0.9430894308943089
"(15,1)",0.4,0.02,57,20,5,True,0.9320388349514563
"(15,1)",0.4,0.02,58,20,5,True,0.9408842213490985
"(15,1)",0.4,0.02,59,16,5,True,0.9384212478384653
"(15,1)",0.4,0.02,60,27,5,True,0.9344504318299255
"(15,1)",0.4,0.02,61,21,5,True,0.9416203684139842
"(15,1)",0.4,0.02,62,41,5,True,0.9188169440617592
"(15,1)",0.4,0.02,63,20,5,True,0.9425449377784606
"(15,1)",0.4,0.02,64,32,5,True,0.9251592356687898
"(15,1)",0.4,0.02,65,14,5,True,0.932403686112126
"(15,1)",0.4,0.02,66,23,5,True,0.939302317323217
"(15,1)",0.4,0.02,67,20,5,True,0.9508196721311475
"(15,1)",0.4,0.02,68,29,5,True,0.9459459459459459
"(15,1)",0.4,0.02,69,27,5,True,0.9472817133443163
"(15,1)",0.4,0.02,70,21,5,True,0.9365079365079365
"(15,1)",0.4,0.02,71,20,5,True,0.9308681672025724
"(15,1)",0.4,0.02,72,26,5,True,0.9391220549629482
"(15,1)",0.4,0.02,73,22,5,True,0.9493513071258814
"(15,1)",0.4,0.02,74,26,5,True,0.9285714285714286
"(15,1)",0.4,0.02,75,26,5,True,0.9422926665922536
"(15,1)",0.4,0.02,76,26,5,True,0.9331210191082802
"(15,1)",0.4,0.02,77,24,5,True,0.948438194523381
"(15,1)",0.4,0.02,78,20,5,True,0.9438785973067195
"(15,1)",0.4,0.02,79,18,5,True,0.9472037796436629
"(15,1)",0.4,0.02,80,25,5,True,0.9445026766745781
"(15,1)",0.4,0.02,81,18,5,True,0.9404548029304645
"(15,1)",0.4,0.02,82,15,5,True,0.9486804858003836
"(15,1)",0.4,0.02,83,12,5,True,0.9505766062602965
"(15,1)",0.4,0.02,84,36,5,True,0.916101736616696
"(15,1)",0.4,0.02,85,11,5,True,0.9441707717569787
"(15,1)",0.4,0.02,86,25,5,True,0.9289756417616666
"(15,1)",0.4,0.02,87,21,5,True,0.9437613453436997
"(15,1)",0.4,0.02,88,18,5,True,0.948699373076525
"(15,1)",0.4,0.02,89,23,5,True,0.915873015873016
"(15,1)",0.4,0.02,90,27,5,True,0.9158559986199692
"(15,1)",0.4,0.02,91,23,5,True,0.9362064513979694
"(15,1)",0.4,0.02,92,22,5,True,0.9381107491856678
"(15,1)",0.4,0.02,93,21,5,True,0.9441355730637728
"(15,1)",0.4,0.02,94,36,5,True,0.9423291488719847
"(15,1)",0.4,0.02,95,27,5,True,0.9505766062602965
"(15,1)",0.4,0.02,96,28,5,True,0.929086693288677
"(15,1)",0.4,0.02,97,19,5,True,0.9399350649350648
"(15,1)",0.4,0.02,98,23,5,True,0.9402534343912837
"(15,1)",0.4,0.02,99,10,5,True,0.9484046916162666
"(15,1)",0.4,0.02,100,36,5,True,0.9428142178862783
