theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(9,1)",0.7,0.02,1,28,5,True,0.9170506912442395
"(9,1)",0.7,0.02,2,24,5,True,0.9214780600461894
"(9,1)",0.7,0.02,3,36,5,True,0.8708791208791209
"(9,1)",0.7,0.02,4,36,5,True,0.9146995924625752
"(9,1)",0.7,0.02,5,24,5,True,0.9035874439461883
"(9,1)",0.7,0.02,6,44,5,True,0.8954326140272484
"(9,1)",0.7,0.02,7,31,5,True,0.8791567994603164
"(9,1)",0.7,0.02,8,61,5,True,0.8912838615266426
"(9,1)",0.7,0.02,9,22,5,True,0.9197212021733547
"(9,1)",0.7,0.02,10,32,5,True,0.8920037500158362
"(9,1)",0.7,0.02,11,17,5,True,0.9214780600461894
"(9,1)",0.7,0.02,12,26,5,True,0.904366671277724
"(9,1)",0.7,0.02,13,14,5,True,0.8827534165779981
"(9,1)",0.7,0.02,14,18,5,True,0.9178082191780821
"(9,1)",0.7,0.02,15,25,5,True,0.8942557516297096
"(9,1)",0.7,0.02,16,43,5,True,0.8822222222222221
"(9,1)",0.7,0.02,17,35,5,True,0.8801392673327278
"(9,1)",0.7,0.02,18,18,5,True,0.9239982452468389
"(9,1)",0.7,0.02,19,42,5,True,0.8860280879421008
"(9,1)",0.7,0.02,20,24,5,True,0.8884217003384268
"(9,1)",0.7,0.02,21,27,5,True,0.8939042783174764
"(9,1)",0.7,0.02,22,70,3,False,0.17647058823529405
"(9,1)",0.7,0.02,23,31,5,True,0.8904133446499601
"(9,1)",0.7,0.02,24,27,5,True,0.885591242858615
"(9,1)",0.7,0.02,25,36,5,True,0.8926174496644296
"(9,1)",0.7,0.02,26,22,5,True,0.8933333333333333
"(9,1)",0.7,0.02,27,32,5,True,0.8829909979207481
"(9,1)",0.7,0.02,28,26,5,True,0.8966231075072958
"(9,1)",0.7,0.02,29,22,5,True,0.9127305183671915
"(9,1)",0.7,0.02,30,15,5,True,0.9295774647887324
"(9,1)",0.7,0.02,31,22,5,True,0.9186805223041216
"(9,1)",0.7,0.02,32,23,5,True,0.9189814814814815
"(9,1)",0.7,0.02,33,24,5,True,0.8968609865470852
"(9,1)",0.7,0.02,34,36,5,True,0.8686336018564145
"(9,1)",0.7,0.02,35,26,5,True,0.9303944315545244
"(9,1)",0.7,0.02,36,15,5,True,0.9255576979727377
"(9,1)",0.7,0.02,37,34,5,True,0.8914403044117093
"(9,1)",0.7,0.02,38,18,5,True,0.9247375425107202
"(9,1)",0.7,0.02,39,70,0,False,0.48743831298468554
"(9,1)",0.7,0.02,40,21,5,True,0.9046715791700455
"(9,1)",0.7,0.02,41,22,5,True,0.9302325581395349
"(9,1)",0.7,0.02,42,25,5,True,0.9260639770865298
"(9,1)",0.7,0.02,43,13,5,True,0.9279069767441861
"(9,1)",0.7,0.02,44,14,5,True,0.9278599804248949
