theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(4,1)",0.1,0.02,1,13,5,True,0.8798586572438163
"(4,1)",0.1,0.02,2,19,5,True,0.837706511175899
"(4,1)",0.1,0.02,3,20,5,True,0.8719723183391004
"(4,1)",0.1,0.02,4,17,5,True,0.8853046594982079
"(4,1)",0.1,0.02,5,9,5,True,0.8869257950530035
"(4,1)",0.1,0.02,6,16,5,True,0.8817204301075269
"(4,1)",0.1,0.02,7,13,5,True,0.8876439312391949
"(4,1)",0.1,0.02,8,17,5,True,0.8924731182795699
"(4,1)",0.1,0.02,9,9,5,True,0.8916967509025271
"(4,1)",0.1,0.02,10,23,5,True,0.8571428571428571
"(4,1)",0.1,0.02,11,15,5,True,0.8723969063080886
"(4,1)",0.1,0.02,12,10,5,True,0.88339222614841
"(4,1)",0.1,0.02,13,16,5,True,0.8735258708743795
"(4,1)",0.1,0.02,14,15,5,True,0.888888888888889
"(4,1)",0.1,0.02,15,17,5,True,0.8715207550804199
"(4,1)",0.1,0.02,16,10,5,True,0.8916967509025271
"(4,1)",0.1,0.02,17,26,5,True,0.8688867236629997
"(4,1)",0.1,0.02,18,10,5,True,0.8881492425841437
"(4,1)",0.1,0.02,19,14,5,True,0.8928571428571429
"(4,1)",0.1,0.02,20,10,5,True,0.8881492425841437
"(4,1)",0.1,0.02,21,12,5,True,0.8861209964412812
"(4,1)",0.1,0.02,22,14,5,True,0.8913043478260869
"(4,1)",0.1,0.02,23,70,3,False,0.11666666666666661
"(4,1)",0.1,0.02,24,18,5,True,0.8892857142857143
"(4,1)",0.1,0.02,25,15,5,True,0.877249670288266
"(4,1)",0.1,0.02,26,16,5,True,0.8824002647780299
"(4,1)",0.1,0.02,27,25,5,True,0.8287056050458718
"(4,1)",0.1,0.02,28,16,5,True,0.8916967509025271
"(4,1)",0.1,0.02,29,12,5,True,0.8802816901408451
"(4,1)",0.1,0.02,30,21,5,True,0.8708047339226046
"(4,1)",0.1,0.02,31,11,5,True,0.8924731182795699
"(4,1)",0.1,0.02,32,12,5,True,0.8916967509025271
"(4,1)",0.1,0.02,33,70,3,False,0.10294117647058822
"(4,1)",0.1,0.02,34,19,5,True,0.8932384341637011
"(4,1)",0.1,0.02,35,13,5,True,0.8865248226950355
"(4,1)",0.1,0.02,36,13,5,True,0.8913043478260869
"(4,1)",0.1,0.02,37,14,5,True,0.8794326241134752
"(4,1)",0.1,0.02,38,14,5,True,0.8877943666307526
"(4,1)",0.1,0.02,39,70,3,False,0.10769230769230767
"(4,1)",0.1,0.02,40,18,5,True,0.867595818815331
"(4,1)",0.1,0.02,41,13,5,True,0.8924731182795699
"(4,1)",0.1,0.02,42,12,5,True,0.8924731182795699
"(4,1)",0.1,0.02,43,8,5,True,0.8888461538461538
"(4,1)",0.1,0.02,44,13,5,True,0.8924731182795699
"(4,1)",0.1,0.02,45,12,5,True,0.8924731182795699
