theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(3,1)",0.1,0.02,1,12,5,True,0.8690471381831402
"(3,1)",0.1,0.02,2,14,5,True,0.8749111584932481
"(3,1)",0.1,0.02,3,13,5,True,0.875
"(3,1)",0.1,0.02,4,15,5,True,0.874493927125506
"(3,1)",0.1,0.02,5,70,3,False,0.09230769230769233
"(3,1)",0.1,0.02,6,11,5,True,0.8809523809523809
"(3,1)",0.1,0.02,7,43,5,True,0.8627450980392156
"(3,1)",0.1,0.02,8,70,0,False,0.13950572397332944
"(3,1)",0.1,0.02,9,13,5,True,0.8671875
"(3,1)",0.1,0.02,10,12,5,True,0.8710287689999348
"(3,1)",0.1,0.02,11,21,5,True,0.8641818328482055
"(3,1)",0.1,0.02,12,11,5,True,0.8795180722891566
"(3,1)",0.1,0.02,13,12,5,True,0.8795180722891566
"(3,1)",0.1,0.02,14,38,5,True,0.8627450980392156
"(3,1)",0.1,0.02,15,19,5,True,0.8725099601593624
"(3,1)",0.1,0.02,16,70,3,False,0.08823529411764704
"(3,1)",0.1,0.02,17,18,5,True,0.8503937007874016
"(3,1)",0.1,0.02,18,37,5,True,0.8604651162790699
"(3,1)",0.1,0.02,19,13,5,True,0.8800000000000001
"(3,1)",0.1,0.02,20,16,5,True,0.8785425101214573
"(3,1)",0.1,0.02,21,18,5,True,0.8818897637795275
"(3,1)",0.1,0.02,22,21,5,True,0.8402504994265179
"(3,1)",0.1,0.02,23,17,5,True,0.8052867218088613
"(3,1)",0.1,0.02,24,11,5,True,0.8785425101214573
"(3,1)",0.1,0.02,25,12,5,True,0.8741600860721462
"(3,1)",0.1,0.02,26,19,5,True,0.8423076923076923
"(3,1)",0.1,0.02,27,17,5,True,0.8775510204081631
"(3,1)",0.1,0.02,28,22,5,True,0.8888457577545359
"(3,1)",0.1,0.02,29,14,5,True,0.874300678490656
"(3,1)",0.1,0.02,30,11,5,True,0.8750000000000001
"(3,1)",0.1,0.02,31,9,5,True,0.8730158730158729
"(3,1)",0.1,0.02,32,21,5,True,0.8614220885627598
"(3,1)",0.1,0.02,33,13,5,True,0.878048780487805
"(3,1)",0.1,0.02,34,17,5,True,0.8785425101214573
"(3,1)",0.1,0.02,35,14,5,True,0.8482490272373541
"(3,1)",0.1,0.02,36,23,5,True,0.8774703557312253
"(3,1)",0.1,0.02,37,9,5,True,0.8775510204081631
"(3,1)",0.1,0.02,38,17,5,True,0.8730158730158729
"(3,1)",0.1,0.02,39,14,5,True,0.8439656915296215
"(3,1)",0.1,0.02,40,16,5,True,0.8521556864150575
"(3,1)",0.1,0.02,41,12,5,True,0.8800000000000001
"(3,1)",0.1,0.02,42,13,5,True,0.8795180722891566
"(3,1)",0.1,0.02,43,15,5,True,0.8516401874369773
"(3,1)",0.1,0.02,44,12,5,True,0.8605577689243028
"(3,1)",0.1,0.02,45,16,5,True,0.859978314886069
"(3,1)",0.1,0.02,46,8,5,True,0.8795180722891566
"(3,1)",0.1,0.02,47,11,5,True,0.8785425101214573
"(3,1)",0.1,0.02,48,13,5,True,0.8800000000000001
"(3,1)",0.1,0.02,49,23,5,True,0.8725099601593624
"(3,1)",0.1,0.02,50,19,5,True,0.8795180722891566
"(3,1)",0.1,0.02,51,32,5,True,0.8531446065462241
"(3,1)",0.1,0.02,52,15,5,True,0.8759999999999999
"(3,1)",0.1,0.02,53,13,5,True,0.8671260319017143
"(3,1)",0.1,0.02,54,13,5,True,0.8749999999999999
"(3,1)",0.1,0.02,55,12,5,True,0.8790322580645162
"(3,1)",0.1,0.02,56,21,5,True,0.8406744940203109
"(3,1)",0.1,0.02,57,9,5,True,0.8785425101214573
"(3,1)",0.1,0.02,58,11,5,True,0.8527506201434555
"(3,1)",0.1,0.02,59,14,5,True,0.870622472669406
"(3,1)",0.1,0.02,60,16,5,True,0.8785425101214573
"(3,1)",0.1,0.02,61,14,5,True,0.8713488321682111
"(3,1)",0.1,0.02,62,13,5,True,0.8717233324682065
"(3,1)",0.1,0.02,63,16,5,True,0.8749999999999999
"(3,1)",0.1,0.02,64,14,5,True,0.864623320537428
"(3,1)",0.1,0.02,65,13,5,True,0.8743006784906558
"(3,1)",0.1,0.02,66,11,5,True,0.8795180722891566
"(3,1)",0.1,0.02,67,13,5,True,0.8785425101214573
"(3,1)",0.1,0.02,68,70,0,False,0.11735835825217363
"(3,1)",0.1,0.02,69,70,3,False,0.08695652173913043
"(3,1)",0.1,0.02,70,11,5,True,0.8790322580645162
"(3,1)",0.1,0.02,71,14,5,True,0.8779527559055118
"(3,1)",0.1,0.02,72,15,5,True,0.8750000000000001
"(3,1)",0.1,0.02,73,11,5,True,0.874300678490656
"(3,1)",0.1,0.02,74,13,5,True,0.8790322580645162
"(3,1)",0.1,0.02,75,19,5,True,0.868
"(3,1)",0.1,0.02,76,12,5,True,0.8663362502904051
"(3,1)",0.1,0.02,77,23,5,True,0.8491713948660558
"(3,1)",0.1,0.02,78,26,5,True,0.8790322580645162
"(3,1)",0.1,0.02,79,11,5,True,0.8645418326693227
"(3,1)",0.1,0.02,80,14,5,True,0.8749999999999999
"(3,1)",0.1,0.02,81,26,5,True,0.8888888888888888
"(3,1)",0.1,0.02,82,11,5,True,0.8785425101214573
"(3,1)",0.1,0.02,83,25,5,True,0.8759999999999999
"(3,1)",0.1,0.02,84,12,5,True,0.8749111584932481
"(3,1)",0.1,0.02,85,17,5,True,0.84765625
"(3,1)",0.1,0.02,86,35,5,True,0.8725099601593624
"(3,1)",0.1,0.02,87,16,5,True,0.865402972758617
"(3,1)",0.1,0.02,88,16,5,True,0.878048780487805
"(3,1)",0.1,0.02,89,15,5,True,0.8450566336065
"(3,1)",0.1,0.02,90,13,5,True,0.8705988152724287
"(3,1)",0.1,0.02,91,13,5,True,0.8674698795180722
"(3,1)",0.1,0.02,92,51,5,True,0.8440168863412273
"(3,1)",0.1,0.02,93,12,5,True,0.878048780487805
"(3,1)",0.1,0.02,94,12,5,True,0.8685258964143425
"(3,1)",0.1,0.02,95,16,5,True,0.874300678490656
"(3,1)",0.1,0.02,96,8,5,True,0.8790322580645162
"(3,1)",0.1,0.02,97,21,5,True,0.8735177865612648
"(3,1)",0.1,0.02,98,18,5,True,0.8804780876494023
"(3,1)",0.1,0.02,99,25,5,True,0.8427151067132843
"(3,1)",0.1,0.02,100,16,5,True,0.8705882352941177
