Child_ID,SoC_variant,theta,p_gen,true_prior,run_number,seed,attempts,unique_key_box_pairs,revisit_attempts,revisit_rate,attempts_before_abandoning_color_matching,color_matching_abandoned,boxes_opened,solved,final_theta,trajectory_file
D027,SoC-Full,"(1, 3)",0.4,0.02,1,3397243410081768018,28,13,15,0.5555555555555556,1,True,5,True,0.6173372039997516,SoC-Full\D027__SoC-Full__theta_1_3__pgen_0.4__prior_0.02\D027__SoC-Full__theta_1_3__pgen_0.4__prior_0.02__run_001.json
D027,SoC-Full,"(1, 3)",0.4,0.02,2,2661688120229706966,23,15,8,0.36363636363636365,9,True,5,True,0.6101966938316957,SoC-Full\D027__SoC-Full__theta_1_3__pgen_0.4__prior_0.02\D027__SoC-Full__theta_1_3__pgen_0.4__prior_0.02__run_002.json
D027,SoC-Full,"(1, 3)",0.4,0.02,3,5877981627718502080,42,25,17,0.4146341463414634,0,True,5,True,0.569555714030034,SoC-Full\D027__SoC-Full__theta_1_3__pgen_0.4__prior_0.02\D027__SoC-Full__theta_1_3__pgen_0.4__prior_0.02__run_003.json
D027,SoC-Full,"(1, 3)",0.4,0.02,4,6707172362329382341,33,21,12,0.375,7,True,5,True,0.530024775325596,SoC-Full\D027__SoC-Full__theta_1_3__pgen_0.4__prior_0.02\D027__SoC-Full__theta_1_3__pgen_0.4__prior_0.02__run_004.json
D027,SoC-Full,"(1, 3)",0.4,0.02,5,7606746337639705713,70,6,64,0.927536231884058,0,True,1,False,0.06524806835109845,SoC-Full\D027__SoC-Full__theta_1_3__pgen_0.4__prior_0.02\D027__SoC-Full__theta_1_3__pgen_0.4__prior_0.02__run_005.json
D027,SoC-Full,"(1, 3)",0.4,0.02,6,5860468363227124874,19,15,4,0.2222222222222222,2,True,5,True,0.63671875,SoC-Full\D027__SoC-Full__theta_1_3__pgen_0.4__prior_0.02\D027__SoC-Full__theta_1_3__pgen_0.4__prior_0.02__run_006.json
D027,SoC-Full,"(1, 3)",0.4,0.02,7,7780682876070863330,41,20,21,0.525,0,True,5,True,0.5284184924335258,SoC-Full\D027__SoC-Full__theta_1_3__pgen_0.4__prior_0.02\D027__SoC-Full__theta_1_3__pgen_0.4__prior_0.02__run_007.json
D027,SoC-Full,"(1, 3)",0.4,0.02,8,4537198757878463441,70,16,54,0.782608695652174,1,True,1,False,0.13400245190631613,SoC-Full\D027__SoC-Full__theta_1_3__pgen_0.4__prior_0.02\D027__SoC-Full__theta_1_3__pgen_0.4__prior_0.02__run_008.json
D027,SoC-Full,"(1, 3)",0.4,0.02,9,5222634431282374807,70,20,50,0.7246376811594203,5,True,3,False,0.27798903997993235,SoC-Full\D027__SoC-Full__theta_1_3__pgen_0.4__prior_0.02\D027__SoC-Full__theta_1_3__pgen_0.4__prior_0.02__run_009.json
D027,SoC-Full,"(1, 3)",0.4,0.02,10,5064134540458139474,30,18,12,0.41379310344827586,8,True,5,True,0.5441374577982009,SoC-Full\D027__SoC-Full__theta_1_3__pgen_0.4__prior_0.02\D027__SoC-Full__theta_1_3__pgen_0.4__prior_0.02__run_010.json
