Child_ID,SoC_variant,theta,p_gen,true_prior,run_number,seed,attempts,unique_key_box_pairs,revisit_attempts,revisit_rate,attempts_before_abandoning_color_matching,color_matching_abandoned,boxes_opened,solved,final_theta,trajectory_file
D003,SoC-Full,"(1, 1)",0.6,0.02,1,4895958512732071693,35,24,11,0.3235294117647059,3,True,5,True,0.6592528953614215,SoC-Full\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02__run_001.json
D003,SoC-Full,"(1, 1)",0.6,0.02,2,3257392164668085274,70,25,45,0.6521739130434783,2,True,2,False,0.26115694290985275,SoC-Full\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02__run_002.json
D003,SoC-Full,"(1, 1)",0.6,0.02,3,8205228111328265360,33,21,12,0.375,3,True,5,True,0.6689524071130261,SoC-Full\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02__run_003.json
D003,SoC-Full,"(1, 1)",0.6,0.02,4,6537947570683579362,70,23,47,0.6811594202898551,4,True,4,False,0.38785012093281757,SoC-Full\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02__run_004.json
D003,SoC-Full,"(1, 1)",0.6,0.02,5,9132406331221468847,24,23,1,0.043478260869565216,4,True,5,True,0.7413415097672018,SoC-Full\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02__run_005.json
D003,SoC-Full,"(1, 1)",0.6,0.02,6,8971806382087833857,61,27,34,0.5666666666666667,2,True,5,True,0.7899999999999999,SoC-Full\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02__run_006.json
D003,SoC-Full,"(1, 1)",0.6,0.02,7,6339731029052660152,70,22,48,0.6956521739130435,3,True,2,False,0.26669908696125644,SoC-Full\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02__run_007.json
D003,SoC-Full,"(1, 1)",0.6,0.02,8,9083458020693111814,56,24,32,0.5818181818181818,3,True,5,True,0.5954198473282443,SoC-Full\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02__run_008.json
D003,SoC-Full,"(1, 1)",0.6,0.02,9,2156114960002347672,70,13,57,0.8260869565217391,2,True,0,False,0.08811643384113546,SoC-Full\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02__run_009.json
D003,SoC-Full,"(1, 1)",0.6,0.02,10,1247845052052919720,36,22,14,0.4,2,True,5,True,0.7286381842456608,SoC-Full\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02__run_010.json
D003,SoC-Full,"(1, 1)",0.6,0.02,11,5675322313492362329,17,17,0,0.0,2,True,5,True,0.8101193249005626,SoC-Full\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02__run_011.json
D003,SoC-Full,"(1, 1)",0.6,0.02,12,7353319501196862141,27,25,2,0.07692307692307693,3,True,5,True,0.7295797876867398,SoC-Full\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02__run_012.json
D003,SoC-Full,"(1, 1)",0.6,0.02,13,2125463831597124480,70,16,54,0.782608695652174,4,True,1,False,0.16604081459671666,SoC-Full\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02__run_013.json
D003,SoC-Full,"(1, 1)",0.6,0.02,14,3813282757259637844,16,15,1,0.06666666666666667,2,True,5,True,0.8102564102564103,SoC-Full\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02__run_014.json
D003,SoC-Full,"(1, 1)",0.6,0.02,15,3182456043086173175,70,18,52,0.7536231884057971,4,True,1,False,0.17559985590908603,SoC-Full\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02__run_015.json
D003,SoC-Full,"(1, 1)",0.6,0.02,16,878266909962587583,21,21,0,0.0,3,True,5,True,0.787557999107364,SoC-Full\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02__run_016.json
D003,SoC-Full,"(1, 1)",0.6,0.02,17,6078951511700785076,70,33,37,0.5362318840579711,2,True,3,False,0.5146288890404562,SoC-Full\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02__run_017.json
D003,SoC-Full,"(1, 1)",0.6,0.02,18,2481937605354412016,22,19,3,0.14285714285714285,2,True,5,True,0.759282144579448,SoC-Full\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02\D003__SoC-Full__theta_1_1__pgen_0.6__prior_0.02__run_018.json
