Child_ID,SoC_variant,theta,p_gen,true_prior,run_number,seed,attempts,unique_key_box_pairs,revisit_attempts,revisit_rate,attempts_before_abandoning_color_matching,color_matching_abandoned,boxes_opened,solved,final_theta,trajectory_file
D107,SoC-Full,"(1, 3)",0.7,0.02,1,7313315012506732836,70,11,59,0.855072463768116,4,True,1,False,0.12740225871524932,SoC-Full\D107__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D107__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_001.json
D107,SoC-Full,"(1, 3)",0.7,0.02,2,5829967901542059580,70,13,57,0.8260869565217391,2,True,1,False,0.134327333466243,SoC-Full\D107__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D107__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_002.json
D107,SoC-Full,"(1, 3)",0.7,0.02,3,8533338924058341117,70,16,54,0.782608695652174,5,True,2,False,0.20801768735427797,SoC-Full\D107__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D107__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_003.json
D107,SoC-Full,"(1, 3)",0.7,0.02,4,5048010150871367742,18,16,2,0.11764705882352941,4,True,5,True,0.6046556662392624,SoC-Full\D107__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D107__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_004.json
D107,SoC-Full,"(1, 3)",0.7,0.02,5,707453459939475252,70,23,47,0.6811594202898551,3,True,2,False,0.226165384757603,SoC-Full\D107__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D107__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_005.json
D107,SoC-Full,"(1, 3)",0.7,0.02,6,3137145826542424634,29,26,3,0.10714285714285714,2,True,5,True,0.6008976557576643,SoC-Full\D107__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D107__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_006.json
D107,SoC-Full,"(1, 3)",0.7,0.02,7,5024190185004528411,70,22,48,0.6956521739130435,1,True,3,False,0.2839537321525044,SoC-Full\D107__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D107__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_007.json
D107,SoC-Full,"(1, 3)",0.7,0.02,8,7256559848853351857,25,19,6,0.25,1,True,5,True,0.5609498276914351,SoC-Full\D107__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D107__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_008.json
D107,SoC-Full,"(1, 3)",0.7,0.02,9,9097701632050456867,44,19,25,0.5813953488372093,3,True,5,True,0.5456849157944271,SoC-Full\D107__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D107__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_009.json
D107,SoC-Full,"(1, 3)",0.7,0.02,10,3035715986100835626,60,24,36,0.6101694915254238,3,True,5,True,0.46659571828147395,SoC-Full\D107__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D107__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_010.json
