Child_ID,SoC_variant,theta,p_gen,true_prior,run_number,seed,attempts,unique_key_box_pairs,revisit_attempts,revisit_rate,attempts_before_abandoning_color_matching,color_matching_abandoned,boxes_opened,solved,final_theta,trajectory_file
D044,SoC-Gen,"(19, 1)",0.7,0.02,1,8918483317159984130,24,24,0,0.0,1,True,5,True,0.9317415287628052,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_001.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,2,5670560418606053287,16,16,0,0.0,1,True,5,True,0.9564912592274096,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_002.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,3,7261433516316512840,16,16,0,0.0,2,True,5,True,0.9462922973429071,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_003.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,4,2710979676172042503,22,22,0,0.0,2,True,5,True,0.9587345254470426,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_004.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,5,5615914678031626384,28,27,1,0.037037037037037035,1,True,5,True,0.9519135135135136,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_005.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,6,450013545098184043,30,30,0,0.0,1,True,5,True,0.9433962264150944,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_006.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,7,5155671303205972597,18,18,0,0.0,2,True,5,True,0.951408742168006,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_007.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,8,7297584591377196295,25,25,0,0.0,2,True,5,True,0.9587912087912088,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_008.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,9,2889057762388270047,21,21,0,0.0,2,True,5,True,0.9579803045315755,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_009.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,10,8512366368926477406,35,32,3,0.08823529411764706,1,True,5,True,0.9459459459459459,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_010.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,11,5326105730107938176,29,29,0,0.0,1,True,5,True,0.9366516853932585,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_011.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,12,6000463734610773386,20,20,0,0.0,2,True,5,True,0.9587912087912088,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_012.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,13,4578795939132818659,33,33,0,0.0,1,True,5,True,0.9561643835616438,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_013.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,14,554765083818318848,20,20,0,0.0,1,True,5,True,0.9587345254470426,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_014.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,15,2115578676393552820,25,25,0,0.0,2,True,5,True,0.9587345254470426,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_015.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,16,8778428948860289870,21,21,0,0.0,1,True,5,True,0.951417004048583,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_016.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,17,6323235671246805371,28,28,0,0.0,2,True,5,True,0.9358297872340425,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_017.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,18,5969425589776728580,26,25,1,0.04,1,True,5,True,0.9341669274068287,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_018.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,19,5603488060895236325,38,35,3,0.08108108108108109,2,True,5,True,0.9266119571239267,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_019.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,20,2575698315944080138,28,28,0,0.0,1,True,5,True,0.9423733938019652,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_020.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,21,7902796869216781643,27,25,2,0.07692307692307693,1,True,5,True,0.9289140660720235,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_021.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,22,8080411973722251906,17,17,0,0.0,0,True,5,True,0.9582028342298563,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_022.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,23,5198807261777443916,34,32,2,0.06060606060606061,3,True,5,True,0.9589603283173734,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_023.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,24,1040537309106220758,26,26,0,0.0,2,True,5,True,0.9407604915372131,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_024.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,25,6764978829949527296,26,25,1,0.04,1,True,5,True,0.9335856984303155,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_025.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,26,2491182255479485865,16,16,0,0.0,2,True,5,True,0.9536152796725784,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_026.json
D044,SoC-Gen,"(19, 1)",0.7,0.02,27,3543527655979245661,24,24,0,0.0,2,True,5,True,0.9532216593880853,SoC-Gen\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D044__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_027.json
