Child_ID,SoC_variant,theta,p_gen,true_prior,run_number,seed,attempts,unique_key_box_pairs,revisit_attempts,revisit_rate,attempts_before_abandoning_color_matching,color_matching_abandoned,boxes_opened,solved,final_theta,trajectory_file
D048,SoC-Gen,"(19, 1)",0.7,0.02,1,1678732061836403552,16,16,0,0.0,1,True,5,True,0.9538043478260869,SoC-Gen\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_001.json
D048,SoC-Gen,"(19, 1)",0.7,0.02,2,5372941047779778544,16,16,0,0.0,1,True,5,True,0.9586776859504132,SoC-Gen\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_002.json
D048,SoC-Gen,"(19, 1)",0.7,0.02,3,7229064151068281474,21,21,0,0.0,0,True,5,True,0.9563934759757214,SoC-Gen\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_003.json
D048,SoC-Gen,"(19, 1)",0.7,0.02,4,7166053105776955482,19,19,0,0.0,1,True,5,True,0.9580574842564185,SoC-Gen\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_004.json
D048,SoC-Gen,"(19, 1)",0.7,0.02,5,3029281956355308712,14,14,0,0.0,1,True,5,True,0.9442946990116802,SoC-Gen\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_005.json
D048,SoC-Gen,"(19, 1)",0.7,0.02,6,3270283392076078787,25,25,0,0.0,2,True,5,True,0.9536152796725784,SoC-Gen\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_006.json
D048,SoC-Gen,"(19, 1)",0.7,0.02,7,5913742885185276773,26,26,0,0.0,2,True,5,True,0.9397451728783116,SoC-Gen\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_007.json
D048,SoC-Gen,"(19, 1)",0.7,0.02,8,6775598109098338425,35,35,0,0.0,1,True,5,True,0.946505208628741,SoC-Gen\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_008.json
D048,SoC-Gen,"(19, 1)",0.7,0.02,9,3793625727444921472,32,30,2,0.06451612903225806,2,True,5,True,0.9315983416161302,SoC-Gen\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_009.json
D048,SoC-Gen,"(19, 1)",0.7,0.02,10,1371172545653803889,30,30,0,0.0,2,True,5,True,0.9569936744555961,SoC-Gen\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_010.json
D048,SoC-Gen,"(19, 1)",0.7,0.02,11,837066757693990656,20,20,0,0.0,2,True,5,True,0.9477211796246648,SoC-Gen\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D048__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_011.json
