Child_ID,SoC_variant,theta,p_gen,true_prior,run_number,seed,attempts,unique_key_box_pairs,revisit_attempts,revisit_rate,attempts_before_abandoning_color_matching,color_matching_abandoned,boxes_opened,solved,final_theta,trajectory_file
D022,SoC-Gen,"(19, 1)",0.7,0.02,1,1032028899080102314,25,25,0,0.0,1,True,5,True,0.9465293107677214,SoC-Gen\D022__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D022__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_001.json
D022,SoC-Gen,"(19, 1)",0.7,0.02,2,8991727348445975914,29,29,0,0.0,1,True,5,True,0.9310837988826816,SoC-Gen\D022__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D022__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_002.json
D022,SoC-Gen,"(19, 1)",0.7,0.02,3,6854199871290968641,30,30,0,0.0,2,True,5,True,0.9566395663956639,SoC-Gen\D022__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D022__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_003.json
D022,SoC-Gen,"(19, 1)",0.7,0.02,4,6380626688021529643,18,18,0,0.0,2,True,5,True,0.953594262391771,SoC-Gen\D022__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D022__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_004.json
D022,SoC-Gen,"(19, 1)",0.7,0.02,5,7001083895773090148,32,29,3,0.0967741935483871,1,True,5,True,0.9272382328924567,SoC-Gen\D022__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D022__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_005.json
D022,SoC-Gen,"(19, 1)",0.7,0.02,6,8965580940611871786,19,18,1,0.05555555555555555,2,True,5,True,0.9446693657219973,SoC-Gen\D022__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D022__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_006.json
D022,SoC-Gen,"(19, 1)",0.7,0.02,7,2242314067387212239,53,45,8,0.15384615384615385,1,True,5,True,0.9264277384226075,SoC-Gen\D022__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D022__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_007.json
D022,SoC-Gen,"(19, 1)",0.7,0.02,8,8138242228640110909,20,20,0,0.0,2,True,5,True,0.9509984421470047,SoC-Gen\D022__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D022__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_008.json
D022,SoC-Gen,"(19, 1)",0.7,0.02,9,4568156304738743402,19,19,0,0.0,2,True,5,True,0.937954819185127,SoC-Gen\D022__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D022__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_009.json
D022,SoC-Gen,"(19, 1)",0.7,0.02,10,2200731782194410667,23,23,0,0.0,2,True,5,True,0.952445652173913,SoC-Gen\D022__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D022__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_010.json
