Child_ID,SoC_variant,theta,p_gen,true_prior,run_number,seed,attempts,unique_key_box_pairs,revisit_attempts,revisit_rate,attempts_before_abandoning_color_matching,color_matching_abandoned,boxes_opened,solved,final_theta,trajectory_file
D098,SoC-Full,"(1, 3)",0.7,0.02,1,8832752869481978920,70,18,52,0.7536231884057971,2,True,2,False,0.2674248195337249,SoC-Full\D098__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D098__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_001.json
D098,SoC-Full,"(1, 3)",0.7,0.02,2,2873189452711203622,70,17,53,0.7681159420289855,2,True,1,False,0.14861940380009106,SoC-Full\D098__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D098__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_002.json
D098,SoC-Full,"(1, 3)",0.7,0.02,3,9130114646697134689,70,19,51,0.7391304347826086,5,True,2,False,0.21763344877165322,SoC-Full\D098__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D098__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_003.json
D098,SoC-Full,"(1, 3)",0.7,0.02,4,2169826935377987714,14,11,3,0.23076923076923078,3,True,5,True,0.61237553020611,SoC-Full\D098__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D098__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_004.json
D098,SoC-Full,"(1, 3)",0.7,0.02,5,3417182713431956353,14,13,1,0.07692307692307693,3,True,5,True,0.6326530612244897,SoC-Full\D098__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D098__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_005.json
D098,SoC-Full,"(1, 3)",0.7,0.02,6,4950283867262607135,19,15,4,0.2222222222222222,3,True,5,True,0.6177606177606177,SoC-Full\D098__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D098__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_006.json
D098,SoC-Full,"(1, 3)",0.7,0.02,7,690436722920550367,70,12,58,0.8405797101449275,4,True,0,False,0.07303171741903096,SoC-Full\D098__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D098__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_007.json
D098,SoC-Full,"(1, 3)",0.7,0.02,8,3980226873389512357,70,10,60,0.8695652173913043,3,True,0,False,0.07155739310837306,SoC-Full\D098__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D098__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_008.json
D098,SoC-Full,"(1, 3)",0.7,0.02,9,3849871155421364011,30,26,4,0.13793103448275862,4,True,5,True,0.6063820784470452,SoC-Full\D098__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D098__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_009.json
D098,SoC-Full,"(1, 3)",0.7,0.02,10,4658868531012728166,70,21,49,0.7101449275362319,1,True,2,False,0.21650711459938682,SoC-Full\D098__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D098__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_010.json
