theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,1)",0.1,0.02,50,0.08,0.07,0.01,0.01,0.01,0.82
"(1,1)",0.1,0.02,51,0.08,0.05,0.03,0.0,0.01,0.83
"(1,1)",0.1,0.02,52,0.08,0.04,0.04,0.0,0.0,0.84
"(1,1)",0.1,0.02,53,0.08,0.04,0.02,0.02,0.0,0.84
"(1,1)",0.1,0.02,54,0.08,0.04,0.01,0.02,0.01,0.84
"(1,1)",0.1,0.02,55,0.08,0.04,0.01,0.01,0.01,0.85
"(1,1)",0.1,0.02,56,0.08,0.04,0.01,0.01,0.0,0.86
"(1,1)",0.1,0.02,57,0.07,0.05,0.01,0.01,0.0,0.86
"(1,1)",0.1,0.02,58,0.07,0.05,0.01,0.01,0.0,0.86
"(1,1)",0.1,0.02,59,0.07,0.04,0.02,0.01,0.0,0.86
"(1,1)",0.1,0.02,60,0.07,0.04,0.01,0.01,0.01,0.86
"(1,1)",0.1,0.02,61,0.07,0.04,0.01,0.0,0.01,0.87
"(1,1)",0.1,0.02,62,0.06,0.05,0.0,0.01,0.01,0.87
"(1,1)",0.1,0.02,63,0.06,0.05,0.0,0.01,0.01,0.87
"(1,1)",0.1,0.02,64,0.06,0.04,0.01,0.01,0.0,0.88
"(1,1)",0.1,0.02,65,0.06,0.04,0.01,0.01,0.0,0.88
"(1,1)",0.1,0.02,66,0.06,0.04,0.01,0.01,0.0,0.88
"(1,1)",0.1,0.02,67,0.06,0.04,0.0,0.01,0.01,0.88
"(1,1)",0.1,0.02,68,0.06,0.04,0.0,0.01,0.01,0.88
"(1,1)",0.1,0.02,69,0.06,0.04,0.0,0.0,0.02,0.88
"(1,1)",0.1,0.02,70,0.06,0.04,0.0,0.0,0.01,0.89
"(1,1)",0.3,0.02,1,0.98,0.02,0.0,0.0,0.0,0.0
"(1,1)",0.3,0.02,2,0.95,0.05,0.0,0.0,0.0,0.0
"(1,1)",0.3,0.02,3,0.85,0.15,0.0,0.0,0.0,0.0
"(1,1)",0.3,0.02,4,0.76,0.24,0.0,0.0,0.0,0.0
"(1,1)",0.3,0.02,5,0.59,0.41,0.0,0.0,0.0,0.0
"(1,1)",0.3,0.02,6,0.48,0.41,0.11,0.0,0.0,0.0
"(1,1)",0.3,0.02,7,0.39,0.43,0.15,0.03,0.0,0.0
"(1,1)",0.3,0.02,8,0.35,0.39,0.16,0.1,0.0,0.0
"(1,1)",0.3,0.02,9,0.22,0.41,0.18,0.17,0.02,0.0
"(1,1)",0.3,0.02,10,0.14,0.42,0.2,0.19,0.05,0.0
"(1,1)",0.3,0.02,11,0.11,0.37,0.19,0.23,0.09,0.01
"(1,1)",0.3,0.02,12,0.09,0.31,0.25,0.22,0.11,0.02
"(1,1)",0.3,0.02,13,0.07,0.31,0.21,0.24,0.13,0.04
"(1,1)",0.3,0.02,14,0.05,0.31,0.19,0.24,0.16,0.05
"(1,1)",0.3,0.02,15,0.04,0.26,0.19,0.24,0.19,0.08
"(1,1)",0.3,0.02,16,0.04,0.23,0.18,0.21,0.24,0.1
"(1,1)",0.3,0.02,17,0.04,0.2,0.17,0.21,0.24,0.14
"(1,1)",0.3,0.02,18,0.04,0.18,0.16,0.18,0.26,0.18
"(1,1)",0.3,0.02,19,0.03,0.17,0.15,0.15,0.28,0.22
"(1,1)",0.3,0.02,20,0.03,0.15,0.12,0.18,0.21,0.31
"(1,1)",0.3,0.02,21,0.03,0.15,0.1,0.17,0.18,0.37
"(1,1)",0.3,0.02,22,0.02,0.15,0.11,0.11,0.2,0.41
"(1,1)",0.3,0.02,23,0.02,0.14,0.09,0.13,0.17,0.45
"(1,1)",0.3,0.02,24,0.02,0.14,0.08,0.12,0.15,0.49
"(1,1)",0.3,0.02,25,0.02,0.13,0.08,0.11,0.13,0.53
"(1,1)",0.3,0.02,26,0.02,0.13,0.07,0.12,0.1,0.56
"(1,1)",0.3,0.02,27,0.02,0.12,0.08,0.11,0.04,0.63
"(1,1)",0.3,0.02,28,0.02,0.11,0.09,0.1,0.03,0.65
"(1,1)",0.3,0.02,29,0.02,0.11,0.08,0.11,0.03,0.65
"(1,1)",0.3,0.02,30,0.02,0.11,0.08,0.1,0.04,0.65
"(1,1)",0.3,0.02,31,0.02,0.11,0.07,0.1,0.04,0.66
"(1,1)",0.3,0.02,32,0.02,0.11,0.07,0.09,0.03,0.68
"(1,1)",0.3,0.02,33,0.02,0.11,0.06,0.1,0.03,0.68
"(1,1)",0.3,0.02,34,0.02,0.11,0.05,0.11,0.03,0.68
"(1,1)",0.3,0.02,35,0.01,0.12,0.04,0.11,0.03,0.69
"(1,1)",0.3,0.02,36,0.01,0.11,0.05,0.08,0.06,0.69
"(1,1)",0.3,0.02,37,0.01,0.11,0.03,0.1,0.05,0.7
"(1,1)",0.3,0.02,38,0.01,0.11,0.03,0.09,0.05,0.71
"(1,1)",0.3,0.02,39,0.01,0.11,0.03,0.08,0.04,0.73
"(1,1)",0.3,0.02,40,0.01,0.11,0.03,0.07,0.04,0.74
"(1,1)",0.3,0.02,41,0.01,0.11,0.03,0.07,0.03,0.75
"(1,1)",0.3,0.02,42,0.01,0.11,0.03,0.07,0.03,0.75
"(1,1)",0.3,0.02,43,0.01,0.11,0.03,0.07,0.03,0.75
"(1,1)",0.3,0.02,44,0.01,0.11,0.03,0.05,0.04,0.76
"(1,1)",0.3,0.02,45,0.01,0.1,0.04,0.05,0.02,0.78
"(1,1)",0.3,0.02,46,0.01,0.1,0.03,0.06,0.01,0.79
"(1,1)",0.3,0.02,47,0.01,0.1,0.03,0.05,0.02,0.79
"(1,1)",0.3,0.02,48,0.01,0.1,0.03,0.05,0.02,0.79
"(1,1)",0.3,0.02,49,0.01,0.1,0.03,0.05,0.02,0.79
"(1,1)",0.3,0.02,50,0.01,0.09,0.04,0.05,0.02,0.79
"(1,1)",0.3,0.02,51,0.01,0.09,0.04,0.04,0.02,0.8
"(1,1)",0.3,0.02,52,0.01,0.09,0.03,0.05,0.01,0.81
"(1,1)",0.3,0.02,53,0.01,0.09,0.03,0.04,0.02,0.81
"(1,1)",0.3,0.02,54,0.01,0.08,0.04,0.04,0.01,0.82
"(1,1)",0.3,0.02,55,0.01,0.08,0.04,0.04,0.01,0.82
"(1,1)",0.3,0.02,56,0.01,0.08,0.04,0.04,0.01,0.82
"(1,1)",0.3,0.02,57,0.01,0.08,0.04,0.04,0.01,0.82
"(1,1)",0.3,0.02,58,0.01,0.08,0.04,0.04,0.01,0.82
"(1,1)",0.3,0.02,59,0.01,0.08,0.04,0.03,0.02,0.82
"(1,1)",0.3,0.02,60,0.01,0.08,0.04,0.03,0.02,0.82
"(1,1)",0.3,0.02,61,0.01,0.08,0.04,0.03,0.02,0.82
"(1,1)",0.3,0.02,62,0.01,0.08,0.04,0.03,0.01,0.83
"(1,1)",0.3,0.02,63,0.01,0.08,0.04,0.03,0.01,0.83
"(1,1)",0.3,0.02,64,0.01,0.08,0.04,0.03,0.01,0.83
"(1,1)",0.3,0.02,65,0.01,0.08,0.04,0.03,0.01,0.83
"(1,1)",0.3,0.02,66,0.01,0.08,0.04,0.03,0.01,0.83
"(1,1)",0.3,0.02,67,0.01,0.08,0.04,0.03,0.01,0.83
"(1,1)",0.3,0.02,68,0.01,0.08,0.04,0.03,0.01,0.83
"(1,1)",0.3,0.02,69,0.01,0.07,0.05,0.02,0.02,0.83
"(1,1)",0.3,0.02,70,0.01,0.07,0.05,0.02,0.02,0.83
"(1,1)",0.5,0.02,1,0.83,0.17,0.0,0.0,0.0,0.0
"(1,1)",0.5,0.02,2,0.55,0.45,0.0,0.0,0.0,0.0
"(1,1)",0.5,0.02,3,0.27,0.69,0.04,0.0,0.0,0.0
"(1,1)",0.5,0.02,4,0.13,0.77,0.09,0.01,0.0,0.0
"(1,1)",0.5,0.02,5,0.06,0.66,0.24,0.04,0.0,0.0
"(1,1)",0.5,0.02,6,0.05,0.51,0.33,0.11,0.0,0.0
"(1,1)",0.5,0.02,7,0.04,0.42,0.37,0.15,0.02,0.0
"(1,1)",0.5,0.02,8,0.02,0.41,0.34,0.16,0.07,0.0
"(1,1)",0.5,0.02,9,0.02,0.37,0.34,0.15,0.1,0.02
"(1,1)",0.5,0.02,10,0.02,0.31,0.34,0.18,0.12,0.03
"(1,1)",0.5,0.02,11,0.02,0.27,0.34,0.21,0.11,0.05
"(1,1)",0.5,0.02,12,0.02,0.23,0.31,0.25,0.12,0.07
"(1,1)",0.5,0.02,13,0.02,0.22,0.29,0.23,0.16,0.08
"(1,1)",0.5,0.02,14,0.02,0.2,0.29,0.2,0.18,0.11
"(1,1)",0.5,0.02,15,0.02,0.17,0.28,0.18,0.21,0.14
"(1,1)",0.5,0.02,16,0.02,0.15,0.26,0.2,0.18,0.19
"(1,1)",0.5,0.02,17,0.02,0.13,0.26,0.2,0.17,0.22
"(1,1)",0.5,0.02,18,0.02,0.12,0.23,0.21,0.15,0.27
"(1,1)",0.5,0.02,19,0.02,0.11,0.23,0.18,0.12,0.34
"(1,1)",0.5,0.02,20,0.02,0.11,0.19,0.21,0.12,0.35
"(1,1)",0.5,0.02,21,0.02,0.11,0.18,0.18,0.14,0.37
"(1,1)",0.5,0.02,22,0.02,0.11,0.18,0.16,0.13,0.4
"(1,1)",0.5,0.02,23,0.02,0.11,0.18,0.15,0.09,0.45
"(1,1)",0.5,0.02,24,0.02,0.11,0.18,0.14,0.06,0.49
"(1,1)",0.5,0.02,25,0.02,0.11,0.17,0.13,0.05,0.52
"(1,1)",0.5,0.02,26,0.02,0.11,0.15,0.14,0.06,0.52
"(1,1)",0.5,0.02,27,0.02,0.11,0.15,0.11,0.07,0.54
"(1,1)",0.5,0.02,28,0.02,0.11,0.15,0.11,0.06,0.55
"(1,1)",0.5,0.02,29,0.02,0.11,0.14,0.11,0.07,0.55
"(1,1)",0.5,0.02,30,0.02,0.1,0.14,0.11,0.08,0.55
"(1,1)",0.5,0.02,31,0.02,0.1,0.14,0.1,0.06,0.58
"(1,1)",0.5,0.02,32,0.02,0.1,0.13,0.09,0.07,0.59
"(1,1)",0.5,0.02,33,0.02,0.1,0.13,0.09,0.05,0.61
"(1,1)",0.5,0.02,34,0.02,0.1,0.13,0.09,0.04,0.62
"(1,1)",0.5,0.02,35,0.02,0.1,0.13,0.09,0.03,0.63
"(1,1)",0.5,0.02,36,0.02,0.08,0.14,0.1,0.02,0.64
"(1,1)",0.5,0.02,37,0.02,0.08,0.13,0.1,0.02,0.65
"(1,1)",0.5,0.02,38,0.02,0.08,0.13,0.09,0.02,0.66
"(1,1)",0.5,0.02,39,0.02,0.08,0.13,0.08,0.02,0.67
"(1,1)",0.5,0.02,40,0.02,0.08,0.13,0.06,0.04,0.67
"(1,1)",0.5,0.02,41,0.02,0.07,0.13,0.07,0.03,0.68
"(1,1)",0.5,0.02,42,0.02,0.07,0.13,0.07,0.03,0.68
"(1,1)",0.5,0.02,43,0.02,0.07,0.13,0.06,0.03,0.69
"(1,1)",0.5,0.02,44,0.02,0.07,0.12,0.07,0.03,0.69
"(1,1)",0.5,0.02,45,0.02,0.07,0.12,0.07,0.03,0.69
"(1,1)",0.5,0.02,46,0.02,0.07,0.12,0.07,0.03,0.69
"(1,1)",0.5,0.02,47,0.02,0.07,0.12,0.06,0.03,0.7
"(1,1)",0.5,0.02,48,0.02,0.07,0.12,0.06,0.03,0.7
"(1,1)",0.5,0.02,49,0.02,0.07,0.12,0.06,0.01,0.72
"(1,1)",0.5,0.02,50,0.02,0.07,0.12,0.06,0.01,0.72
"(1,1)",0.5,0.02,51,0.02,0.07,0.12,0.06,0.01,0.72
"(1,1)",0.5,0.02,52,0.02,0.07,0.12,0.06,0.0,0.73
"(1,1)",0.5,0.02,53,0.02,0.07,0.12,0.06,0.0,0.73
"(1,1)",0.5,0.02,54,0.02,0.07,0.12,0.06,0.0,0.73
"(1,1)",0.5,0.02,55,0.02,0.07,0.12,0.06,0.0,0.73
"(1,1)",0.5,0.02,56,0.02,0.07,0.12,0.06,0.0,0.73
"(1,1)",0.5,0.02,57,0.02,0.07,0.12,0.06,0.0,0.73
"(1,1)",0.5,0.02,58,0.02,0.07,0.12,0.05,0.01,0.73
"(1,1)",0.5,0.02,59,0.02,0.07,0.12,0.05,0.01,0.73
"(1,1)",0.5,0.02,60,0.02,0.07,0.11,0.06,0.01,0.73
"(1,1)",0.5,0.02,61,0.02,0.07,0.11,0.06,0.01,0.73
"(1,1)",0.5,0.02,62,0.02,0.07,0.11,0.06,0.01,0.73
"(1,1)",0.5,0.02,63,0.02,0.07,0.1,0.07,0.01,0.73
"(1,1)",0.5,0.02,64,0.02,0.07,0.1,0.05,0.03,0.73
"(1,1)",0.5,0.02,65,0.02,0.07,0.09,0.06,0.03,0.73
"(1,1)",0.5,0.02,66,0.02,0.07,0.09,0.06,0.02,0.74
"(1,1)",0.5,0.02,67,0.02,0.07,0.09,0.05,0.03,0.74
"(1,1)",0.5,0.02,68,0.02,0.07,0.09,0.05,0.02,0.75
"(1,1)",0.5,0.02,69,0.02,0.07,0.09,0.05,0.02,0.75
"(1,1)",0.5,0.02,70,0.02,0.07,0.09,0.05,0.01,0.76
"(1,1)",0.7,0.02,1,0.56,0.44,0.0,0.0,0.0,0.0
"(1,1)",0.7,0.02,2,0.35,0.64,0.01,0.0,0.0,0.0
"(1,1)",0.7,0.02,3,0.27,0.61,0.12,0.0,0.0,0.0
"(1,1)",0.7,0.02,4,0.22,0.54,0.23,0.01,0.0,0.0
"(1,1)",0.7,0.02,5,0.17,0.5,0.31,0.01,0.01,0.0
"(1,1)",0.7,0.02,6,0.14,0.45,0.34,0.06,0.01,0.0
"(1,1)",0.7,0.02,7,0.12,0.38,0.39,0.1,0.01,0.0
"(1,1)",0.7,0.02,8,0.11,0.34,0.41,0.11,0.02,0.01
"(1,1)",0.7,0.02,9,0.09,0.33,0.4,0.11,0.06,0.01
"(1,1)",0.7,0.02,10,0.08,0.28,0.39,0.17,0.04,0.04
"(1,1)",0.7,0.02,11,0.07,0.26,0.38,0.17,0.06,0.06
"(1,1)",0.7,0.02,12,0.07,0.23,0.41,0.11,0.12,0.06
"(1,1)",0.7,0.02,13,0.06,0.2,0.38,0.16,0.12,0.08
"(1,1)",0.7,0.02,14,0.05,0.19,0.36,0.19,0.1,0.11
"(1,1)",0.7,0.02,15,0.05,0.17,0.31,0.25,0.09,0.13
"(1,1)",0.7,0.02,16,0.05,0.17,0.3,0.21,0.1,0.17
"(1,1)",0.7,0.02,17,0.05,0.16,0.3,0.19,0.12,0.18
"(1,1)",0.7,0.02,18,0.04,0.16,0.3,0.19,0.12,0.19
"(1,1)",0.7,0.02,19,0.03,0.16,0.27,0.2,0.13,0.21
"(1,1)",0.7,0.02,20,0.03,0.16,0.26,0.18,0.15,0.22
"(1,1)",0.7,0.02,21,0.03,0.16,0.24,0.17,0.15,0.25
"(1,1)",0.7,0.02,22,0.03,0.15,0.24,0.14,0.15,0.29
"(1,1)",0.7,0.02,23,0.03,0.14,0.24,0.12,0.16,0.31
"(1,1)",0.7,0.02,24,0.03,0.14,0.23,0.13,0.11,0.36
"(1,1)",0.7,0.02,25,0.03,0.14,0.22,0.13,0.08,0.4
"(1,1)",0.7,0.02,26,0.03,0.14,0.21,0.09,0.11,0.42
"(1,1)",0.7,0.02,27,0.03,0.13,0.2,0.11,0.08,0.45
"(1,1)",0.7,0.02,28,0.02,0.14,0.17,0.14,0.08,0.45
"(1,1)",0.7,0.02,29,0.02,0.12,0.19,0.1,0.1,0.47
"(1,1)",0.7,0.02,30,0.02,0.12,0.18,0.1,0.09,0.49
"(1,1)",0.7,0.02,31,0.02,0.11,0.19,0.08,0.1,0.5
"(1,1)",0.7,0.02,32,0.02,0.11,0.19,0.06,0.07,0.55
"(1,1)",0.7,0.02,33,0.02,0.09,0.21,0.06,0.06,0.56
"(1,1)",0.7,0.02,34,0.02,0.09,0.18,0.09,0.03,0.59
"(1,1)",0.7,0.02,35,0.02,0.09,0.18,0.06,0.06,0.59
"(1,1)",0.7,0.02,36,0.02,0.09,0.17,0.07,0.03,0.62
"(1,1)",0.7,0.02,37,0.02,0.09,0.17,0.06,0.04,0.62
"(1,1)",0.7,0.02,38,0.02,0.09,0.16,0.07,0.04,0.62
"(1,1)",0.7,0.02,39,0.02,0.09,0.16,0.07,0.04,0.62
"(1,1)",0.7,0.02,40,0.02,0.09,0.16,0.07,0.04,0.62
"(1,1)",0.7,0.02,41,0.02,0.09,0.16,0.07,0.04,0.62
"(1,1)",0.7,0.02,42,0.02,0.08,0.17,0.07,0.04,0.62
"(1,1)",0.7,0.02,43,0.02,0.08,0.16,0.08,0.02,0.64
"(1,1)",0.7,0.02,44,0.02,0.08,0.15,0.08,0.03,0.64
"(1,1)",0.7,0.02,45,0.02,0.08,0.13,0.1,0.03,0.64
"(1,1)",0.7,0.02,46,0.02,0.08,0.13,0.1,0.03,0.64
"(1,1)",0.7,0.02,47,0.02,0.08,0.13,0.09,0.04,0.64
"(1,1)",0.7,0.02,48,0.02,0.08,0.13,0.09,0.04,0.64
"(1,1)",0.7,0.02,49,0.02,0.08,0.13,0.08,0.03,0.66
"(1,1)",0.7,0.02,50,0.02,0.08,0.13,0.08,0.02,0.67
"(1,1)",0.7,0.02,51,0.02,0.08,0.12,0.08,0.03,0.67
"(1,1)",0.7,0.02,52,0.02,0.08,0.12,0.07,0.04,0.67
"(1,1)",0.7,0.02,53,0.02,0.08,0.12,0.06,0.05,0.67
"(1,1)",0.7,0.02,54,0.02,0.08,0.12,0.06,0.04,0.68
"(1,1)",0.7,0.02,55,0.02,0.08,0.12,0.06,0.04,0.68
"(1,1)",0.7,0.02,56,0.02,0.08,0.11,0.07,0.04,0.68
"(1,1)",0.7,0.02,57,0.02,0.08,0.11,0.07,0.04,0.68
"(1,1)",0.7,0.02,58,0.02,0.08,0.1,0.08,0.04,0.68
"(1,1)",0.7,0.02,59,0.02,0.08,0.1,0.07,0.05,0.68
"(1,1)",0.7,0.02,60,0.02,0.08,0.1,0.06,0.06,0.68
"(1,1)",0.7,0.02,61,0.02,0.08,0.09,0.07,0.04,0.7
"(1,1)",0.7,0.02,62,0.02,0.08,0.09,0.07,0.03,0.71
"(1,1)",0.7,0.02,63,0.02,0.08,0.09,0.06,0.03,0.72
"(1,1)",0.7,0.02,64,0.02,0.08,0.08,0.07,0.02,0.73
"(1,1)",0.7,0.02,65,0.02,0.08,0.08,0.07,0.02,0.73
"(1,1)",0.7,0.02,66,0.02,0.07,0.08,0.08,0.02,0.73
"(1,1)",0.7,0.02,67,0.02,0.07,0.08,0.08,0.02,0.73
"(1,1)",0.7,0.02,68,0.02,0.07,0.08,0.07,0.03,0.73
"(1,1)",0.7,0.02,69,0.02,0.07,0.08,0.07,0.03,0.73
"(1,1)",0.7,0.02,70,0.02,0.07,0.08,0.07,0.03,0.73
"(1,1)",0.9,0.02,1,0.78,0.22,0.0,0.0,0.0,0.0
"(1,1)",0.9,0.02,2,0.64,0.34,0.02,0.0,0.0,0.0
"(1,1)",0.9,0.02,3,0.56,0.35,0.09,0.0,0.0,0.0
"(1,1)",0.9,0.02,4,0.51,0.37,0.12,0.0,0.0,0.0
"(1,1)",0.9,0.02,5,0.43,0.41,0.15,0.01,0.0,0.0
"(1,1)",0.9,0.02,6,0.37,0.4,0.19,0.04,0.0,0.0
"(1,1)",0.9,0.02,7,0.34,0.41,0.2,0.05,0.0,0.0
"(1,1)",0.9,0.02,8,0.33,0.39,0.2,0.08,0.0,0.0
"(1,1)",0.9,0.02,9,0.3,0.39,0.19,0.11,0.01,0.0
"(1,1)",0.9,0.02,10,0.26,0.4,0.21,0.11,0.02,0.0
"(1,1)",0.9,0.02,11,0.23,0.38,0.23,0.14,0.02,0.0
"(1,1)",0.9,0.02,12,0.22,0.34,0.25,0.15,0.04,0.0
"(1,1)",0.9,0.02,13,0.2,0.35,0.24,0.14,0.07,0.0
"(1,1)",0.9,0.02,14,0.19,0.31,0.24,0.15,0.1,0.01
"(1,1)",0.9,0.02,15,0.18,0.29,0.24,0.16,0.11,0.02
"(1,1)",0.9,0.02,16,0.18,0.27,0.25,0.15,0.1,0.05
"(1,1)",0.9,0.02,17,0.18,0.26,0.25,0.16,0.08,0.07
"(1,1)",0.9,0.02,18,0.18,0.24,0.24,0.16,0.11,0.07
"(1,1)",0.9,0.02,19,0.17,0.25,0.2,0.18,0.1,0.1
"(1,1)",0.9,0.02,20,0.17,0.25,0.19,0.17,0.11,0.11
"(1,1)",0.9,0.02,21,0.17,0.21,0.21,0.15,0.12,0.14
"(1,1)",0.9,0.02,22,0.17,0.2,0.21,0.16,0.12,0.14
"(1,1)",0.9,0.02,23,0.17,0.19,0.21,0.14,0.15,0.14
"(1,1)",0.9,0.02,24,0.17,0.19,0.19,0.16,0.12,0.17
"(1,1)",0.9,0.02,25,0.17,0.15,0.22,0.11,0.17,0.18
"(1,1)",0.9,0.02,26,0.17,0.15,0.21,0.11,0.16,0.2
"(1,1)",0.9,0.02,27,0.17,0.15,0.2,0.1,0.13,0.25
"(1,1)",0.9,0.02,28,0.17,0.15,0.2,0.08,0.12,0.28
"(1,1)",0.9,0.02,29,0.17,0.15,0.2,0.07,0.12,0.29
"(1,1)",0.9,0.02,30,0.17,0.11,0.23,0.06,0.1,0.33
"(1,1)",0.9,0.02,31,0.17,0.09,0.22,0.09,0.07,0.36
"(1,1)",0.9,0.02,32,0.17,0.09,0.19,0.11,0.04,0.4
"(1,1)",0.9,0.02,33,0.17,0.09,0.18,0.1,0.05,0.41
"(1,1)",0.9,0.02,34,0.17,0.09,0.16,0.08,0.09,0.41
"(1,1)",0.9,0.02,35,0.17,0.08,0.15,0.1,0.05,0.45
"(1,1)",0.9,0.02,36,0.16,0.09,0.15,0.1,0.04,0.46
"(1,1)",0.9,0.02,37,0.15,0.1,0.15,0.09,0.04,0.47
"(1,1)",0.9,0.02,38,0.15,0.1,0.13,0.1,0.05,0.47
"(1,1)",0.9,0.02,39,0.15,0.08,0.15,0.07,0.07,0.48
"(1,1)",0.9,0.02,40,0.15,0.08,0.15,0.04,0.07,0.51
"(1,1)",0.9,0.02,41,0.15,0.07,0.16,0.04,0.04,0.54
"(1,1)",0.9,0.02,42,0.15,0.07,0.14,0.06,0.04,0.54
"(1,1)",0.9,0.02,43,0.15,0.07,0.14,0.06,0.04,0.54
"(1,1)",0.9,0.02,44,0.15,0.07,0.14,0.04,0.05,0.55
"(1,1)",0.9,0.02,45,0.15,0.07,0.12,0.05,0.05,0.56
"(1,1)",0.9,0.02,46,0.15,0.07,0.1,0.06,0.04,0.58
"(1,1)",0.9,0.02,47,0.15,0.07,0.1,0.06,0.03,0.59
"(1,1)",0.9,0.02,48,0.15,0.07,0.1,0.06,0.01,0.61
"(1,1)",0.9,0.02,49,0.15,0.07,0.09,0.06,0.02,0.61
"(1,1)",0.9,0.02,50,0.13,0.09,0.09,0.05,0.02,0.62
"(1,1)",0.9,0.02,51,0.12,0.1,0.09,0.05,0.01,0.63
"(1,1)",0.9,0.02,52,0.12,0.1,0.09,0.04,0.02,0.63
"(1,1)",0.9,0.02,53,0.11,0.1,0.09,0.05,0.01,0.64
"(1,1)",0.9,0.02,54,0.11,0.1,0.09,0.05,0.01,0.64
"(1,1)",0.9,0.02,55,0.1,0.09,0.11,0.04,0.02,0.64
"(1,1)",0.9,0.02,56,0.1,0.09,0.11,0.04,0.02,0.64
"(1,1)",0.9,0.02,57,0.1,0.08,0.11,0.04,0.03,0.64
