Child_ID,SoC_variant,theta,p_gen,true_prior,run_number,seed,attempts,unique_key_box_pairs,revisit_attempts,revisit_rate,attempts_before_abandoning_color_matching,color_matching_abandoned,boxes_opened,solved,final_theta,trajectory_file
D017,SoC-Full,"(1, 3)",0.7,0.02,1,1030522503633325884,42,25,17,0.4146341463414634,5,True,5,True,0.578468376880273,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_001.json
D017,SoC-Full,"(1, 3)",0.7,0.02,2,6673974359501563141,17,16,1,0.0625,3,True,5,True,0.6071129605098265,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_002.json
D017,SoC-Full,"(1, 3)",0.7,0.02,3,7561067908582865433,27,19,8,0.3076923076923077,2,True,5,True,0.607065210668744,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_003.json
D017,SoC-Full,"(1, 3)",0.7,0.02,4,2823632875343618894,70,16,54,0.782608695652174,4,True,0,False,0.07232294117803917,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_004.json
D017,SoC-Full,"(1, 3)",0.7,0.02,5,7845920224265910628,28,23,5,0.18518518518518517,3,True,5,True,0.5677992723327614,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_005.json
D017,SoC-Full,"(1, 3)",0.7,0.02,6,7920931810204890912,70,22,48,0.6956521739130435,3,True,1,False,0.15416443165105753,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_006.json
D017,SoC-Full,"(1, 3)",0.7,0.02,7,1191423605370021803,44,23,21,0.4883720930232558,1,True,5,True,0.4857439277147269,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_007.json
D017,SoC-Full,"(1, 3)",0.7,0.02,8,3750243591252614125,11,10,1,0.1,1,True,5,True,0.5984060769082368,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_008.json
D017,SoC-Full,"(1, 3)",0.7,0.02,9,3927026958546447348,18,16,2,0.11764705882352941,3,True,5,True,0.6121586191780154,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_009.json
D017,SoC-Full,"(1, 3)",0.7,0.02,10,2839709102739643591,70,15,55,0.7971014492753623,3,True,2,False,0.21162253304336665,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_010.json
D017,SoC-Full,"(1, 3)",0.7,0.02,11,1895792601252755271,15,12,3,0.21428571428571427,3,True,5,True,0.6163159908186687,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_011.json
D017,SoC-Full,"(1, 3)",0.7,0.02,12,3270207106453457811,69,26,43,0.6323529411764706,0,True,5,True,0.4976412137224339,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_012.json
D017,SoC-Full,"(1, 3)",0.7,0.02,13,7372695510086060146,70,22,48,0.6956521739130435,1,True,2,False,0.2638645595592871,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_013.json
D017,SoC-Full,"(1, 3)",0.7,0.02,14,6988423745227375920,70,13,57,0.8260869565217391,1,True,0,False,0.07500411154394254,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_014.json
D017,SoC-Full,"(1, 3)",0.7,0.02,15,5810725977136658759,47,27,20,0.43478260869565216,5,True,5,True,0.5379344609977577,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_015.json
D017,SoC-Full,"(1, 3)",0.7,0.02,16,3645447683770810208,20,17,3,0.15789473684210525,3,True,5,True,0.5893536121673003,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_016.json
D017,SoC-Full,"(1, 3)",0.7,0.02,17,6132789397671887825,28,19,9,0.3333333333333333,3,True,5,True,0.585961592701414,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_017.json
D017,SoC-Full,"(1, 3)",0.7,0.02,18,1548549471158336400,70,17,53,0.7681159420289855,8,True,2,False,0.2229157147919143,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_018.json
D017,SoC-Full,"(1, 3)",0.7,0.02,19,2228169340963114468,70,25,45,0.6521739130434783,3,True,4,False,0.37652788202987686,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_019.json
D017,SoC-Full,"(1, 3)",0.7,0.02,20,3892730235791862338,17,16,1,0.0625,3,True,5,True,0.6027229365753335,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_020.json
D017,SoC-Full,"(1, 3)",0.7,0.02,21,3127234371545456930,43,22,21,0.5,5,True,5,True,0.5408772703654511,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_021.json
D017,SoC-Full,"(1, 3)",0.7,0.02,22,6975833063956590381,70,19,51,0.7391304347826086,3,True,2,False,0.21352010961690493,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_022.json
D017,SoC-Full,"(1, 3)",0.7,0.02,23,1247737035389701749,70,15,55,0.7971014492753623,2,True,1,False,0.1421036062802598,SoC-Full\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D017__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_023.json
