Child_ID,SoC_variant,theta,p_gen,true_prior,run_number,seed,attempts,unique_key_box_pairs,revisit_attempts,revisit_rate,attempts_before_abandoning_color_matching,color_matching_abandoned,boxes_opened,solved,final_theta,trajectory_file
D078,SoC-Full,"(6, 1)",0.7,0.02,1,7084590994809968812,25,24,1,0.041666666666666664,2,True,5,True,0.8562141128204162,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_001.json
D078,SoC-Full,"(6, 1)",0.7,0.02,2,8940288442841426186,21,21,0,0.0,2,True,5,True,0.8962036939189754,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_002.json
D078,SoC-Full,"(6, 1)",0.7,0.02,3,1759335161546775955,12,12,0,0.0,2,True,5,True,0.906158357771261,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_003.json
D078,SoC-Full,"(6, 1)",0.7,0.02,4,7057258838754957391,36,31,5,0.14285714285714285,1,True,5,True,0.8504403529324718,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_004.json
D078,SoC-Full,"(6, 1)",0.7,0.02,5,7622677531486741076,33,29,4,0.125,0,True,5,True,0.8395143583113087,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_005.json
D078,SoC-Full,"(6, 1)",0.7,0.02,6,2685880989073320565,31,27,4,0.13333333333333333,1,True,5,True,0.8739495798319328,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_006.json
D078,SoC-Full,"(6, 1)",0.7,0.02,7,3934871976180182469,21,15,6,0.3,2,True,5,True,0.8188264087198548,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_007.json
D078,SoC-Full,"(6, 1)",0.7,0.02,8,1878408750243804731,34,32,2,0.06060606060606061,2,True,5,True,0.8743786657155881,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_008.json
D078,SoC-Full,"(6, 1)",0.7,0.02,9,1704842347302236225,31,29,2,0.06666666666666667,1,True,5,True,0.8850574712643677,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_009.json
D078,SoC-Full,"(6, 1)",0.7,0.02,10,6871623459301642920,19,19,0,0.0,3,True,5,True,0.8995636955235653,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_010.json
D078,SoC-Full,"(6, 1)",0.7,0.02,11,5304305798000381537,35,31,4,0.11764705882352941,1,True,5,True,0.8466428917691413,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_011.json
D078,SoC-Full,"(6, 1)",0.7,0.02,12,7764623059590969462,20,19,1,0.05263157894736842,2,True,5,True,0.9104477611940298,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_012.json
D078,SoC-Full,"(6, 1)",0.7,0.02,13,2908435412800263901,31,26,5,0.16666666666666666,2,True,5,True,0.8336728569090016,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_013.json
D078,SoC-Full,"(6, 1)",0.7,0.02,14,8897546527819500045,37,32,5,0.1388888888888889,1,True,5,True,0.8450550196610565,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_014.json
D078,SoC-Full,"(6, 1)",0.7,0.02,15,2525471874395645818,17,17,0,0.0,1,True,5,True,0.877187569991794,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_015.json
D078,SoC-Full,"(6, 1)",0.7,0.02,16,1606764988494822635,23,22,1,0.045454545454545456,1,True,5,True,0.8703717083392986,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_016.json
D078,SoC-Full,"(6, 1)",0.7,0.02,17,7818549455186293326,24,24,0,0.0,2,True,5,True,0.8638888888888889,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_017.json
D078,SoC-Full,"(6, 1)",0.7,0.02,18,2746171885966867373,29,29,0,0.0,2,True,5,True,0.9030983060978709,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_018.json
D078,SoC-Full,"(6, 1)",0.7,0.02,19,2248722212812559192,26,26,0,0.0,1,True,5,True,0.8804648264442189,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_019.json
D078,SoC-Full,"(6, 1)",0.7,0.02,20,8438842822106154549,28,28,0,0.0,1,True,5,True,0.8775129882732151,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_020.json
D078,SoC-Full,"(6, 1)",0.7,0.02,21,2015477662101815000,17,17,0,0.0,2,True,5,True,0.8848314606741573,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_021.json
D078,SoC-Full,"(6, 1)",0.7,0.02,22,8648598640248576697,13,13,0,0.0,2,True,5,True,0.9059306455355072,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_022.json
D078,SoC-Full,"(6, 1)",0.7,0.02,23,5110833702902278756,15,15,0,0.0,2,True,5,True,0.9052563822293473,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_023.json
D078,SoC-Full,"(6, 1)",0.7,0.02,24,6739874902470204654,18,18,0,0.0,1,True,5,True,0.8785310734463276,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_024.json
D078,SoC-Full,"(6, 1)",0.7,0.02,25,8283670572303287144,25,24,1,0.041666666666666664,1,True,5,True,0.8584757834757835,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_025.json
D078,SoC-Full,"(6, 1)",0.7,0.02,26,8271800504041189277,42,36,6,0.14634146341463414,1,True,5,True,0.83273535158855,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_026.json
D078,SoC-Full,"(6, 1)",0.7,0.02,27,5776578658237189092,21,21,0,0.0,2,True,5,True,0.8792113683418031,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_027.json
D078,SoC-Full,"(6, 1)",0.7,0.02,28,2430332128642159935,35,31,4,0.11764705882352941,1,True,5,True,0.8423405427877235,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_028.json
D078,SoC-Full,"(6, 1)",0.7,0.02,29,2421793118428432114,22,22,0,0.0,1,True,5,True,0.8670548791247574,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_029.json
D078,SoC-Full,"(6, 1)",0.7,0.02,30,2897079658078994153,62,40,22,0.36065573770491804,1,True,5,True,0.847082471890537,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_030.json
D078,SoC-Full,"(6, 1)",0.7,0.02,31,7295317719150894975,16,15,1,0.06666666666666667,2,True,5,True,0.869154121200116,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_031.json
D078,SoC-Full,"(6, 1)",0.7,0.02,32,7998934606904793947,57,40,17,0.30357142857142855,1,True,5,True,0.88446555852889,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_032.json
D078,SoC-Full,"(6, 1)",0.7,0.02,33,2432236723441123734,41,30,11,0.275,1,True,5,True,0.785184009483039,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_033.json
D078,SoC-Full,"(6, 1)",0.7,0.02,34,7200282938378343012,18,17,1,0.058823529411764705,2,True,5,True,0.8759806632663512,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_034.json
D078,SoC-Full,"(6, 1)",0.7,0.02,35,7229535394071863070,29,24,5,0.17857142857142858,3,True,5,True,0.864951768488746,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_035.json
D078,SoC-Full,"(6, 1)",0.7,0.02,36,6106135499974313707,18,18,0,0.0,2,True,5,True,0.8994948877500603,SoC-Full\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02\D078__SoC-Full__theta_6_1__pgen_0.7__prior_0.02__run_036.json
