Child_ID,SoC_variant,theta,p_gen,true_prior,run_number,seed,attempts,unique_key_box_pairs,revisit_attempts,revisit_rate,attempts_before_abandoning_color_matching,color_matching_abandoned,boxes_opened,solved,final_theta,trajectory_file
D104,SoC-Full,"(1, 3)",0.7,0.02,1,650872334018926819,70,15,55,0.7971014492753623,2,True,1,False,0.13925879012714135,SoC-Full\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_001.json
D104,SoC-Full,"(1, 3)",0.7,0.02,2,3997599071130343975,23,19,4,0.18181818181818182,2,True,5,True,0.5867753721437561,SoC-Full\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_002.json
D104,SoC-Full,"(1, 3)",0.7,0.02,3,5540907078890897072,64,30,34,0.5396825396825397,3,True,5,True,0.5595892002849955,SoC-Full\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_003.json
D104,SoC-Full,"(1, 3)",0.7,0.02,4,3301925892972843080,32,25,7,0.22580645161290322,0,True,5,True,0.5643098164393006,SoC-Full\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_004.json
D104,SoC-Full,"(1, 3)",0.7,0.02,5,6907519859985520390,70,14,56,0.8115942028985508,3,True,1,False,0.14293420883049773,SoC-Full\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_005.json
D104,SoC-Full,"(1, 3)",0.7,0.02,6,7733221068617470002,21,18,3,0.15,3,True,5,True,0.5879789141411643,SoC-Full\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_006.json
D104,SoC-Full,"(1, 3)",0.7,0.02,7,6051219811441243306,70,26,44,0.6376811594202898,1,True,3,False,0.3218702070879893,SoC-Full\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_007.json
D104,SoC-Full,"(1, 3)",0.7,0.02,8,4190664952503821923,70,25,45,0.6521739130434783,2,True,2,False,0.2639701568915,SoC-Full\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_008.json
D104,SoC-Full,"(1, 3)",0.7,0.02,9,887179642491078372,70,14,56,0.8115942028985508,5,True,1,False,0.14664581807602325,SoC-Full\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_009.json
D104,SoC-Full,"(1, 3)",0.7,0.02,10,4255324891384690960,36,20,16,0.45714285714285713,3,True,5,True,0.6125747634086509,SoC-Full\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_010.json
D104,SoC-Full,"(1, 3)",0.7,0.02,11,8993730455354903371,36,21,15,0.42857142857142855,4,True,5,True,0.514592855128241,SoC-Full\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02\D104__SoC-Full__theta_1_3__pgen_0.7__prior_0.02__run_011.json
