Child_ID,SoC_variant,theta,p_gen,true_prior,run_number,seed,attempts,unique_key_box_pairs,revisit_attempts,revisit_rate,attempts_before_abandoning_color_matching,color_matching_abandoned,boxes_opened,solved,final_theta,trajectory_file
D007,SoC-Gen,"(19, 1)",0.9,0.02,1,3994766346512370805,20,20,0,0.0,1,True,5,True,0.9582737444266846,SoC-Gen\D007__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D007__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_001.json
D007,SoC-Gen,"(19, 1)",0.9,0.02,2,3347255123742569781,37,37,0,0.0,0,True,5,True,0.9468876160268536,SoC-Gen\D007__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D007__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_002.json
D007,SoC-Gen,"(19, 1)",0.9,0.02,3,2446950682531654776,16,16,0,0.0,0,True,5,True,0.9549795361527966,SoC-Gen\D007__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D007__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_003.json
D007,SoC-Gen,"(19, 1)",0.9,0.02,4,6549932251105536971,17,17,0,0.0,0,True,5,True,0.9346666666666666,SoC-Gen\D007__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D007__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_004.json
D007,SoC-Gen,"(19, 1)",0.9,0.02,5,6308464851731945219,36,33,3,0.08571428571428572,1,True,5,True,0.9373333333333334,SoC-Gen\D007__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D007__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_005.json
D007,SoC-Gen,"(19, 1)",0.9,0.02,6,5724996328941592328,27,27,0,0.0,1,True,5,True,0.9522291793042232,SoC-Gen\D007__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D007__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_006.json
D007,SoC-Gen,"(19, 1)",0.9,0.02,7,1144702419926302822,29,29,0,0.0,0,True,5,True,0.9581343809811624,SoC-Gen\D007__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D007__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_007.json
D007,SoC-Gen,"(19, 1)",0.9,0.02,8,3578423126630638228,19,19,0,0.0,1,True,5,True,0.9561042524005487,SoC-Gen\D007__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D007__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_008.json
D007,SoC-Gen,"(19, 1)",0.9,0.02,9,1347733076068378853,29,27,2,0.07142857142857142,1,True,5,True,0.9424364123159303,SoC-Gen\D007__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D007__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_009.json
D007,SoC-Gen,"(19, 1)",0.9,0.02,10,1555897428976320184,32,31,1,0.03225806451612903,1,True,5,True,0.9386666666666666,SoC-Gen\D007__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02\D007__SoC-Gen__theta_19_1__pgen_0.9__prior_0.02__run_010.json
