Child_ID,SoC_variant,theta,p_gen,true_prior,run_number,seed,attempts,unique_key_box_pairs,revisit_attempts,revisit_rate,attempts_before_abandoning_color_matching,color_matching_abandoned,boxes_opened,solved,final_theta,trajectory_file
D029,SoC-Gen,"(19, 1)",0.7,0.02,1,7591676841083410465,30,30,0,0.0,1,True,5,True,0.9475295485371051,SoC-Gen\D029__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D029__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_001.json
D029,SoC-Gen,"(19, 1)",0.7,0.02,2,4308639674682997545,47,39,8,0.17391304347826086,2,True,5,True,0.9301537299016891,SoC-Gen\D029__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D029__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_002.json
D029,SoC-Gen,"(19, 1)",0.7,0.02,3,3969967039721961854,39,38,1,0.02631578947368421,1,True,5,True,0.9435801074108401,SoC-Gen\D029__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D029__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_003.json
D029,SoC-Gen,"(19, 1)",0.7,0.02,4,1134039459607693881,17,17,0,0.0,1,True,5,True,0.9573002754820936,SoC-Gen\D029__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D029__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_004.json
D029,SoC-Gen,"(19, 1)",0.7,0.02,5,6126225080990595395,16,16,0,0.0,2,True,5,True,0.9581687358916477,SoC-Gen\D029__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D029__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_005.json
D029,SoC-Gen,"(19, 1)",0.7,0.02,6,3363872941289764563,19,19,0,0.0,2,True,5,True,0.9587345254470426,SoC-Gen\D029__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D029__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_006.json
D029,SoC-Gen,"(19, 1)",0.7,0.02,7,4822148673691897723,25,25,0,0.0,2,True,5,True,0.948,SoC-Gen\D029__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D029__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_007.json
D029,SoC-Gen,"(19, 1)",0.7,0.02,8,2117782081367080771,33,29,4,0.125,1,True,5,True,0.9306419576012304,SoC-Gen\D029__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D029__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_008.json
D029,SoC-Gen,"(19, 1)",0.7,0.02,9,646851981970600971,38,38,0,0.0,1,True,5,True,0.9486486486486487,SoC-Gen\D029__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D029__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_009.json
D029,SoC-Gen,"(19, 1)",0.7,0.02,10,592983725364761786,32,32,0,0.0,2,True,5,True,0.9591280653950953,SoC-Gen\D029__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02\D029__SoC-Gen__theta_19_1__pgen_0.7__prior_0.02__run_010.json
