ID,Order,StartTime,Time,Time_relStart,Box,Key,Worked,Error,ColorMatch,NumMatch,ShapeMatch
D043,2,163064,198144,35080,pink,pink,0,0,1,0,0
D043,3,163064,204306,41242,pink,grey2,1,0,0,1,0
D043,4,163064,219978,56914,white,white,0,0,1,0,0
D043,5,163064,228140,65076,white,orange4,0,1,0,1,0
D043,6,163064,235264,72200,white,green3,0,0,0,0,0
D043,7,163064,247482,84418,white,cloud,0,0,0,0,0
D043,8,163064,250641,87577,white,cloud,0,0,0,0,0
D043,9,163064,262353,99289,white,cloud,0,0,0,0,0
D043,10,163064,265959,102895,white,cloud,0,0,0,0,0
D043,11,163064,278974,115910,white,green3,0,0,0,0,0
D043,12,163064,290599,127535,white,blue,0,0,0,0,0
D043,13,163064,300583,137519,white,purple,0,0,0,0,0
D043,14,163064,307288,144224,white,yellow5,0,0,0,0,0
D043,15,163064,314871,151807,white,green3,0,0,0,0,0
D043,16,163064,323936,160872,white,triangle,0,0,0,0,0
D043,17,163064,329527,166463,white,heart,0,0,0,0,0
D043,18,163064,337527,174463,white,triangle,0,0,0,0,0
D043,19,163064,353274,190210,white,yellow5,0,0,0,0,0
D043,20,163064,363194,200130,white,triangle,0,0,0,0,0
D043,21,163064,368166,205102,white,diamond,0,0,0,0,1
D043,22,163064,373091,210027,white,blue,0,0,0,0,0
D043,23,163064,384078,221014,white,blue,0,0,0,0,0
D043,24,163064,394771,231707,white,white,0,0,1,0,0
D043,25,163064,400443,237379,white,green3,0,0,0,0,0
D043,26,163064,406023,242959,white,purple,0,0,0,0,0
D043,27,163064,414408,251344,white,diamond,0,0,0,0,1
D043,28,163064,421021,257957,white,yellow5,0,0,0,0,0
D043,29,163064,424635,261571,white,heart,0,0,0,0,0
D043,30,163064,429997,266933,white,orange4,1,0,0,1,0
D043,31,163064,446967,283903,purple,yellow5,0,0,0,0,0
D043,32,163064,452428,289364,purple,purple,0,0,1,0,0
D043,33,163064,454124,291060,purple,purple,0,0,1,0,0
D043,34,163064,461726,298662,purple,purple,0,0,1,0,0
D044,1,163200,171258,8058,red,red,1,0,1,1,0
D044,2,163200,196758,33558,pink,grey2,1,0,0,1,0
D044,3,163200,207978,44778,white,orange4,1,0,0,1,0
D044,4,163200,219189,55989,blue,green3,0,0,0,0,0
D044,5,163200,245106,81906,blue,yellow5,1,0,0,1,0
D044,6,163200,255102,91902,purple,heart,0,0,0,0,1
D044,7,163200,271626,108426,purple,green3,1,0,0,1,0
D045,1,258067,282848,24781,white,orange4,1,0,0,1,0
D045,2,258067,300429,42362,pink,grey2,1,0,0,1,0
D045,3,258067,331308,73241,red,white,0,0,0,0,0
D045,4,258067,337663,79596,red,cloud,0,0,0,0,0
D045,5,258067,345278,87211,red,red,1,0,1,1,0
D045,6,258067,367331,109264,purple,green3,1,0,0,1,0
D045,7,258067,375391,117324,blue,triangle,0,0,0,0,1
D045,8,258067,377961,119894,blue,triangle,0,0,0,0,1
D045,9,258067,399515,141448,blue,pink,0,0,0,0,0
D045,10,258067,404380,146313,blue,triangle,0,0,0,0,1
D045,11,258067,410706,152639,blue,pink,0,0,0,0,0
D045,12,258067,418922,160855,blue,triangle,0,0,0,0,1
D045,13,258067,423526,165459,blue,triangle,0,0,0,0,1
D045,14,258067,427744,169677,blue,yellow5,1,0,0,1,0
D047,1,168844,175270,6426,red,red,1,0,1,1,0
D047,2,168844,186873,18029,pink,pink,0,0,1,0,0
D047,3,168844,195602,26758,pink,grey2,1,0,0,1,0
D047,4,168844,207875,39031,white,green3,0,0,0,0,0
D047,5,168844,218268,49424,white,orange4,1,0,0,1,0
D047,6,168844,231904,63060,purple,yellow5,0,0,0,0,0
D047,7,168844,242262,73418,purple,green3,1,0,0,1,0
D047,8,168844,258533,89689,blue,triangle,0,0,0,0,1
D047,9,168844,269821,100977,blue,yellow5,1,0,0,1,0
D048,1,296718,308924,12206,red,red,1,0,1,1,0
D048,2,296718,332656,35938,pink,grey2,1,0,0,1,0
D048,3,296718,348568,51850,white,orange4,0,1,0,1,0
D048,4,296718,349418,52700,white,orange4,1,0,0,1,0
D048,5,296718,364480,67762,purple,purple,0,0,1,0,0
D048,6,296718,366044,69326,purple,purple,0,0,1,0,0
D048,7,296718,379100,82382,purple,white,0,0,0,0,0
D048,8,296718,380380,83662,purple,white,0,0,0,0,0
D048,9,296718,407233,110515,purple,green3,0,1,0,1,0
D048,10,296718,407728,111010,purple,green3,1,0,0,1,0
D048,11,296718,434962,138244,blue,yellow5,1,0,0,1,0
D049,1,195466,207162,11696,red,red,1,0,1,1,0
D049,2,195466,214268,18802,pink,pink,0,0,1,0,0
D049,3,195466,216104,20638,pink,pink,0,0,1,0,0
D049,4,195466,220559,25093,pink,pink,0,0,1,0,0
D049,5,195466,227693,32227,pink,pink,0,0,1,0,0
D049,6,195466,232356,36890,pink,grey2,1,0,0,1,0
D049,7,195466,244007,48541,white,green3,0,0,0,0,0
D049,8,195466,248844,53378,white,heart,0,0,0,0,0
D049,9,195466,265404,69938,white,cloud,0,0,0,0,0
D049,10,195466,268079,72613,white,cloud,0,0,0,0,0
D049,11,195466,282938,87472,white,triangle,0,0,0,0,0
D049,12,195466,288493,93027,white,diamond,0,0,0,0,1
D049,13,195466,293449,97983,white,yellow5,0,0,0,0,0
D049,14,195466,302717,107251,white,purple,0,0,0,0,0
D049,15,195466,314392,118926,white,orange4,1,0,0,1,0
D049,16,195466,318758,123292,purple,purple,0,0,1,0,0
D049,17,195466,321517,126051,purple,purple,0,0,1,0,0
D049,18,195466,324183,128717,purple,purple,0,0,1,0,0
D049,19,195466,337688,142222,purple,pink,0,0,0,0,0
D049,20,195466,347209,151743,purple,blue,0,0,0,0,0
D049,21,195466,359786,164320,purple,cloud,0,0,0,0,0
D049,22,195466,367257,171791,purple,diamond,0,0,0,0,0
D049,23,195466,382058,186592,purple,purple,0,0,1,0,0
D049,24,195466,383399,187933,purple,purple,0,0,1,0,0
D049,25,195466,384950,189484,purple,purple,0,0,1,0,0
D049,26,195466,390907,195441,purple,white,0,0,0,0,0
D049,27,195466,399587,204121,purple,yellow5,0,0,0,0,0
D049,28,195466,404095,208629,purple,heart,0,0,0,0,1
D049,29,195466,408652,213186,purple,blue,0,0,0,0,0
D049,30,195466,421729,226263,purple,green3,1,0,0,1,0
D049,31,195466,434324,238858,blue,triangle,0,0,0,0,1
D049,32,195466,446541,251075,blue,heart,0,0,0,0,0
D049,33,195466,453809,258343,blue,diamond,0,0,0,0,0
D049,34,195466,475570,280104,blue,cloud,0,0,0,0,0
D049,35,195466,485147,289681,blue,blue,0,0,1,0,0
D049,36,195466,490353,294887,blue,purple,0,0,0,0,0
D050,1,254014,258196,4182,red,red,1,0,1,1,0
D050,2,254014,269348,15334,pink,pink,0,0,1,0,0
D050,3,254014,272986,18972,pink,pink,0,0,1,0,0
D050,4,254014,299778,45764,pink,grey2,1,0,0,1,0
D050,5,254014,323748,69734,white,white,0,0,1,0,0
D050,6,254014,327498,73484,white,white,0,0,1,0,0
D050,7,254014,331524,77510,white,white,0,0,1,0,0
D050,8,254014,340173,86159,white,white,0,0,1,0,0
D050,9,254014,344117,90103,white,cloud,0,0,0,0,0
D050,10,254014,346908,92894,white,cloud,0,0,0,0,0
D050,11,254014,351359,97345,white,purple,0,0,0,0,0
D050,12,254014,355139,101125,white,diamond,0,0,0,0,1
D050,13,254014,364345,110331,white,blue,0,0,0,0,0
D050,14,254014,374606,120592,white,orange4,1,0,0,1,0
D050,15,254014,391628,137614,purple,green3,1,0,0,1,0
D050,16,254014,409734,155720,blue,yellow5,1,0,0,1,0
D051,1,208116,212556,4440,red,red,1,0,1,1,0
D051,2,208116,233044,24928,pink,pink,0,0,1,0,0
D051,3,208116,239177,31061,pink,grey2,1,0,0,1,0
D051,4,208116,245876,37760,white,green3,0,0,0,0,0
D051,5,208116,253931,45815,white,white,0,0,1,0,0
D051,6,208116,257307,49191,white,white,0,0,1,0,0
D051,7,208116,275272,67156,purple,heart,0,0,0,0,1
D051,8,208116,287328,79212,blue,triangle,0,0,0,0,1
D051,9,208116,301103,92987,purple,cloud,0,0,0,0,0
D051,10,208116,316971,108855,white,diamond,0,0,0,0,1
D051,11,208116,325364,117248,white,orange4,1,0,0,1,0
D051,12,208116,340997,132881,purple,triangle,0,0,0,0,0
D051,13,208116,349636,141520,purple,cloud,0,0,0,0,0
D051,14,208116,356190,148074,purple,purple,0,0,1,0,0
D051,15,208116,367200,159084,purple,diamond,0,0,0,0,0
D051,16,208116,373562,165446,purple,triangle,0,0,0,0,0
D051,17,208116,378377,170261,purple,blue,0,0,0,0,0
D051,18,208116,385700,177584,purple,yellow5,0,0,0,0,0
D051,19,208116,391150,183034,purple,green3,1,0,0,1,0
D051,20,208116,411476,203360,blue,yellow5,1,0,0,1,0
D052,1,207870,212927,5057,red,red,1,0,1,1,0
D052,2,207870,226507,18637,pink,grey2,1,0,0,1,0
D052,3,207870,233944,26074,white,green3,0,0,0,0,0
D052,4,207870,240660,32790,white,orange4,1,0,0,1,0
D052,5,207870,248249,40379,purple,yellow5,0,0,0,0,0
D052,6,207870,253198,45328,purple,green3,0,1,0,1,0
D052,7,207870,257808,49938,blue,green3,0,0,0,0,0
D052,8,207870,261334,53464,blue,green3,0,0,0,0,0
D052,9,207870,268686,60816,purple,triangle,0,0,0,0,0
D052,10,207870,275197,67327,purple,heart,0,0,0,0,1
D052,11,207870,279692,71822,purple,triangle,0,0,0,0,0
D052,12,207870,283656,75786,purple,green3,0,1,0,1,0
D052,13,207870,290648,82778,purple,white,0,0,0,0,0
D052,14,207870,295603,87733,purple,white,0,0,0,0,0
D052,15,207870,297152,89282,blue,white,0,0,0,0,0
D052,16,207870,303690,95820,purple,red,0,0,0,0,0
D052,17,207870,313952,106082,purple,grey2,0,0,0,0,0
D052,18,207870,316372,108502,blue,grey2,0,0,0,0,0
D052,19,207870,324336,116466,purple,orange4,0,0,0,0,0
D052,20,207870,334221,126351,pink,grey2,0,1,0,1,0
D052,21,207870,340816,132946,purple,orange4,0,0,0,0,0
D052,22,207870,346083,138213,purple,cloud,0,0,0,0,0
D052,23,207870,348777,140907,purple,cloud,0,0,0,0,0
D052,24,207870,351892,144022,purple,purple,0,0,1,0,0
D052,25,207870,356126,148256,purple,pink,0,0,0,0,0
D052,26,207870,360058,152188,purple,white,0,0,0,0,0
D052,27,207870,363962,156092,purple,red,0,0,0,0,0
D052,28,207870,370873,163003,purple,blue,0,0,0,0,0
D052,29,207870,379249,171379,blue,red,0,0,0,0,0
D052,30,207870,391929,184059,blue,orange4,0,0,0,0,0
D052,31,207870,398845,190975,purple,orange4,0,0,0,0,0
D052,32,207870,402435,194565,purple,red,0,0,0,0,0
D052,33,207870,405841,197971,purple,blue,0,0,0,0,0
D052,34,207870,415330,207460,purple,pink,0,0,0,0,0
D052,35,207870,418610,210740,purple,green3,1,0,0,1,0
D052,36,207870,426004,218134,blue,yellow5,1,0,0,1,0
D053,1,191101,194627,3526,red,red,1,0,1,1,0
D053,2,191101,203785,12684,pink,pink,0,0,1,0,0
D053,3,191101,221102,30001,pink,grey2,0,1,0,1,0
D053,4,191101,221923,30822,pink,grey2,0,1,0,1,0
D053,5,191101,224724,33623,pink,grey2,1,0,0,1,0
D053,6,191101,235410,44309,white,orange4,1,0,0,1,0
D053,7,191101,244319,53218,purple,purple,0,0,1,0,0
D053,8,191101,246164,55063,purple,purple,0,0,1,0,0
D053,9,191101,249362,58261,purple,purple,0,0,1,0,0
D053,10,191101,250305,59204,purple,purple,0,0,1,0,0
D053,11,191101,251781,60680,purple,purple,0,0,1,0,0
D053,12,191101,254856,63755,purple,blue,0,0,0,0,0
D053,13,191101,260705,69604,purple,grey2,0,0,0,0,0
D053,14,191101,265014,73913,purple,grey2,0,0,0,0,0
D053,15,191101,271865,80764,purple,cloud,0,0,0,0,0
D053,16,191101,278525,87424,purple,white,0,0,0,0,0
D053,17,191101,283226,92125,purple,heart,0,0,0,0,1
D053,18,191101,288109,97008,purple,triangle,0,0,0,0,0
D053,19,191101,292677,101576,purple,diamond,0,0,0,0,0
D053,20,191101,302577,111476,blue,yellow5,1,0,0,1,0
D053,21,191101,316192,125091,purple,red,0,0,0,0,0
D053,22,191101,321159,130058,purple,diamond,0,0,0,0,0
D053,23,191101,325376,134275,purple,pink,0,0,0,0,0
D053,24,191101,325909,134808,purple,pink,0,0,0,0,0
D053,25,191101,332621,141520,purple,green3,1,0,0,1,0
D054,1,225200,241613,16413,white,yellow5,0,0,0,0,0
D054,2,225200,246617,21417,pink,yellow5,0,0,0,0,0
D054,3,225200,253466,28266,pink,pink,0,0,1,0,0
D054,4,225200,263384,38184,purple,pink,0,0,0,0,0
D054,5,225200,272862,47662,red,red,1,0,1,1,0
D054,6,225200,297110,71910,blue,orange4,0,0,0,0,0
D054,7,225200,300100,74900,blue,orange4,0,0,0,0,0
D054,8,225200,303567,78367,white,orange4,1,0,0,1,0
D054,9,225200,335810,110610,pink,grey2,0,1,0,1,0
D054,10,225200,338944,113744,pink,grey2,1,0,0,1,0
D054,11,225200,356311,131111,purple,green3,1,0,0,1,0
D054,12,225200,375147,149947,blue,yellow5,1,0,0,1,0
D055,1,137350,144279,6929,red,red,1,0,1,1,0
D055,2,137350,153791,16441,pink,pink,0,0,1,0,0
D055,3,137350,158997,21647,white,yellow5,0,0,0,0,0
D055,4,137350,160431,23081,white,yellow5,0,0,0,0,0
D055,5,137350,166054,28704,purple,white,0,0,0,0,0
D055,6,137350,169125,31775,white,white,0,0,1,0,0
D055,7,137350,170068,32718,pink,white,0,0,0,0,0
D055,8,137350,172895,35545,blue,white,0,0,0,0,0
D055,9,137350,177216,39866,blue,heart,0,0,0,0,0
D055,10,137350,184099,46749,blue,green3,0,0,0,0,0
D055,11,137350,187452,50102,blue,green3,0,0,0,0,0
D055,12,137350,191388,54038,blue,grey2,0,0,0,0,0
D055,13,137350,195279,57929,blue,grey2,0,0,0,0,0
D055,14,137350,199351,62001,blue,grey2,0,0,0,0,0
D055,15,137350,204548,67198,purple,grey2,0,0,0,0,0
D055,16,137350,207473,70123,purple,grey2,0,0,0,0,0
D055,17,137350,209003,71653,pink,grey2,1,0,0,1,0
D055,18,137350,218846,81496,white,green3,0,0,0,0,0
D055,19,137350,219785,82435,white,green3,0,0,0,0,0
D055,20,137350,222698,85348,blue,green3,0,0,0,0,0
D055,21,137350,226095,88745,purple,green3,0,1,0,1,0
D055,22,137350,227468,90118,purple,green3,1,0,0,1,0
D055,23,137350,238167,100817,white,orange4,1,0,0,1,0
D055,24,137350,243335,105985,blue,yellow5,1,0,0,1,0
D057,1,190773,194059,3286,blue,white,0,0,0,0,0
D057,2,190773,196973,6200,blue,white,0,0,0,0,0
D057,3,190773,203328,12555,blue,white,0,0,0,0,0
D057,4,190773,211338,20565,blue,yellow5,1,0,0,1,0
D057,5,190773,218438,27665,purple,grey2,0,0,0,0,0
D057,6,190773,223862,33089,purple,white,0,0,0,0,0
D057,7,190773,226138,35365,purple,white,0,0,0,0,0
D057,8,190773,231532,40759,purple,grey2,0,0,0,0,0
D057,9,190773,238135,47362,purple,grey2,0,0,0,0,0
D057,10,190773,240739,49966,purple,triangle,0,0,0,0,0
D057,11,190773,247030,56257,purple,triangle,0,0,0,0,0
D057,12,190773,250345,59572,purple,diamond,0,0,0,0,0
D057,13,190773,254193,63420,purple,diamond,0,0,0,0,0
D057,14,190773,257443,66670,purple,orange4,0,0,0,0,0
D057,15,190773,260384,69611,purple,orange4,0,0,0,0,0
D057,16,190773,265033,74260,purple,red,0,0,0,0,0
D057,17,190773,268289,77516,purple,red,0,0,0,0,0
D057,18,190773,272792,82019,purple,purple,0,0,1,0,0
D057,19,190773,274832,84059,purple,purple,0,0,1,0,0
D057,20,190773,279229,88456,purple,blue,0,0,0,0,0
D057,21,190773,284896,94123,purple,green3,1,0,0,1,0
D057,22,190773,292725,101952,white,blue,0,0,0,0,0
D057,23,190773,296414,105641,white,orange4,1,0,0,1,0
D057,24,190773,302056,111283,pink,blue,0,0,0,0,0
D057,25,190773,304536,113763,pink,blue,0,0,0,0,0
D057,26,190773,307948,117175,pink,white,0,0,0,0,0
D057,27,190773,311327,120554,pink,grey2,1,0,0,1,0
D057,28,190773,317249,126476,red,blue,0,0,0,0,0
D057,29,190773,322146,131373,red,white,0,0,0,0,0
D057,30,190773,326527,135754,red,diamond,0,0,0,0,0
D057,31,190773,329011,138238,red,diamond,0,0,0,0,0
D057,32,190773,331929,141156,red,purple,0,0,0,0,0
D057,33,190773,335544,144771,red,red,1,0,1,1,0
D058,1,235545,241777,6232,red,red,1,0,1,1,0
D058,2,235545,251810,16265,pink,pink,0,0,1,0,0
D058,3,235545,259182,23637,pink,pink,0,0,1,0,0
D058,4,235545,269861,34316,purple,purple,0,0,1,0,0
D058,5,235545,273639,38094,purple,purple,0,0,1,0,0
D058,6,235545,276551,41006,purple,purple,0,0,1,0,0
D058,7,235545,280486,44941,purple,purple,0,0,1,0,0
D058,8,235545,292851,57306,blue,green3,0,0,0,0,0
D058,9,235545,305997,70452,blue,heart,0,0,0,0,0
D058,10,235545,319882,84337,white,white,0,0,1,0,0
D058,11,235545,328339,92794,white,white,0,0,1,0,0
D058,12,235545,340823,105278,blue,heart,0,0,0,0,0
D058,13,235545,343649,108104,blue,heart,0,0,0,0,0
D058,14,235545,350304,114759,purple,cloud,0,0,0,0,0
D058,15,235545,354737,119192,purple,grey2,0,0,0,0,0
D058,16,235545,361043,125498,blue,blue,0,0,1,0,0
D058,17,235545,371807,136262,pink,pink,0,0,1,0,0
D058,18,235545,378946,143401,pink,pink,0,0,1,0,0
D058,19,235545,386591,151046,pink,orange4,0,0,0,0,0
D058,20,235545,395993,160448,pink,yellow5,0,0,0,0,0
D058,21,235545,403580,168035,pink,triangle,0,0,0,0,0
D058,22,235545,417744,182199,pink,green3,0,0,0,0,0
D058,23,235545,425499,189954,pink,purple,0,0,0,0,0
D058,24,235545,432115,196570,pink,diamond,0,0,0,0,0
D058,25,235545,437322,201777,pink,heart,0,0,0,0,0
D058,26,235545,443302,207757,pink,cloud,0,0,0,0,1
D058,27,235545,446694,211149,pink,cloud,0,0,0,0,1
D058,28,235545,448927,213382,pink,cloud,0,0,0,0,1
D058,29,235545,452740,217195,pink,grey2,1,0,0,1,0
D058,30,235545,461476,225931,white,white,0,0,1,0,0
D058,31,235545,466524,230979,white,blue,0,0,0,0,0
D058,32,235545,471458,235913,white,cloud,0,0,0,0,0
D058,33,235545,474987,239442,white,diamond,0,0,0,0,1
D058,34,235545,483461,247916,white,heart,0,0,0,0,0
D058,35,235545,490031,254486,white,green3,0,0,0,0,0
D058,36,235545,495643,260098,white,purple,0,0,0,0,0
D058,37,235545,497843,262298,white,purple,0,0,0,0,0
D058,38,235545,504593,269048,white,triangle,0,0,0,0,0
D058,39,235545,508276,272731,white,yellow5,0,0,0,0,0
D058,40,235545,513546,278001,white,orange4,1,0,0,1,0
D058,41,235545,523634,288089,purple,pink,0,0,0,0,0
D058,42,235545,529164,293619,purple,yellow5,0,0,0,0,0
D058,43,235545,535530,299985,purple,green3,0,1,0,1,0
D059,1,185400,188560,3160,red,red,1,0,1,1,0
D059,2,185400,202680,17280,pink,pink,0,0,1,0,0
D059,3,185400,206720,21320,pink,pink,0,0,1,0,0
D059,4,185400,215240,29840,purple,purple,0,0,1,0,0
D059,5,185400,217839,32439,purple,purple,0,0,1,0,0
D059,6,185400,225920,40520,blue,green3,0,0,0,0,0
D059,7,185400,228361,42961,blue,green3,0,0,0,0,0
D059,8,185400,231859,46459,blue,green3,0,0,0,0,0
D059,9,185400,238248,52848,blue,heart,0,0,0,0,0
D059,10,185400,243861,58461,blue,purple,0,0,0,0,0
D059,11,185400,247859,62459,blue,diamond,0,0,0,0,0
D059,12,185400,251981,66581,blue,pink,0,0,0,0,0
D059,13,185400,256941,71541,blue,orange4,0,0,0,0,0
D059,14,185400,262566,77166,blue,yellow5,1,0,0,1,0
D059,15,185400,272920,87520,purple,green3,0,1,0,1,0
D059,16,185400,279818,94418,purple,diamond,0,0,0,0,0
D059,17,185400,283906,98506,purple,orange4,0,0,0,0,0
D059,18,185400,289958,104558,purple,pink,0,0,0,0,0
D059,19,185400,294160,108760,purple,purple,0,0,1,0,0
D059,20,185400,295800,110400,purple,purple,0,0,1,0,0
D059,21,185400,298160,112760,purple,purple,0,0,1,0,0
D059,22,185400,301081,115681,purple,heart,0,0,0,0,1
D059,23,185400,305309,119909,purple,triangle,0,0,0,0,0
D059,24,185400,311457,126057,purple,cloud,0,0,0,0,0
D059,25,185400,312548,127148,purple,cloud,0,0,0,0,0
D059,26,185400,316216,130816,purple,white,0,0,0,0,0
D059,27,185400,317847,132447,purple,white,0,0,0,0,0
D059,28,185400,321413,136013,purple,blue,0,0,0,0,0
D059,29,185400,324410,139010,purple,blue,0,0,0,0,0
D059,30,185400,327829,142429,purple,grey2,0,0,0,0,0
D059,31,185400,333802,148402,purple,yellow5,0,0,0,0,0
D059,32,185400,345919,160519,white,cloud,0,0,0,0,0
D059,33,185400,351374,165974,white,grey2,0,0,0,0,0
D059,34,185400,355400,170000,white,white,0,0,1,0,0
D059,35,185400,359357,173957,white,blue,0,0,0,0,0
D059,36,185400,362911,177511,white,triangle,0,0,0,0,0
D059,37,185400,368592,183192,white,heart,0,0,0,0,0
D059,38,185400,374768,189368,white,purple,0,0,0,0,0
D059,39,185400,379324,193924,white,diamond,0,0,0,0,1
D059,40,185400,385387,199987,white,orange4,1,0,0,1,0
D059,41,185400,394953,209553,pink,diamond,0,0,0,0,0
D059,42,185400,401489,216089,pink,purple,0,0,0,0,0
D059,43,185400,406259,220859,pink,heart,0,0,0,0,0
D059,44,185400,411613,226213,pink,triangle,0,0,0,0,0
D059,45,185400,416600,231200,pink,grey2,1,0,0,1,0
D059,46,185400,428524,243124,purple,cloud,0,0,0,0,0
D059,47,185400,432956,247556,purple,blue,0,0,0,0,0
D059,48,185400,436292,250892,purple,white,0,0,0,0,0
D059,49,185400,440713,255313,purple,triangle,0,0,0,0,0
D059,50,185400,445760,260360,purple,heart,0,0,0,0,1
D059,51,185400,451760,266360,purple,purple,0,0,1,0,0
D059,52,185400,456564,271164,purple,diamond,0,0,0,0,0
D059,53,185400,461520,276120,purple,pink,0,0,0,0,0
D059,54,185400,466000,280600,purple,green3,1,0,0,1,0
D060,1,225320,228759,3439,red,red,1,0,1,1,0
D060,2,225320,248873,23553,pink,pink,0,0,1,0,0
D060,3,225320,249640,24320,pink,pink,0,0,1,0,0
D060,4,225320,250600,25280,pink,pink,0,0,1,0,0
D060,5,225320,251360,26040,pink,pink,0,0,1,0,0
D060,6,225320,272936,47616,pink,grey2,1,0,0,1,0
D060,7,225320,288401,63081,white,green3,0,0,0,0,0
D060,8,225320,303343,78023,white,orange4,1,0,0,1,0
D060,9,225320,314040,88720,purple,yellow5,0,0,0,0,0
D060,10,225320,321166,95846,purple,triangle,0,0,0,0,0
D060,11,225320,327363,102043,purple,purple,0,0,1,0,0
D060,12,225320,332836,107516,purple,purple,0,0,1,0,0
D060,13,225320,335866,110546,purple,purple,0,0,1,0,0
D060,14,225320,337754,112434,purple,purple,0,0,1,0,0
D060,15,225320,346976,121656,white,heart,0,0,0,0,0
D060,16,225320,361077,135757,white,cloud,0,0,0,0,0
D060,17,225320,364794,139474,white,cloud,0,0,0,0,0
D060,18,225320,382856,157536,purple,pink,0,0,0,0,0
D060,19,225320,388198,162878,purple,diamond,0,0,0,0,0
D060,20,225320,393873,168553,purple,blue,0,0,0,0,0
D060,21,225320,396779,171459,purple,blue,0,0,0,0,0
D060,22,225320,399815,174495,purple,white,0,0,0,0,0
D060,23,225320,401984,176664,purple,white,0,0,0,0,0
D060,24,225320,406135,180815,purple,green3,0,1,0,1,0
D060,25,225320,409701,184381,purple,green3,1,0,0,1,0
D060,26,225320,432208,206888,blue,triangle,0,0,0,0,1
D060,27,225320,451662,226342,blue,heart,0,0,0,0,0
D060,28,225320,465520,240200,blue,blue,0,0,1,0,0
D060,29,225320,467656,242336,blue,blue,0,0,1,0,0
D060,30,225320,484348,259028,blue,cloud,0,0,0,0,0
D060,31,225320,486389,261069,blue,cloud,0,0,0,0,0
D060,32,225320,490885,265565,blue,diamond,0,0,0,0,0
D060,33,225320,492338,267018,blue,diamond,0,0,0,0,0
D060,34,225320,498322,273002,blue,pink,0,0,0,0,0
D060,35,225320,502693,277373,blue,white,0,0,0,0,0
D060,36,225320,504676,279356,blue,white,0,0,0,0,0
D060,37,225320,510039,284719,blue,yellow5,1,0,0,1,0
D061,1,188887,201121,12234,red,red,1,0,1,1,0
D061,2,188887,212503,23616,white,orange4,1,0,0,1,0
D061,3,188887,224106,35219,blue,yellow5,1,0,0,1,0
D061,4,188887,232265,43378,pink,grey2,0,1,0,1,0
D061,5,188887,236939,48052,pink,grey2,0,1,0,1,0
D061,6,188887,240547,51660,pink,grey2,1,0,0,1,0
D061,7,188887,253503,64616,purple,green3,1,0,0,1,0
D063,1,241196,245321,4125,pink,grey2,1,0,0,1,0
D063,2,241196,256240,15044,red,white,0,0,0,0,0
D063,3,241196,257176,15980,white,white,0,0,1,0,0
D063,4,241196,260306,19110,purple,white,0,0,0,0,0
D063,5,241196,265261,24065,blue,white,0,0,0,0,0
D063,6,241196,277356,36160,blue,orange4,0,0,0,0,0
D063,7,241196,285339,44143,red,blue,0,0,0,0,0
D063,8,241196,292381,51185,red,pink,0,0,0,0,0
D063,9,241196,299327,58131,white,pink,0,0,0,0,0
D063,10,241196,302116,60920,purple,pink,0,0,0,0,0
D063,11,241196,310130,68934,blue,orange4,0,0,0,0,0
D063,12,241196,317220,76024,blue,pink,0,0,0,0,0
D063,13,241196,325400,84204,red,yellow5,0,0,0,0,0
D063,14,241196,331022,89826,white,yellow5,0,0,0,0,0
D063,15,241196,334104,92908,purple,yellow5,0,0,0,0,0
D063,16,241196,337206,96010,blue,yellow5,0,1,0,1,0
D063,17,241196,342210,101014,red,heart,0,0,0,0,0
D063,18,241196,346531,105335,white,heart,0,0,0,0,0
D063,19,241196,349321,108125,purple,heart,0,0,0,0,1
D063,20,241196,354511,113315,blue,heart,0,0,0,0,0
D063,21,241196,357816,116620,red,white,0,0,0,0,0
D063,22,241196,363324,122128,white,white,0,0,1,0,0
D063,23,241196,365996,124800,purple,white,0,0,0,0,0
D063,24,241196,366301,125105,blue,white,0,0,0,0,0
D063,25,241196,373549,132353,red,purple,0,0,0,0,0
D063,26,241196,380307,139111,white,purple,0,0,0,0,0
D063,27,241196,384868,143672,purple,purple,0,0,1,0,0
D063,28,241196,388876,147680,blue,purple,0,0,0,0,0
D063,29,241196,394515,153319,red,diamond,0,0,0,0,0
D063,30,241196,397862,156666,white,diamond,0,0,0,0,1
D063,31,241196,399572,158376,purple,diamond,0,0,0,0,0
D063,32,241196,402667,161471,blue,diamond,0,0,0,0,0
D063,33,241196,409165,167969,red,white,0,0,0,0,0
D063,34,241196,413410,172214,red,white,0,0,0,0,0
D063,35,241196,415548,174352,white,white,0,0,1,0,0
D063,36,241196,418779,177583,purple,white,0,0,0,0,0
D063,37,241196,421755,180559,blue,white,0,0,0,0,0
D063,38,241196,426258,185062,red,red,1,0,1,1,0
D063,39,241196,432856,191660,white,green3,0,0,0,0,0
D063,40,241196,440544,199348,white,blue,0,0,0,0,0
D063,41,241196,446186,204990,white,blue,0,0,0,0,0
D063,42,241196,452404,211208,white,triangle,0,0,0,0,0
D063,43,241196,459861,218665,white,red,0,0,0,0,0
D063,44,241196,470685,229489,white,grey2,0,0,0,0,0
D063,45,241196,475285,234089,purple,grey2,0,0,0,0,0
D063,46,241196,477672,236476,blue,grey2,0,0,0,0,0
D063,47,241196,484602,243406,white,red,0,0,0,0,0
